rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Lie,Kizz Daniel,1,1,1,1,1,2,2,1.0
2,Understand,Omah Lay,2,3,3,3,3,3,3,2.8
3,Let Me Know,Mayorkun,3,2,2,4,4,401,401,3.0
4,Sinner,Adekunle Gold,4,5,5,5,5,5,6,4.8
5,Naira Marley,Zinoleesky,5,6,6,7,7,8,7,6.2
6,Peru,Fireboy DML,9,7,7,8,8,4,4,7.8
7,Outside,Buju,8,8,8,10,10,9,9,8.8
8,Bloody Samaritan,Ayra Starr,10,10,10,9,9,6,5,9.6
9,Drug Test,Naira Marley,6,9,9,12,12,11,12,9.6
10,Feeling,LADIPOE,7,11,11,11,11,10,10,10.2
11,Rock,Olamide,11,12,12,14,14,13,13,12.6
12,Feel Good,Mohbad,13,13,13,13,13,12,11,13.0
13,Yaba Buluku [Remix],Dj Tarico & Burna Boy,12,14,14,15,15,14,14,14.0
14,Denge Pose,Lil Frosh,14,15,15,17,17,16,18,15.6
15,Peru (Refix),Buju,59,4,4,6,6,7,8,15.8
16,CELEBRATE ME,Patoranking,15,16,16,16,16,15,15,15.8
17,Ojuju,Troniq Music & Oxlade,16,18,18,18,18,18,19,17.6
18,Alubarika,Zlatan,17,17,17,19,19,17,17,17.8
19,Olofofo,Victor AD,20,19,19,21,21,21,21,20.0
20,It Is What It Is,Adekunle Gold,19,20,20,22,22,22,22,20.6
21,Shameful,King OT,21,21,21,20,20,20,20,20.6
22,Essence,Wizkid,18,22,22,23,23,401,401,21.6
23,History,Cheque & Fireboy DML,22,24,24,24,24,23,23,23.6
24,COMING,Naira Marley,24,23,23,25,25,24,24,24.0
25,Testimony,Buju,27,26,26,27,27,25,25,26.6
26,Confident,Savage X Buju,29,27,27,26,26,19,16,27.0
27,Ayewada,Barry Jhay,26,29,29,29,29,26,26,28.4
28,Professor  Peller,Seyi Vibez,25,25,25,34,34,31,32,28.6
29,Focus,Joeboy,28,31,31,30,30,28,28,30.0
30,Out There,"Dangbana Republik, Bella Shmurda",31,30,30,31,31,27,27,30.6
31,Are You Sure,Lyta,30,33,33,32,32,29,29,32.0
32,Far Away,"Dangbana Republik, Bella Shmurda",32,32,32,33,33,30,30,32.4
33,INJURE ME,Teni,33,34,34,35,35,33,31,34.2
34,Running (To You),Chiké,34,35,35,36,36,32,33,35.2
35,Jailer,Olamide,36,36,36,38,38,36,35,36.8
36,Money,"Terri, Bella Shmurda, Mohbad",35,38,38,37,37,35,34,37.0
37,40 BTC,Rexxie featuring Seyi Vibez,38,37,37,40,40,38,37,38.4
38,FOR YOU,Teni featuring Davido,37,39,39,39,39,37,36,38.6
39,Dorime,Teni,41,40,40,41,41,39,39,40.6
40,Bling,Blaqbonez,40,41,41,42,42,40,38,41.2
41,Sorry,MohBad,42,42,42,43,43,41,40,42.4
42,Need For Speed,Olamide,44,43,43,44,44,43,41,43.6
43,Mercy,Falz,45,44,44,49,49,46,46,46.2
44,Godly,Omah Lay,46,45,45,48,48,45,43,46.4
45,Ginger,Wizkid,47,47,47,46,46,401,401,46.6
46,Soldier Go,"Dangbana Republik, Bella Shmurda",48,48,48,51,51,47,45,49.2
47,Tick Tock,Young Thug,23,28,28,85,85,106,132,49.8
48,Kilofeshe,Zinoleesky,51,46,46,54,54,50,50,50.2
49,Triumphant,Olamide,50,50,50,55,55,51,49,52.0
50,Julie,Olamide,54,56,56,50,50,48,47,53.2
51,Kilometre,Burna Boy,55,54,54,52,52,44,44,53.4
