rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
39,Oliver Twist,ArrDee,45,43,40,35,42,37,201,63.285714285714285
40,RAPSTAR,POLO G,41,44,41,42,38,40,201,63.857142857142854
41,The Woo ft. 50 Cent & Roddy Ricch,Pop Smoke,44,41,39,41,47,48,201,65.85714285714286
42,For The Night ft. Lil Baby & DaBaby,Pop Smoke,46,49,42,36,46,47,201,66.71428571428571
43,Imakwa ft. Jeriq,Dremo,49,46,49,43,44,201,201,90.42857142857143
44,All Girls Are The Same,Juice WRLD,47,48,48,45,48,201,201,91.14285714285714
45,Hats Off ft. Lil Durk & Travis Scott,LiL Baby,201,45,45,48,50,50,201,91.42857142857143
46,What\'s Next,Drake,201,201,43,32,27,38,201,106.14285714285714
47,Shedi Bala Bala,Dj Basplit,43,42,47,50,201,201,201,112.14285714285714
48,Fans,2jaja,26,31,44,201,201,201,201,129.28571428571428
49,Gbese Gbese,Kaptain,201,201,46,46,40,201,201,133.71428571428572
50,Pablo,Dollah Boi,201,201,201,201,201,16,11,147.42857142857142
51,Fuck Him All Night,Azealia Banks,201,201,201,201,32,24,201,151.57142857142858
52,Life is Like a Dice Game ft. Cordae & Freddie Gibbs,Nas,37,36,201,201,201,201,201,154.0
53,Rise Of The Underdogs 2 ft. Tomi Thomas,Show Dem Camp,34,47,201,201,201,201,201,155.14285714285714
54,Red Light Green Light,DaBaby,201,201,201,201,45,44,201,156.28571428571428
55,Up,Cardi B,48,201,201,201,49,201,201,157.42857142857142
56,Robbery,Juice WRLD,50,201,50,201,201,201,201,157.85714285714286
57,Good News,Pop Smoke,201,201,201,201,201,201,9,173.57142857142858
58,Tell The Vision ft. Kanye West & Pusha T,Pop Smoke,201,201,201,201,201,201,14,174.28571428571428
59,More Time,Pop Smoke,201,201,201,201,201,201,15,174.42857142857142
60,Bout A Million ft. 21 Savage & 42 Dugg,Pop Smoke,201,201,201,201,201,201,16,174.57142857142858
61,Enjoy,Ganzlot,201,201,201,201,201,201,17,174.71428571428572
62,Manslaughter ft. Rick Ross & Th,ream - Pop Smoke,201,201,201,201,201,201,21,175.28571428571428
63,Bosi Gbangba,eLDee,201,201,201,201,201,25,201,175.85714285714286
64,Brush Em ft. Rah Swish,Pop Smoke,201,201,201,201,201,201,27,176.14285714285714
65,Incase You Never Know ft. Tima,2Shotz,201,201,201,201,201,33,201,177.0
66,Mr. Jones ft. Future,Pop Smoke,201,201,201,201,201,201,34,177.14285714285714
67,"Top Shotta ft. The Neptunes, Pusha T, TRAVI & Beam",Pop Smoke,201,201,201,201,201,201,35,177.28571428571428
68,Coupe,Pop Smoke,201,201,201,201,201,201,36,177.42857142857142
69,Genius ft. Lil Tjay & Swae Lee,Pop Smoke,201,201,201,201,201,201,37,177.57142857142858
70,Whiskey ft. Sunny Neji,Ice Prince,201,201,201,201,201,39,201,177.85714285714286
71,Woo Baby ft. Chris Brown,Pop Smoke,201,201,201,201,201,201,39,177.85714285714286
72,What\xe2\x80\x99s Crackin ft. Takeoff,Pop Smoke,201,201,201,201,201,201,40,178.0
73,"Big Boy ft. Olu Maintain, Oladele & Banky W",eLDee,201,201,201,201,201,41,201,178.14285714285714
74,30 ft. Bizzy Banks,Pop Smoke,201,201,201,201,201,201,42,178.28571428571428
75,5 And 6,Naeto C,201,201,201,201,201,43,201,178.42857142857142
76,Beat The Speaker,Pop Smoke,201,201,201,201,201,201,43,178.42857142857142
77,Back Door ft. Quavo & Kodak Black,Pop Smoke,201,201,201,201,201,201,44,178.57142857142858
78,Aim For The Moon ft. Quavo,Pop Smoke,201,201,201,47,201,201,201,179.0
79,Sorry ft. Mohbad,Balloranking,201,201,201,49,201,201,201,179.28571428571428
80,Demeanor ft. Dua Lipa,Pop Smoke,201,201,201,201,201,201,49,179.28571428571428
81,Toosie Slide,Drake,201,50,201,201,201,201,201,179.42857142857142
