Position,song,artist
1,Whipped (feat. DarkoVibes),Sarkodie
2,Ofr3 (feat. Kawabanga & Kwaku DMC),$pacely
3,Spotlight (feat. El Choco),Darrell Cole
4,Woah,TOBi and  Jazz Cartier
5,Stop Acting,Morph
6,VOD Gang (feat. Edoh YAT),Dar Rich
7,Ctrl Z,Miles Caliph
8,Eff All Day (feat. Phyno),Timaya
9,"Tukye (feat. Braa Benk, Reggie, Jay Bahd & O'Kenneth)",Cabum
10,Save the World (feat. OGSNYPZ),Nakie4000
11,Amnesia,Zamir
12,Running (feat. Bergdorfbadman & KXNGWUAP),Thirstyworldwide and  Straffitti
13,Eze Ego (with Kida Kudz),Keyz Emmanuel
14,Dance (feat. Droxx),Lokii840
15,+234 (Daily Paper),PsychoYP
16,Yabo?! (feat. YoungstaCPT),Bravo Le Roux
17,Fear (feat. DE7),Eldeezy
18,"Calling (feat. O'Kenneth, Jay Bahd, Sean Lifer, Reggie & City Boy)",Kawabanga
19,Better Days (feat. DTS),Bless Clymax
20,Second Sermon,Black Sherif
21,Come With Me,Sam Asari
22,Do or Die,Kweku Smoke
23,Brag,DETO BLACK
24,Yafun Yafun,Ajebo Hustlers
25,Salute (feat. Rissy God),Wavedave
26,Panana,Sam Asari
27,Petite,NSG
28,Purple Rain (feat. PsychoYP),Laime
29,Chini Chini,Matata and  Mejja
30,Heathrow,Droxx and  Mo'gunz
31,Somebody (feat. Phyno),Olamide
32,mONEY,Lanray X and  Rotex
33,Banana (feat. Quamina Mp),YAW BERK
34,On Me (feat. DwillsHarmony & PsychoYP),Beatsbykarma
35,Ain't No Regular,Lucretius and  Tumi Tladi
36,Baby Stuff (feat. Kayode),Tobii WTW and  Kadens
37,That Guy,T.O.D SZN and  EESKAY
38,"My Touch (feat. Medikal, D-Black & Kwesi Arthur) [Remix]","Eugy,  Chop Daily and  Falz"
39,Sirudi Home (feat. BREEDER LW & NDOVU KUU) [Refix],Maandy
40,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
41,Bobby (feat. Timmy Blanco),Silverstone Barz
42,Racks (feat. Pukido),F$rgo
43,Money,BADYOUTH
44,Easy Come (feat. Okese1),$pacely
45,GET A GRIP,DEELA
46,Wonder (feat. Patoranking),Dremo
47,MKD,Skillz 8Figure
48,Gbese,Ogranya and  Show Dem Camp
49,Yawa,Baba Kuboye
50,OKAY,Franglish and  Tyga
51,Iprc,Didi B
52,Akwasi,Akan
53,Pololo (feat. Tiakola),MHD
54,Seke (feat. TiwaDara),Vader the Wildcard
55,SHARK (feat. Teios),Glorich
56,Laye (feat. Zlatan),Bennylee
57,Mbougeul,Shampagne Baby
58,6 Feet Deep (feat. Alpha P & PatricKxxLee),PsychoYP
59,OMOKOMO,Baddy Oosha
60,Eyes But No Eyes,M3NSA
61,See You Next Week,Dremo
62,Badder Than Bad (feat. Fame Holiday),Jbwai
63,If Its On (feat. Boutross),Silverstone Barz
64,Aketesia (feat. Laycon & Medikal),Kweku Darlington
65,T-R (feat. MC Azas),Raykaa
66,GENG (feat. windy citi),Lasko Blark
67,Match Esili (Freestyle),Crystal
68,Vibration,Sarkodie and  VIC MENSA
69,Sika Beba (feat. Pope Skinny & Kwesi Slay) [Remix],Akesisem
70,Saneba,TiDraps
71,Hustle,Nami
72,GET A GRIP,DEELA
73,Touch Down (feat. Wav. Casino),Kvng Dav
74,Makaveli,Kida Kudz
75,FETA,Kashcpt
76,Feeling Like Me (feat. Kojey Radical),Nego True and  Hunter Rose
77,Kivuruga,Bushali and  Ghanaian Stallion
78,Dreams (feat. Kashcpt & FlowJones Jr.),Kilo Kami
79,Umbrella,Kezyklef and  Zoro
80,Crown of Clay (Remix) [feat. Ashs The Best],"Vector,  Khaligraph Jones and  Dip Doundou Guiss"
81,Senior Man,Abobi Eddieroll
82,Non Living Thing (feat. Oxlade),Sarkodie
83,Like Dat,Kess
84,A. Iverson (feat. dndSection),Zamir
85,T.Y.B,"Del B,  Phyno and  Mofassa"
86,Pagans,"Kelly Anthony,  Sarkodie and  Larruso"
87,3:05Am,Kenah
88,Whine It Pon Me (feat. Tribe Mark),Young D
89,Wossu (I dey my dey) [feat. isKwarteng],kuuku black
90,Call Me Baby,Cheque
91,Zamo,Ajebo Hustlers
92,Many Things,Ruqiz
93,Go Slow (feat. Otega),Niko
94,Peace of Mind,OG Hyper
95,Naughty,Stella Mwangi
96,Untimely,Kelly Anthony and  Vory
97,Kaku (feat. Baloranking),Eleniyan
98,Up (feat. Favi & Huloo),Finedope
99,Aquafina Froze,Sosa-E
