rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Round 2 (feat. Giggs),"Sarkodie, Giggs",1,1,1,1,1,1,1,1.0
2,Feeling,LADIPOE,2,2,2,2,2,4,4,2.5714285714285716
3,Guestlist,Frenna,6,5,3,4,4,2,2,3.7142857142857144
4,Longtime (feat. Skepta),WizKid,3,3,4,9,3,3,3,4.0
5,Alakori,Falz,4,7,6,5,7,6,6,5.857142857142857
6,Black And White,Nasty C,25,6,14,8,10,11,11,12.142857142857142
7,Jack,Nasty C,11,23,21,14,19,5,5,14.0
8,Animalistic,Kida Kudz,9,18,23,13,5,16,16,14.285714285714286
9,African Girl Bad,Zoro,5,14,9,38,31,9,9,16.428571428571427
10,God's Work (feat. iLL BLU),IAMDDB,14,21,13,11,15,21,21,16.571428571428573
11,Make Up Your Mind (feat. Tekno),Ice Prince,20,4,7,33,37,8,8,16.714285714285715
12,Dragon Roll,Frenna,16,11,18,17,34,12,12,17.142857142857142
13,Play Play (feat. Burna Boy),J Hus,37,8,10,16,25,14,14,17.714285714285715
14,Wavy (feat. Sarkodie),Khaligraph Jones,17,15,16,18,21,20,20,18.142857142857142
15,Lazarus (feat. Boj),Dave,19,42,20,7,6,18,18,18.571428571428573
16,A Million,Mannywellz,8,10,12,21,33,24,24,18.857142857142858
17,Siberia (feat. Burna Boy),Headie One,32,12,5,22,30,19,19,19.857142857142858
18,First Sermon,Black Sherif,18,19,32,10,16,25,25,20.714285714285715
19,Second Sermon,Black Sherif,36,9,17,42,22,10,10,20.857142857142858
20,Midf (Money I Dey Find),Ycee,7,26,19,26,41,23,23,23.571428571428573
21,Long Way From Home,PsychoYP,15,39,44,36,8,13,13,24.0
22,Level Up,Kmw,13,27,27,27,28,27,27,25.142857142857142
23,Location (feat. Burna Boy),Dave,26,17,15,35,35,26,26,25.714285714285715
24,Winning,Kwesi Arthur,22,33,35,15,23,34,34,28.0
25,Vibration,Sarkodie,33,28,26,23,13,39,39,28.714285714285715
26,Best I Ever Had,Nasty C,31,16,8,25,58,33,33,29.142857142857142
27,AMMO,Shane Eagle,34,20,24,34,14,47,47,31.428571428571427
28,Django,Frenna,23,31,37,47,44,22,22,32.285714285714285
29,Sinner,"Smallgod, Kwaku DMC, Lp2loose",24,25,25,39,36,42,42,33.285714285714285
30,Heartbreaker (feat. Nasty C),Blaqbonez,49,22,34,30,32,40,40,35.285714285714285
31,K:HOVA,K.O,30,56,41,19,20,41,41,35.42857142857143
32,Ye x4,Blxckie,21,45,28,45,53,28,28,35.42857142857143
33,Hapo Tu (feat. Chris Kaiga),Nyashinski,35,43,38,59,61,7,7,35.714285714285715
34,Grandad,NSG,27,53,43,51,18,31,31,36.285714285714285
35,Tycoon,Show Dem Camp,55,30,29,32,39,35,35,36.42857142857143
36,My Brudda,Yung Nnelg,28,35,47,43,43,30,30,36.57142857142857
37,Ball Till We Fall,Kida Kudz,45,29,33,31,46,37,37,36.857142857142854
38,TBDK (feat. Sinzu & Erigga),M.I. Abaga,51,40,31,37,24,50,50,40.42857142857143
39,Africana (feat. Victoria Kimani),Silverstone Barz,53,44,40,24,9,62,62,42.0
40,Smoke From Fire (with The Hics),Bas,46,36,30,54,48,43,43,42.857142857142854
41,Euphoria,PsychoYP,52,59,64,3,26,48,48,42.857142857142854
42,Hmm,Remix - G4 Boyz,41,37,45,49,40,44,44,42.857142857142854
43,Coachella,Sarkodie,44,38,36,40,45,49,49,43.0
44,Fantastic!,Suté Iwar,48,65,63,6,11,56,56,43.57142857142857
45,Medusa,H Magnum,50,41,46,46,52,38,38,44.42857142857143
46,THE 5 YEAR PLAN,A-Reece,38,60,52,63,65,17,17,44.57142857142857
47,It's Not A Gun,DAP The Contract,58,46,39,48,29,51,51,46.0
48,Solace,Ajebo Hustlers,56,34,56,55,38,46,46,47.285714285714285
49,Mona Lisa,Booba,43,52,58,44,55,45,45,48.857142857142854
50,Ox,Gabe 'Nandez,29,32,42,62,59,59,59,48.857142857142854
51,ASTRONAUTE,Youssoupha,65,62,51,56,47,32,32,49.285714285714285
52,FAIS ÇA BIEN,Damso,40,67,55,67,50,36,36,50.142857142857146
53,Deep In Da Streets,TNT Kenya,47,49,49,50,49,54,54,50.285714285714285
54,DONE,Frida Amani,54,51,54,29,54,57,57,50.857142857142854
55,Problem No Dey Finish,BRYAN THE MENSAH,59,48,48,52,57,52,52,52.57142857142857
56,Question For The Gods,M3NSA,67,57,62,28,27,67,67,53.57142857142857
57,Crown Of Clay,"Vector, Pheelz",10,13,11,12,301,15,15,53.857142857142854
58,David,Blxckie,12,63,59,60,66,60,60,54.285714285714285
59,GYM,Kiki Marley,63,55,57,57,51,53,53,55.57142857142857
60,Real Ones,Breeder LW,60,50,50,41,56,66,66,55.57142857142857
61,My Heart,Pappy Kojo,66,54,61,53,42,63,63,57.42857142857143
62,Amigo,Lous and The Yakuza,42,61,67,64,63,55,55,58.142857142857146
63,Peace of Mind,Skepta,62,47,53,61,62,64,64,59.0
64,Σ. MOROSE,Damso,57,58,65,58,60,58,58,59.142857142857146
65,RE(a)D (with Bas),Dua Saleh,64,64,60,66,64,61,61,62.857142857142854
66,Cheki,Oznardi,61,66,66,65,67,65,65,65.0
67,Sore,Remix - Yaw Tog,39,24,22,20,301,29,29,66.28571428571429
68,Sore,"Remix - Yaw Tog, Kwesi Arthur",301,301,301,301,12,301,301,259.7142857142857
69,Crown Of Clay,Vector,301,301,301,301,17,301,301,260.42857142857144
