rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,System ft. WizKid,Dave,1,3,3,1,1,1,1,1.5714285714285714
2,Feel,Mrolaide ,3,1,2,2,2,2,2,2.0
3,Check Yourself,Kaptain,2,2,1,3,4,5,3,2.857142857142857
4,Dimension ft. Skepta & Rema,Jae5,5,6,5,5,7,10,8,6.571428571428571
5,Koleyewon,Naira Marley,6,5,6,6,9,11,6,7.0
6,Jack,Nasty C,4,4,4,4,10,13,11,7.142857142857143
7,Matriculation (Intro),PlaTBoss,21,10,8,13,5,3,4,9.142857142857142
8,"Crown Of Clay (Remix) ft. Dip Doundou Guiss, Khaligraph Jones & Ashs The Best",Vector,8,8,7,7,14,14,20,11.142857142857142
9,Hustler's Tale,PlaTBoss,24,14,10,15,6,4,5,11.142857142857142
10,Many Nites,Erigga,10,7,9,8,17,19,16,12.285714285714286
11,Early Momo ft. Good Girl LA,Vector,11,12,11,10,15,15,13,12.428571428571429
12,For the Money ft. Peruzzi,Phyno,9,9,14,11,16,18,15,13.142857142857142
13,Politics and Lies,PlaTBoss,25,18,13,19,8,6,7,13.714285714285714
14,Lazarus ft. Boj,Dave,12,15,17,12,12,20,18,15.142857142857142
15,Late At Night,Roddy Ricch,15,11,12,9,20,21,24,16.0
16,Trust Issues,PlaTBoss,29,25,16,23,11,7,10,17.285714285714285
17,Monalisa ft. Sarz,Lojay,16,17,18,14,19,22,21,18.142857142857142
18,Coachella ft. Kwesi Arthur,Sarkodie,13,16,15,16,24,25,27,19.428571428571427
19,Tell The Vision ft. Kanye West & Pusha T,Pop Smoke,7,13,19,17,25,26,33,20.0
20,Tomorrow Never Comes,PlaTBoss,35,26,22,27,13,8,12,20.428571428571427
21,All My Life (feat. Oxlade),M.I Abaga,17,21,21,18,21,24,26,21.142857142857142
22,Dick Appointment,Erigga,18,20,20,20,23,23,25,21.285714285714285
23,Clash ft. Stormzy,Dave,14,22,24,24,27,28,29,24.0
24,Align ft. LadiPoe,Show Dem Camp,22,23,25,21,29,31,30,25.857142857142858
25,Balling,PlaTBoss,47,34,27,36,18,9,14,26.428571428571427
26,Bout A Million ft. 21 Savage & 42 Dugg,Pop Smoke,20,24,26,25,31,32,37,27.857142857142858
27,Second Sermon,Black Sherif,34,29,29,26,30,27,23,28.285714285714285
28,Wahala Dey,Erigga,30,27,28,28,33,33,32,30.142857142857142
29,LV N ATTN feat. Wizkid ft. Sarz & Wizkid,Lojay,26,31,32,30,32,37,34,31.714285714285715
30,Dior,Pop Smoke,28,30,31,31,34,34,36,32.0
31,Vipers ft. Jesse Jagz & Tomi Thomas,Show Dem Camp,19,19,23,22,46,50,46,32.142857142857146
32,Tycoon ft. Reminisce & Mojo,Show Dem Camp,33,37,43,32,26,29,31,33.0
33,Vibration ft. Vic Mensa,Sarkodie,46,39,35,33,28,30,35,35.142857142857146
34,Ego ft. Jeriq,Dremo,36,36,33,34,38,40,40,36.714285714285715
35,Stay High,Juice WRLD,42,32,37,40,37,36,39,37.57142857142857
36,I No Wear Pant,Erigga,40,44,34,35,36,39,41,38.42857142857143
37,Voice of the Heroes ft. Lil Durk,LiL Baby,37,33,40,41,44,45,47,41.0
38,East To West ft. Jeriq,Dremo,43,40,42,42,39,38,44,41.142857142857146
39,Problem,Kaptain,45,41,44,39,35,41,43,41.142857142857146
40,Wishing Well,Juice WRLD,48,42,38,38,43,43,42,42.0
41,Mood Swings ft. Lil Tjay,Pop Smoke,50,45,46,45,41,44,49,45.714285714285715
42,Tonongo ft. Sarz,Lojay,32,35,39,29,22,201,28,55.142857142857146
43,We're All Alone,Dave,23,28,30,37,42,48,201,58.42857142857143
44,Good News,Pop Smoke,27,38,41,44,201,201,201,107.57142857142857
45,Law Of Attraction ft. Snoh Aalegra,Dave,31,43,36,43,201,201,201,108.0
46,Motley Crew,Post Malone,38,46,201,47,47,201,201,111.57142857142857
47,Woo Baby ft. Chris Brown,Pop Smoke,49,48,48,46,201,201,201,113.42857142857143
48,Living It Up,PlaTBoss,201,201,201,201,50,12,17,126.14285714285714
49,Verdansk,Dave,39,47,47,201,201,201,201,133.85714285714286
50,Red Light Green Light,DaBaby,201,49,45,50,201,201,201,135.42857142857142
51,RAPSTAR,POLO G,201,201,49,201,48,49,201,135.71428571428572
52,Indifferent,PlaTBoss,201,201,201,201,201,16,19,148.57142857142858
53,Graduation,PlaTBoss,201,201,201,201,201,17,22,149.14285714285714
54,"Big Boy ft. Olu Maintain, Oladele & Banky W",eLDee,201,201,201,201,201,35,38,154.0
55,Pon Pon Pon,Dagrin,201,201,201,201,201,42,45,156.0
56,Over The Top ft. Drake,SMILEY,201,201,201,48,40,201,201,156.14285714285714
57,More Time,Pop Smoke,41,201,50,201,201,201,201,156.57142857142858
58,1980,Original Gravity,201,201,201,201,3,201,201,172.71428571428572
59,Jaara feat. Medikal,Sarkodie,201,201,201,201,201,201,9,173.57142857142858
60,In The Fire,Dave,44,201,201,201,201,201,201,178.57142857142858
