rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Round 2 (feat. Giggs),"Sarkodie, Giggs",1,1,1,1,1,1,1,1.0
2,Feeling,LADIPOE,2,3,3,3,2,2,2,2.4285714285714284
3,Longtime (feat. Skepta),WizKid,3,2,2,2,3,3,4,2.7142857142857144
4,Guestlist,Frenna,4,10,10,4,4,10,3,6.428571428571429
5,Jack,Nasty C,10,5,5,11,5,6,6,6.857142857142857
6,Dragon Roll,Frenna,9,19,19,9,10,4,8,11.142857142857142
7,Make Up Your Mind (feat. Tekno),Ice Prince,14,12,12,13,17,15,7,12.857142857142858
8,Second Sermon,Black Sherif,6,14,14,35,7,7,11,13.428571428571429
9,Wavy (feat. Sarkodie),Khaligraph Jones,11,8,8,18,27,12,18,14.571428571428571
10,Animalistic,Kida Kudz,5,16,16,5,9,25,29,15.0
11,Play Play (feat. Burna Boy),J Hus,15,15,15,10,26,22,13,16.571428571428573
12,Black And White,Nasty C,19,13,13,6,36,14,23,17.714285714285715
13,Siberia (feat. Burna Boy),Headie One,20,9,9,31,34,16,5,17.714285714285715
14,God's Work (feat. iLL BLU),IAMDDB,24,26,26,23,12,20,12,20.428571428571427
15,A Million,Mannywellz,23,28,28,20,6,28,10,20.428571428571427
16,Winning,Kwesi Arthur,13,6,6,19,37,35,33,21.285714285714285
17,Midf (Money I Dey Find),Ycee,26,36,36,12,11,11,17,21.285714285714285
18,Lazarus (feat. Boj),Dave,37,20,20,30,22,17,9,22.142857142857142
19,AMMO,Shane Eagle,12,17,17,39,19,26,28,22.571428571428573
20,African Girl Bad,Zoro,29,18,18,34,20,33,14,23.714285714285715
21,Location (feat. Burna Boy),Dave,25,30,30,15,16,31,21,24.0
22,Alakori,Falz,7,41,41,17,24,19,20,24.142857142857142
23,Sore,Remix - Yaw Tog,21,31,31,33,14,18,26,24.857142857142858
24,First Sermon,Black Sherif,34,4,4,28,21,44,49,26.285714285714285
25,My Brudda,Yung Nnelg,36,23,23,22,32,24,41,28.714285714285715
26,Django,Frenna,18,32,32,38,50,23,16,29.857142857142858
27,Best I Ever Had,Nasty C,28,35,35,26,31,27,31,30.428571428571427
28,Long Way From Home,PsychoYP,33,29,29,44,23,41,15,30.571428571428573
29,Vibration,Sarkodie,40,33,33,36,42,8,27,31.285714285714285
30,Level Up,Kmw,22,53,53,8,15,36,32,31.285714285714285
31,Heartbreaker (feat. Nasty C),Blaqbonez,38,39,39,16,18,38,36,32.0
32,Grandad,NSG,17,48,48,25,33,29,45,35.0
33,Deep In Da Streets,TNT Kenya,39,11,11,27,43,58,57,35.142857142857146
34,Ye x4,Blxckie,56,27,27,21,41,43,43,36.857142857142854
35,Ball Till We Fall,Kida Kudz,43,21,21,37,64,52,22,37.142857142857146
36,Hapo Tu (feat. Chris Kaiga),Nyashinski,46,37,37,24,38,37,50,38.42857142857143
37,THE 5 YEAR PLAN,A-Reece,50,38,38,47,48,47,30,42.57142857142857
38,David,Blxckie,47,47,47,50,25,21,65,43.142857142857146
39,Coachella,Sarkodie,52,42,42,29,52,49,38,43.42857142857143
40,Euphoria,PsychoYP,48,40,40,60,30,30,63,44.42857142857143
41,GYM,Kiki Marley,58,54,54,43,40,13,53,45.0
42,DONE,Frida Amani,62,34,34,64,47,42,35,45.42857142857143
43,K:HOVA,K.O,51,43,43,49,46,40,47,45.57142857142857
44,FAIS ÇA BIEN,Damso,45,52,52,52,29,34,55,45.57142857142857
45,Cheki,Oznardi,61,46,46,45,35,32,59,46.285714285714285
46,Fantastic!,Suté Iwar,66,45,45,54,45,59,34,49.714285714285715
47,Ox,Gabe 'Nandez,32,51,51,51,57,51,61,50.57142857142857
48,Africana (feat. Victoria Kimani),Silverstone Barz,57,49,49,55,61,65,24,51.42857142857143
49,Medusa,H Magnum,27,62,62,58,49,57,46,51.57142857142857
50,Problem No Dey Finish,BRYAN THE MENSAH,35,60,60,42,59,61,44,51.57142857142857
51,It's Not A Gun,DAP The Contract,65,44,44,65,44,48,56,52.285714285714285
52,Smoke From Fire (with The Hics),Bas,55,58,58,57,39,50,51,52.57142857142857
53,My Heart,Pappy Kojo,41,59,59,48,58,53,58,53.714285714285715
54,Amigo,Lous and The Yakuza,59,55,55,32,65,62,52,54.285714285714285
55,Peace of Mind,Skepta,53,61,61,53,53,45,60,55.142857142857146
56,ASTRONAUTE,Youssoupha,54,56,56,41,63,60,67,56.714285714285715
57,Mona Lisa,Booba,42,66,66,59,60,54,54,57.285714285714285
58,Solace,Ajebo Hustlers,67,57,57,63,55,55,48,57.42857142857143
59,Real Ones,Breeder LW,49,64,64,62,56,66,42,57.57142857142857
60,Question For The Gods,M3NSA,64,63,63,66,66,64,62,64.0
61,Σ. MOROSE,Damso,63,65,65,61,67,63,64,64.0
62,RE(a)D (with Bas),Dua Saleh,60,67,67,67,62,67,66,65.14285714285714
63,Sinner,"Smallgod, Kwaku DMC, Lp2loose",301,25,25,40,28,39,39,71.0
64,Tycoon,Show Dem Camp,30,24,24,56,54,46,301,76.42857142857143
65,TBDK (feat. Sinzu & Erigga),M.I. Abaga,31,50,50,301,51,56,37,82.28571428571429
66,Crown Of Clay,Vector,16,301,301,14,13,9,25,97.0
67,Hmm,Remix - G4 Boyz,44,22,22,46,301,301,40,110.85714285714286
68,Hmm,"Remix - G4 Boyz, O'Kenneth",301,301,301,301,8,5,301,216.85714285714286
69,Crown Of Clay,"Vector, Pheelz",301,7,7,301,301,301,301,217.0
70,TBDK (feat. Sinzu & Erigga),"M.I. Abaga, Sinzu",301,301,301,7,301,301,301,259.0
71,Sinner,"Smallgod, O'Kenneth, Kwaku DMC, Lp2loose",8,301,301,301,301,301,301,259.14285714285717
72,Tycoon,"Show Dem Camp, Mojo",301,301,301,301,301,301,19,260.7142857142857
