Position,song,artist
1,Whipped (feat. DarkoVibes),Sarkodie
2,Second Sermon,Black Sherif
3,Pololo (feat. Tiakola),MHD
4,Yafun Yafun,Ajebo Hustlers
5,Ofr3 (feat. Kawabanga & Kwaku DMC),$pacely
6,Somebody (feat. Phyno),Olamide
7,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
8,GET A GRIP,DEELA
9,OKAY,Franglish and  Tyga
10,Mbougeul,Shampagne Baby
11,Eyes But No Eyes,M3NSA
12,Badder Than Bad (feat. Fame Holiday),Jbwai
13,See You Next Week,Dremo
14,Vibration,Sarkodie and  VIC MENSA
15,Sika Beba (feat. Pope Skinny & Kwesi Slay) [Remix],Akesisem
16,Saneba,TiDraps
17,Hustle,Nami
18,Touch Down (feat. Wav. Casino),Kvng Dav
19,Makaveli,Kida Kudz
20,Kivuruga,Bushali and  Ghanaian Stallion
21,Dreams (feat. Kashcpt & FlowJones Jr.),Kilo Kami
22,Crown of Clay (Remix) [feat. Ashs The Best],"Vector,  Khaligraph Jones and  Dip Doundou Guiss"
23,Senior Man,Abobi Eddieroll
24,Non Living Thing (feat. Oxlade),Sarkodie
25,A. Iverson (feat. dndSection),Zamir
26,T.Y.B,"Del B,  Phyno and  Mufasa"
27,Pagans,"Kelly Anthony,  Sarkodie and  Larruso"
28,3:05Am,Kenah
29,Whine It Pon Me (feat. Tribe Mark),Young D
30,Wossu (I dey my dey) [feat. isKwarteng],kuuku black
31,Call Me Baby,Cheque
32,Zamo,Ajebo Hustlers
33,Many Things,Ruqiz
34,Peace of Mind,OG Hyper
35,Untimely,Kelly Anthony and  Vory
36,Kaku (feat. Baloranking),Eleniyan
37,Up (feat. Favi & Huloo),Finedope
38,Aquafina Froze,Sosa-E
39,Barbxc3xa4dos (feat. Show Dem Camp),Shaykeh
40,Greatness,Femi One
41,SOIL,Priddy Ugly
42,Stress Away,W1zzy and  PVPI STRZ
43,Knights,Darrell Cole
44,Kilode (Remix) [feat. Geezyshore],Tobii WTW
45,Omo X 100 (feat. Olamide),Reminisce
46,Last Day Out (feat. DEELA),T6lu
47,Cakes (feat. PatricKxxLee & KashCPT),Straffitti
48,Jack,Nasty C
49,Survive (feat. Olamide),Jaido P
50,Question For the Gods (feat. M.anifest),M3NSA
51,Fiesta (feat. Naira Marley),MHD
52,Forever (feat. Riky Rick),Frank Casino
53,Barima,Kwaku DMC
54,Align (feat. LADIPOE),Show Dem Camp
55,Uthini (feat. Blxckie & Phantom Steeze),Costa Titch
56,Loyal,Acebergtm
57,Feeling,LADIPOE and  Buju
58,Ye X 4,Blxckie and  Nasty C
59,HIGH (feat. AratheJay),Korshi T
60,ROCKETS,Kashcpt
61,Body on Me,Sudxn
62,Zaza,Brian Simba
63,Stoves,Wale the Sage
64,We Don't Play,Givtti
65,"Top (feat. Ambulanceee, IzzPurp & Wheaguy)",Danagog
66,Makola Dreams (feat. M.anifest),Omar Sterling
67,Decisions (feat. Sean Lifer),Jay Bahd
68,"Akata Gang Gang (feat. O'Kenneth, Pappy Kojo, Skyface SDW, Kawabanga & Jay Bahd)",Reggie
69,Missing You,Dead Peepol
70,Death Sentence,Amerado
71,PUBLIC ENEMY (Kwesi Arthur Remix),INFAMOUSIZAK
72,Hold On,Oluwapizzle and  Emaxee
73,Ayo (feat. Blaise B),Mink's
74,Bigger Picture,Thutmose
75,Euphoria,PsychoYP
76,"Dkm (Ma Pa Mi) [feat. PsychoYP, Eeskay & Magna.]",Loti
77,Korope,Lil Kesh and  Naira Marley
78,Mofoti 2.0 (feat. Naira Marley & Sarkodie),Rexxie
79,50 Miss Calls (Drill Mix),"Tony Ross,  JoeBoy and  Layzee Ella"
80,Yaya Tourxc3xa9,Yung Mavu
81,RIP OLD DAD,The.wav
82,Whorephobia (feat. Aux Africa),SGaWD
83,Confirm Me,Durello
84,Hustlers Prayer (feat. A-Reece),25K
85,One Time (feat. Lioness),Willy Monfret
86,I Want (feat. Mutoriah),Chris Kaiga
87,What If I Stumble,Snatcha
88,For Me (feat. deeachi),The Beat-Oven
89,No Juju (feat. Ecibu),Khofi Images
90,Heartbreaker (feat. Nasty C),Blaqbonez
91,Jailer (feat. Jaywillz),Olamide
92,Stay With Me,Layzee Ella
93,Gidi Flex,KingJayy
94,Eyes off Me,Stella Mwangi
95,Coachella,Sarkodie and  Kwesi Arthur
96,My Crew (feat. Lil5ive),Kiiwii
97,"Y3 Y3 DOM (feat. Skyface SDW, Reggie, Kwaku DMC, City Boy, Kawabanga & O'Kenneth)",Jay Bahd
98,Ama,Medikal
99,Married to the Game,TenTik
100,First Sermon,Black Sherif
