Position,song,artist
1,Woah,TOBi and  Jazz Cartier
2,VOD Gang (feat. Edoh YAT),Dar Rich
3,Amnesia,Zamir
4,Spotlight (feat. El Choco),Darrell Cole
5,Eff All Day (feat. Phyno),Timaya
6,Save the World (feat. OGSNYPZ),Nakie4000
7,Whipped (feat. DarkoVibes),Sarkodie
8,Running (feat. Bergdorfbadman & KXNGWUAP),Thirstyworldwide and  Straffitti
9,Eze Ego (with Kida Kudz),Keyz Emmanuel
10,Dance (feat. Droxx),Lokii840
11,Yabo?! (feat. YoungstaCPT),Bravo Le Roux
12,Fear (feat. DE7),Eldeezy
13,Easy Come (feat. Okese1),$pacely
14,"Calling (feat. O'Kenneth, Jay Bahd, Sean Lifer, Reggie & City Boy)",Kawabanga
15,Better Days (feat. DTS),Bless Clymax
16,Second Sermon,Black Sherif
17,Come With Me,Sam Asari
18,Do or Die,Kweku Smoke
19,Brag,DETO BLACK
20,Yafun Yafun,Ajebo Hustlers
21,Salute (feat. Rissy God),Wavedave
22,Panana,Sam Asari
23,Petite,NSG
24,Purple Rain (feat. PsychoYP),Laime
25,Chini Chini,Matata and  Mejja
26,Heathrow,Droxx and  Mo'gunz
27,Somebody (feat. Phyno),Olamide
28,mONEY,Lanray X and  Rotex
29,Banana (feat. Quamina Mp),YAW BERK
30,On Me (feat. DwillsHarmony & PsychoYP),Beatsbykarma
31,Ain't No Regular,Lucretius and  Tumi Tladi
32,Baby Stuff (feat. Kayode),Tobii WTW and  Kadens
33,That Guy,T.O.D SZN and  EESKAY
34,"My Touch (feat. Medikal, D-Black & Kwesi Arthur) [Remix]","Eugy,  Chop Daily and  Falz"
35,Sirudi Home (feat. BREEDER LW & NDOVU KUU) [Refix],Maandy
36,Tycoon (feat. Reminisce & MOJO),Show Dem Camp
37,Bobby (feat. Timmy Blanco),Silverstone Barz
38,Racks (feat. Pukido),F$rgo
39,Money,BADYOUTH
40,GET A GRIP,DEELA
41,Wonder (feat. Patoranking),Dremo
42,MKD,Skillz 8Figure
43,Gbese,Ogranya and  Show Dem Camp
44,Yawa,Baba Kuboye
45,OKAY,Franglish and  Tyga
46,Iprc,Didi B
47,Akwasi,Akan
48,Pololo (feat. Tiakola),MHD
49,Seke (feat. TiwaDara),Vader the Wildcard
50,SHARK (feat. Teios),Glorich
51,Laye (feat. Zlatan),Bennylee
52,Mbougeul,Shampagne Baby
53,OMOKOMO,Baddy Oosha
54,Eyes But No Eyes,M3NSA
55,See You Next Week,Dremo
56,Badder Than Bad (feat. Fame Holiday),Jbwai
57,If Its On (feat. Boutross),Silverstone Barz
58,Aketesia (feat. Laycon & Medikal),Kweku Darlington
59,T-R (feat. MC Azas),Raykaa
60,GENG (feat. windy citi),Lasko Blark
61,Match Esili (Freestyle),Crystal
62,Vibration,Sarkodie and  VIC MENSA
63,Sika Beba (feat. Pope Skinny & Kwesi Slay) [Remix],Akesisem
64,Saneba,TiDraps
65,Hustle,Nami
66,GET A GRIP,DEELA
67,Touch Down (feat. Wav. Casino),Kvng Dav
68,Makaveli,Kida Kudz
69,FETA,Kashcpt
70,Feeling Like Me (feat. Kojey Radical),Nego True and  Hunter Rose
71,Kivuruga,Bushali and  Ghanaian Stallion
72,Dreams (feat. Kashcpt & FlowJones Jr.),Kilo Kami
73,Umbrella,Kezyklef and  Zoro
74,Ofr3 (feat. Kawabanga & Kwaku DMC),$pacely
75,Crown of Clay (Remix) [feat. Ashs The Best],"Vector,  Khaligraph Jones and  Dip Doundou Guiss"
76,Senior Man,Abobi Eddieroll
77,Non Living Thing (feat. Oxlade),Sarkodie
78,Like Dat,Kess
79,A. Iverson (feat. dndSection),Zamir
80,T.Y.B,"Del B,  Phyno and  Mofassa"
81,Pagans,"Kelly Anthony,  Sarkodie and  Larruso"
82,3:05Am,Kenah
83,Whine It Pon Me (feat. Tribe Mark),Young D
84,Wossu (I dey my dey) [feat. isKwarteng],kuuku black
85,Call Me Baby,Cheque
86,Zamo,Ajebo Hustlers
87,Many Things,Ruqiz
88,Go Slow (feat. Otega),Niko
89,Peace of Mind,OG Hyper
90,Naughty,Stella Mwangi
91,Untimely,Kelly Anthony and  Vory
92,Kaku (feat. Baloranking),Eleniyan
93,Up (feat. Favi & Huloo),Finedope
94,Aquafina Froze,Sosa-E
95,Barbxc3xa4dos (feat. Show Dem Camp),Shaykeh
96,Greatness,Femi One
97,SOIL,Priddy Ugly
98,Stress Away,W1zzy and  PVPI STRZ
99,Knights,Darrell Cole
100,Kilode (Remix) [feat. Geezyshore],Tobii WTW
