rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Vibration (feat. VIC MENSA),Sarkodie,1,1,1,1,1,2,2,1.2857142857142858
2,Vipers (feat. Jesse Jagz & Tomi Thomas),Show Dem Camp,3,3,3,3,3,4,4,3.2857142857142856
3,Jack (Visualizer),Nasty C,4,4,4,4,4,5,5,4.285714285714286
4,From Dusk Till Dawn (Official Audio),25K,5,5,5,5,5,6,6,5.285714285714286
5,Sore (Remix),Yaw Tog,6,6,6,6,6,7,7,6.285714285714286
6,Purple rain (feat. PsychoYP),Laime,7,7,7,7,7,8,8,7.285714285714286
7,Crown Of Clay (feat. Pheelz),M.I Abaga,8,8,8,8,8,9,9,8.285714285714286
8,,ThisisAQ,9,9,9,9,9,10,10,9.285714285714286
9,"Right Now Reloaded (feat. Emtee, Nasty C, The Big Hash & Aka)",Gemini Major,10,10,10,10,10,11,11,10.285714285714286
10,Steve Biko,Nasty C,11,11,11,11,11,12,12,11.285714285714286
11,City of Kings,PsychoYP,12,12,12,12,12,13,13,12.285714285714286
12,TBDK (feat. Erigga & Sinzu),M.I Abaga,13,13,13,13,13,14,14,13.285714285714286
13,Hmm (Remix) (feat. Blaqbonez & Bad Boy Timz),G4 Boyz,14,14,14,14,14,15,15,14.285714285714286
14,Class Clown,TNT Kenya,15,15,15,15,15,16,16,15.285714285714286
15,Rappers (feat. Dremo),Dreylo,16,16,16,16,16,17,17,16.285714285714285
16,Best I Ever Had,Nasty C,17,17,17,17,17,18,18,17.285714285714285
17,Rap Messiah,LADIPOE,18,18,18,18,18,19,19,18.285714285714285
18,Die There (Hustle),Illbliss,19,19,19,19,19,20,20,19.285714285714285
19,Midf (Money I Dey Find),Ycee,20,20,20,20,20,21,21,20.285714285714285
20,Casino,Sho Madjozi,21,21,21,21,21,22,22,21.285714285714285
21,A,Jesse Jagz,22,22,22,22,22,23,23,22.285714285714285
22,Heartbreaker (feat. Nasty C),Blaqbonez,23,23,23,23,23,24,24,23.285714285714285
23,"Kubo (Feat. K.O, Focalistic & Bassie) (Official Music Video)",Kwesta,24,24,24,24,24,25,25,24.285714285714285
24,No Fear (feat. Moliy),M.anifest and VIC MENSA,25,25,25,25,25,26,26,25.285714285714285
25,Truth (feat. Lil Zara),Emtee,26,26,26,26,26,27,27,26.285714285714285
26,Champagne Already?,LADIPOE,27,27,27,27,27,28,28,27.285714285714285
27,KHALIGRAPH JONES x SARKODIE,khaligraph jones ria,28,28,28,28,28,29,29,28.285714285714285
28,BLACK,Shane Eagle,29,29,29,29,29,30,30,29.285714285714285
29,1 of 1,Cassper Nyovest,31,31,31,31,31,32,32,31.285714285714285
30,40 Bars (feat. Emtee & DJ Capital),Emtee,32,32,32,32,32,33,33,32.285714285714285
31,Early Momo (feat. Good Girl La),Vector,33,33,33,33,33,34,34,33.285714285714285
32,Call Me Baby,Cheque,34,34,34,34,34,35,35,34.285714285714285
33,Shut Up,Blaqbonez,35,35,35,35,35,36,36,35.285714285714285
34,Black And White,Nasty C,36,36,36,36,36,37,37,36.285714285714285
35,Emtee,Nasty C,38,38,38,38,38,39,39,38.285714285714285
36,That Year (feat. Sir Dauda),Show Dem Camp,39,39,39,39,39,40,40,39.285714285714285
37,STFU,Dremo,40,40,40,40,40,41,41,40.285714285714285
38,Blessing,VIC MENSA,41,41,41,41,41,42,42,41.285714285714285
39,Once Again Dey Don Dey Vex Me,Ace DJ Xquisite,42,42,42,42,42,43,43,42.285714285714285
40,Who Be This Guy (feat. M.I Abaga & Falz),Kheengz,43,43,43,43,43,44,44,43.285714285714285
41,What You Telling Me,Zilla Oaks,44,44,44,44,44,45,45,44.285714285714285
42,Big Brother,Blaqbonez,45,45,45,45,45,46,46,45.285714285714285
43,Winning (Official Music Video) (feat. VIC MENSA),Kwesi Arthur,47,47,47,47,47,48,48,47.285714285714285
44,The Target,Medikal,48,48,48,48,48,49,49,48.285714285714285
45,Jiggy Bop,Alpha P,49,49,49,49,49,50,50,49.285714285714285
46,The Live Report,AQ,30,30,30,30,30,201,201,78.85714285714286
47,Crown Of Clay (Remix) (feat. Ashs The Best),Dip Doundou Guiss,2,2,2,2,201,201,201,87.28571428571429
48,Loyal,Acebergtm,201,201,46,46,46,47,47,90.57142857142857
49,La Hustle (Remix),Medikal,201,201,201,37,37,38,38,107.57142857142857
50,Crown Of Clay (Remix) (feat. Ashs The Best),Vector,201,201,201,201,2,3,3,116.0
51,+234 (Daily Paper),PsychoYP,201,201,201,201,201,1,1,143.85714285714286
52,The Live Report,M.I Abaga,201,201,201,201,201,31,31,152.42857142857142
53,Medikal,Medikal,201,37,37,201,201,201,201,154.14285714285714
54,AcebergTM,Acebergtm,46,46,201,201,201,201,201,156.71428571428572
55,La Hustle remix ft. Criss Wadde & Joey B (Official Video),Medikal,37,201,201,201,201,201,201,177.57142857142858
