rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Korope (Audio slide) - Lil Kesh,Lil Kesh,1,1,1,1,1,5,5,2.142857143
48,KPK (Ko Por Ke) (Official Music Video) (feat. Sho Madjozi & Mohbad) - Rexxie,Rexxie,2,2,2,2,2,4,4,2.571428571
2,Hallelu (feat. Bella Shmurda & Zlatan) - Masterkraft,Masterkraft,3,3,3,3,3,3,3,3
3,Naira Marley,Zinoleesky,4,4,4,4,4,1,1,3.142857143
4,Coming,Naira Marley,5,5,5,5,5,2,2,4.142857143
5,FOCUS DANCE BEAT (feat. Hagman & Abati) - AJIMOVOIX DRUMS,AJIMOVOIX DRUMS,7,7,7,7,7,6,6,6.714285714
6,Kilofese (Official Video) - MarlianMusic HQ,MarlianMusic HQ,8,8,8,8,8,8,8,8
7,Cash App,Bella Shmurda,9,9,9,9,9,9,9,9
8,Chi Chi,Naira Marley,10,10,10,10,10,10,10,10
9,Sheydi Balabala (Refix),Dj Baddo,11,11,11,11,11,11,11,11
10,KAMBA,Terry Apala,12,12,12,12,12,12,12,12
11,Koleyewon,Naira Marley,13,13,13,13,13,13,13,13
12,Omo Ologo (Official Video) - LilFroshVEVO,LilFroshVEVO,14,14,14,14,14,14,14,14
13,Mandeman (Remix) (feat. Davido) - Small Doctor,Small Doctor,15,15,15,15,15,15,15,15
14,Vision2020 [Official Video] ft. Olamide - Bella Shmurda,Bella Shmurda,16,16,16,16,16,16,16,16
15,Gratitude (feat. Barry Jhay) - Superwozzy,Superwozzy,17,17,17,17,17,17,17,17
16,"Are You Sure (feat. Naira Marley, Zinoleesky & EMO Grae) - LYTA",LYTA,18,18,18,18,18,18,18,18
17,Lagos Anthem,Zlatan,19,19,19,19,19,19,19,19
18,World,Bella Shmurda,20,20,20,20,20,20,20,20
19,Ayewada,Barry Jhay,21,21,21,21,21,21,21,21
20,Happiness,Davolee,22,22,22,22,22,22,22,22
21,Rush,Bella Shmurda,23,23,23,23,23,23,23,23
22,"Baba Fela (Remix) (Official Video) ft. Zlatan, Laycon - Mr Real",Mr Real,24,24,24,24,24,24,24,24
23,90'S ,Seyi Vibez,25,25,25,25,25,25,25,25
24,"What Type Of Dance (feat. Naira Marley, Zlatan & Mayorkun) - Dj Kaywise",Dj Kaywise,26,26,26,26,26,26,26,26
25,Better Better,Jamopyper,27,27,27,27,27,27,27,27
26,Caro (Official video) - Naira Marley,Naira Marley,28,28,28,28,28,28,28,28
27,Your Body,Mayorkun,29,29,29,29,29,29,29,29
28,Cho Cho (feat. Davido & Mayorkun) ,Zlatan,30,30,30,30,30,30,30,30
29,Lyta - Hold Me Down (Official Video) - Naira Marley,Naira Marley,31,31,31,31,31,31,31,31
30,MaPariwo (OFFICIAL VIDEO) - Naira Marley,Naira Marley,32,32,32,32,32,32,32,32
31,As E Dey Go,Naira Marley,33,33,33,33,33,33,33,33
32,See Finish (feat. Mayorkun),Dapo Tuburna,34,34,34,34,34,34,34,34
33,Baba Nla (feat. Teni) - Candy Bleakz,Candy Bleakz,35,35,35,35,35,35,35,35
34,Triumphant (feat. Bella Shmurda) - Olamide,Olamide,36,36,36,36,36,36,36,36
35,Lesse passe,Bella Shmurda,37,37,37,37,37,37,37,37
36,Opor (Remix),Zlatan,38,38,38,38,38,38,38,38
37,All The Way,Lil Kesh,39,39,39,39,39,39,39,39
38,If No Be You (feat. Mayorkun),Jamopyper,40,40,40,40,40,40,40,40
39,Lowo Lowo (Remix) (feat. Davido),May D,41,41,41,41,41,41,41,41
40,Caro - Idowest Ft Davido,Idowest Ft Davido,42,42,42,42,42,42,42,42
50,Money,Terri,43,43,43,43,43,43,43,43
41,Love (Official Video) - Davolee,Davolee,44,44,44,44,44,44,44,44
42,Available (feat. Mohbad) - C Blvck,C Blvck,45,45,45,45,45,45,45,45
43,O Por (Official Audio) - Lil Kesh,Lil Kesh,46,46,46,46,46,46,46,46
44,Prayer,HotKid,47,47,47,47,47,47,47,47
45,Ori,Barry Jhay,48,48,48,48,48,48,48,48
46,Epo,Davido,49,49,49,49,49,49,49,49
47,God Sent ,Seyi Vibez,50,50,50,50,50,50,50,50
49,Omo X 100 (feat. Olamide) - Reminisce,Reminisce,6,6,6,6,6,201,201,61.71428571
53,Hello,Reminisce,201,201,201,201,201,7,7,145.5714286
