Position,song,artist
1,OMOKOMO,Baddy Oosha
2,Naira Marley,Zinoleesky
3,Professor Peller (feat. Zlatan),Seyi Vibez
4,Champion,Dangbana Republik and  Bella Shmurda
5,"We Meuve (feat. TheOnlyRLS, MR OULALA & Shady Humble)",Dj Paak
6,Korope,Lil Kesh and  Naira Marley
7,Energy,SunkkeySnoop
8,Mofoti 2.0 (feat. Naira Marley & Sarkodie),Rexxie
9,Hello xe1xbaxb8,Reminisce and  WestSyde
10,Abeykehh (feat. Diamond Platnumz & Flavour),Masterkraft
11,Focus,Rudeboy
12,TEMPLE (Remix) [feat. Bella Shmurda & Wande Coal],Aloma
13,Kpk (Remix) [feat. Sho Madjozi & MohBad],Rexxie
14,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
15,Party Next Door,Dangbana Republik and  Bella Shmurda
16,Problem (feat. Idowest),Stackz
17,Cut Soap,DJ Xclusive and  Rulerboy
18,Rush,Dangbana Republik and  Bella Shmurda
19,Jafafa,Chinko Ekun and  MohBad
20,No Retire,Jaivah
21,Troway (feat. Zlatan),Whalez
22,Cho Cho (feat. Davido & Mayorkun),Zlatan
23,Gbowo,Nikita
24,Tekiller,CDQ
25,About Money,SunkkeySnoop
26,Coming,Naira Marley and  Busiswa
27,Koleyewon,Naira Marley
28,Normal (feat. Nigga Tee),Hypeman Dewale Mr Pablo
29,High Way,DJ Kaywise and  Phyno
30,Available (feat. MohBad),C Blvck
31,Egbon,Masterkraft and  Phyno
32,Mr Money,Asake
33,Focus Vibe,Slimcase
34,Asampepe,Wale Turner and  Idowest
35,Meji,"DwillsHarmony,  Viktor Snipes and  Chinko Ekun"
36,Squander (feat. Niniola & Sayfar) [Remix],"Falz,  Kamo Mphela and  Mpura"
37,Aye Dun Gan,Oyibo Rebel
38,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky
39,Sugar Daddy,DJ Enimoney and  Olamide
40,"Lagos Anthem Remix (feat. Oberz, Frescool, Oladips, Kabex & TROD)",Zlatan
41,World,Dangbana Republik and  Bella Shmurda
42,Baba Fela Remix (feat. Zlatan & Laycon),Mr. Real
43,Sugar Daddy (feat. Small Doctor & Mohbad),OG Hyper
44,Hallelujah,Oladips and  Zlatan
45,Kabaa (feat. Mayorkun),Idowest
46,Barawo (feat. Davido) [Remix],Ajebo Hustlers
47,Tesina Pot,Jaido P and  Olamide
48,Wagwan,Laycon
49,Sapa (feat. Idowest),Bravo AZ
50,Lagbaja,Sona
51,Mandeman (feat. Davido) [Remix],Small Doctor
52,Dey Here,BoyMX
53,Shamaya (feat. Patoranking),Idowest
54,Prayer (feat. Drekiss),Lexzydreamz
55,Check Am,Chief Obi
56,Cash App,"Bella Shmurda,  Zlatan and  Lincoln"
57,Aunty Fisayo,QD
58,Another Banger,Realonyechi
59,Doing Well Remix (feat. Skales),Ryme
60,Formula 1,Damibliz
61,Certainly (feat. Wale Turner & Jaido P),BODE BLAQ
62,Kokanmi,Qdot
63,If No Be You (feat. Mayorkun),Jamopyper
64,Pump Your Parry (Remix) [feat. Naira Marley & C Blvck],Abramsoul
65,Mofo,Fikky
66,E Choke,Bils
67,Kafaya (feat. Bella Shmurda),Daniel Brown
68,My Life,Dj Manuel and  Zlatan
69,"What Type of Dance (feat. Mayorkun, Naira Marley & Zlatan)",DJ Kaywise
70,Moyan,CDQ
71,Oge (feat. Bad Boy Timz),Anonymous Music
72,Want (feat. DanDizzy),Rage
73,Billing Npayan,Obaflow
74,Bad Boy,"Dj Fizzy,  Baddy Osha,  Slimcase and  CDQ"
75,NGNP (No Girlfriend No Problem) [feat. Zlatan],Idowest
76,Dedede,Boyodre and  Dayo Chino
77,Hustle (feat. Zlatan),Reklyn
78,The Matter (feat. Papisnoop),Zlatan
79,Isolova,Peruzzi
80,Olopa (feat. Zlatan),Qdot
