Position,song,artist
1,Korope,Lil Kesh and  Naira Marley
2,Rain,BIGBEN
3,Kogbede (feat. Wande Coal),CDQ
4,Professor Peller (feat. Zlatan),Seyi Vibez
5,Number One (feat. Preck & Nelson Tivane),Dj Consequence and  DJ Tarico
6,Jazz Up,"Dj Java,  Remy Baggins and  PsychoYP"
7,OMOKOMO,Baddy Oosha
8,Champion,Dangbana Republik and  Bella Shmurda
9,"We Meuve (feat. TheOnlyRLS, MR OULALA & Shady Humble)",Dj Paak
10,Energy,SunkkeySnoop
11,Paper,C Blvck and  Peruzzi
12,Mofoti 2.0 (feat. Naira Marley & Sarkodie),Rexxie
13,Hello xe1xbaxb8,Reminisce and  WestSyde
14,Abeykehh (feat. Diamond Platnumz & Flavour),Masterkraft
15,Focus,Rudeboy
16,TEMPLE (Remix) [feat. Bella Shmurda & Wande Coal],Aloma
17,Kpk (Remix) [feat. Sho Madjozi & MohBad],Rexxie
18,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
19,Party Next Door,Dangbana Republik and  Bella Shmurda
20,Problem (feat. Idowest),Stackz
21,Cut Soap,DJ Xclusive and  Rulerboy
22,Rush,Dangbana Republik and  Bella Shmurda
23,Jafafa,Chinko Ekun and  MohBad
24,No Retire,Jaivah
25,Troway (feat. Zlatan),Whalez
26,Cho Cho (feat. Davido & Mayorkun),Zlatan
27,Gbowo,Nikita
28,Tekiller,CDQ
29,About Money,SunkkeySnoop
30,Coming,Naira Marley and  Busiswa
31,Koleyewon,Naira Marley
32,Normal (feat. Nigga Tee),Hypeman Dewale Mr Pablo
33,High Way,DJ Kaywise and  Phyno
34,Available (feat. MohBad),C Blvck
35,Egbon,Masterkraft and  Phyno
36,Mr Money,Asake
37,Focus Vibe,Slimcase
38,Asampepe,Wale Turner and  Idowest
39,Meji,"DwillsHarmony,  Viktor Snipes and  Chinko Ekun"
40,Squander (feat. Niniola & Sayfar) [Remix],"Falz,  Kamo Mphela and  Mpura"
41,Aye Dun Gan,Oyibo Rebel
42,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky
43,Sugar Daddy,DJ Enimoney and  Olamide
44,Lagos Anthem Remix,Zlatan
45,World,Dangbana Republik and  Bella Shmurda
46,Baba Fela (feat. Laycon & Zlatan) [Remix],Mr Real
47,Sugar Daddy (feat. Small Doctor & Mohbad),OG Hyper
48,Hallelujah,Oladips and  Zlatan
49,Kabaa (feat. Mayorkun),Idowest
50,Barawo (feat. Davido) [Remix],Ajebo Hustlers
51,Tesina Pot,Jaido P and  Olamide
52,Wagwan,Laycon
53,Sapa (feat. Idowest),Bravo AZ
54,Lagbaja,Sona
55,Mandeman (feat. Davido) [Remix],Small Doctor
56,Dey Here,BoyMX
57,Shamaya (feat. Patoranking),Idowest
58,Prayer (feat. Drekiss),Lexzydreamz
59,Check Am,Chief Obi
60,Cash App,"Bella Shmurda,  Zlatan and  Lincoln"
61,Aunty Fisayo,QD
62,Another Banger,Realonyechi
63,Doing Well Remix (feat. Skales),Ryme
64,Formula 1,Damibliz
65,Certainly (feat. Wale Turner & Jaido P),BODE BLAQ
66,Kokanmi,Qdot
67,If No Be You (feat. Mayorkun),Jamopyper
68,Pump Your Parry (Remix) [feat. Naira Marley & C Blvck],Abramsoul
69,Mofo,Fikky
70,E Choke,Bils
71,Kafaya (feat. Bella Shmurda),Daniel Brown
72,My Life (feat. Zlatan),Dj Manuel
73,"What Type of Dance (feat. Mayorkun, Naira Marley & Zlatan)",DJ Kaywise
74,Moyan,CDQ
75,Oge (feat. Bad Boy Timz),Anonymous Music
76,Want (feat. DanDizzy),Rage
77,Billing Npayan,Obaflow
78,Bad Boy,"Dj Fizzy,  Baddy Osha,  Slimcase and  CDQ"
79,Ngnp (No Girlfriend No Problem) [feat. Zlatan],Idowest
80,Dedede,Boyodre and  Dayo Chino
81,Hustle (feat. Zlatan),Reklyn
82,The Matter (feat. Papisnoop),Zlatan
83,Isolova,Peruzzi
84,Olopa (feat. Zlatan),Qdot
