Position,song,artist
1,Professor Peller (feat. Zlatan),Seyi Vibez
2,"Number One (feat. DJ Tarico, Preck & Nelson Tivane)",Dj Consequence
3,OMOKOMO,Baddy Oosha
4,Naira Marley,Zinoleesky
5,Champion,Dangbana Republik and  Bella Shmurda
6,"We Meuve (feat. TheOnlyRLS, MR OULALA & Shady Humble)",Dj Paak
7,Korope,Lil Kesh and  Naira Marley
8,Energy,SunkkeySnoop
9,Mofoti 2.0 (feat. Naira Marley & Sarkodie),Rexxie
10,Hello xe1xbaxb8,Reminisce and  WestSyde
11,Abeykehh (feat. Diamond Platnumz & Flavour),Masterkraft
12,Focus,Rudeboy
13,TEMPLE (Remix) [feat. Bella Shmurda & Wande Coal],Aloma
14,Kpk (Remix) [feat. Sho Madjozi & MohBad],Rexxie
15,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft
16,Party Next Door,Dangbana Republik and  Bella Shmurda
17,Problem (feat. Idowest),Stackz
18,Cut Soap,DJ Xclusive and  Rulerboy
19,Rush,Dangbana Republik and  Bella Shmurda
20,Jafafa,Chinko Ekun and  MohBad
21,No Retire,Jaivah
22,Troway (feat. Zlatan),Whalez
23,Cho Cho (feat. Davido & Mayorkun),Zlatan
24,Gbowo,Nikita
25,Tekiller,CDQ
26,About Money,SunkkeySnoop
27,Coming,Naira Marley and  Busiswa
28,Koleyewon,Naira Marley
29,Normal (feat. Nigga Tee),Hypeman Dewale Mr Pablo
30,High Way,DJ Kaywise and  Phyno
31,Available (feat. MohBad),C Blvck
32,Egbon,Masterkraft and  Phyno
33,Mr Money,Asake
34,Focus Vibe,Slimcase
35,Asampepe,Wale Turner and  Idowest
36,Meji,"DwillsHarmony,  Viktor Snipes and  Chinko Ekun"
37,Squander (feat. Niniola & Sayfar) [Remix],"Falz,  Kamo Mphela and  Mpura"
38,Aye Dun Gan,Oyibo Rebel
39,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky
40,Sugar Daddy,DJ Enimoney and  Olamide
41,"Lagos Anthem Remix (feat. Oberz, Frescool, Oladips, Kabex & TROD)",Zlatan
42,World,Dangbana Republik and  Bella Shmurda
43,Baba Fela Remix (feat. Zlatan & Laycon),Mr. Real
44,Sugar Daddy (feat. Small Doctor & Mohbad),OG Hyper
45,Hallelujah,Oladips and  Zlatan
46,Kabaa (feat. Mayorkun),Idowest
47,Barawo (feat. Davido) [Remix],Ajebo Hustlers
48,Tesina Pot,Jaido P and  Olamide
49,Wagwan,Laycon
50,Sapa (feat. Idowest),Bravo AZ
51,Lagbaja,Sona
52,Mandeman (feat. Davido) [Remix],Small Doctor
53,Dey Here,BoyMX
54,Shamaya (feat. Patoranking),Idowest
55,Prayer (feat. Drekiss),Lexzydreamz
56,Check Am,Chief Obi
57,Cash App,"Bella Shmurda,  Zlatan and  Lincoln"
58,Aunty Fisayo,QD
59,Another Banger,Realonyechi
60,Doing Well Remix (feat. Skales),Ryme
61,Formula 1,Damibliz
62,Certainly (feat. Wale Turner & Jaido P),BODE BLAQ
63,Kokanmi,Qdot
64,If No Be You (feat. Mayorkun),Jamopyper
65,Pump Your Parry (Remix) [feat. Naira Marley & C Blvck],Abramsoul
66,Mofo,Fikky
67,E Choke,Bils
68,Kafaya (feat. Bella Shmurda),Daniel Brown
69,My Life,Dj Manuel and  Zlatan
70,"What Type of Dance (feat. Mayorkun, Naira Marley & Zlatan)",DJ Kaywise
71,Moyan,CDQ
72,Oge (feat. Bad Boy Timz),Anonymous Music
73,Want (feat. DanDizzy),Rage
74,Billing Npayan,Obaflow
75,Bad Boy,"Dj Fizzy,  Baddy Osha,  Slimcase and  CDQ"
76,NGNP (No Girlfriend No Problem) [feat. Zlatan],Idowest
77,Dedede,Boyodre and  Dayo Chino
78,Hustle (feat. Zlatan),Reklyn
79,The Matter (feat. Papisnoop),Zlatan
80,Isolova,Peruzzi
81,Olopa (feat. Zlatan),Qdot
