rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Lie,Kizz Daniel,1,1,1,1,1,1,1,1.0
2,Understand,Omah Lay,2,2,2,2,2,2,2,2.0
3,Feeling ft. Buju,LADIPOE,3,3,3,3,3,3,4,3.142857142857143
4,Rock,Olamide,4,4,4,4,4,4,5,4.142857142857143
5,Medicine,Jaywillz,5,5,5,5,5,5,7,5.285714285714286
6,Bounce,Ruger,6,6,6,6,6,6,9,6.428571428571429
7,History ft. Fireboy DML,Cheque,7,7,7,7,7,7,11,7.571428571428571
8,Show Me,Joeboy,8,8,8,8,8,8,8,8.0
9,Testimony,Buju,9,9,9,10,9,9,10,9.285714285714286
10,Focus,Joeboy,10,10,10,9,10,10,12,10.142857142857142
11,Kilometre,Burna Boy,11,11,11,11,11,12,13,11.428571428571429
12,Godly,Omah Lay,15,12,13,12,12,13,15,13.142857142857142
13,Infinity ft. Omah Lay,Olamide,14,14,12,13,13,14,14,13.428571428571429
14,Big Thug Boys,AV,12,13,14,14,14,15,16,14.0
15,Let Me Know,Mayorkun,13,15,15,15,15,16,19,15.428571428571429
16,Triumphant ft. Bella Shmurda,Olamide,16,16,16,16,17,18,18,16.714285714285715
17,Running (To You) ft. Simi,Chike,17,17,17,17,16,17,17,16.857142857142858
18,Dorime ,Teni,18,18,18,18,18,19,20,18.428571428571427
19,Celebrate Me,Patoranking,19,19,19,19,19,20,22,19.571428571428573
20,Champion ft. D Smoke,Fireboy DML,20,20,20,21,21,21,23,20.857142857142858
21,Rise Up ft. Falz,2Baba,23,21,21,23,23,23,24,22.571428571428573
22,Can't Relate,Omah Lay,24,23,22,22,22,22,26,23.0
23,Way Too Big,Burna Boy,25,26,23,25,24,24,28,25.0
24,Too Correct ft. Rema,Crayon,26,24,25,24,26,27,32,26.285714285714285
25,Wahala,Reeze,21,25,24,29,28,26,33,26.571428571428573
26,Mercy,Falz,28,28,27,30,27,25,27,27.428571428571427
27,Door ft. Kwesi Arthur,Joeboy,27,27,26,26,30,28,29,27.571428571428573
28,Professor Peller ft. Zlatan,Seyi Vibez,36,22,29,31,33,29,30,30.0
29,"PAMI ft. Wizkid, Adekunle Gold & Omah Lay",DJ Tunez,33,30,33,33,32,33,35,32.714285714285715
30,Abule,Patoranking,31,32,31,38,34,31,34,33.0
31,Essence ft. Tems,WizKid,29,34,30,32,31,32,45,33.285714285714285
32,Lonely,Joeboy,32,33,34,35,36,36,38,34.857142857142854
33,Bia,Phyno,30,29,28,28,43,45,46,35.57142857142857
34,My Bebe,Omah Lay,38,38,36,34,35,35,36,36.0
35,23,Burna Boy,34,39,32,37,38,37,37,36.285714285714285
36,Love Like This ft. Fireboy DML,Lil Kesh,37,37,39,39,39,38,41,38.57142857142857
37,FOR YOU ft. Davido,Teni,40,43,35,36,37,34,47,38.857142857142854
38,Loading ft. BadboyTimz,Olamide,39,40,38,40,40,42,40,39.857142857142854
39,Julie,Olamide,43,36,40,42,41,39,43,40.57142857142857
40,Adura ft. Mohbad,Bella Shmurda,42,41,37,41,42,43,39,40.714285714285715
41,Bad Influence ,Omah Lay,41,42,41,43,44,40,42,41.857142857142854
42,Confession,Omah Lay,45,45,43,46,49,44,50,46.0
43,If You No Love,Chike,48,47,47,48,45,49,49,47.57142857142857
44,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,44,44,42,47,47,46,201,67.28571428571429
45,Lo Lo,Omah Lay,46,49,44,45,48,47,201,68.57142857142857
46,Felony,CKay,47,48,49,50,50,201,48,70.42857142857143
47,Door,Joeboy,201,46,45,44,46,48,201,90.14285714285714
48,Ginger ft. Burna Boy,WizKid,201,201,201,27,29,30,44,104.71428571428571
49,Aye,Naira Marley,50,50,48,49,201,201,201,114.28571428571429
50,LOML ft. Olamide,Cheque,201,201,201,201,201,11,6,146.0
51,Zambololo,Umu Obiligbo,22,31,201,201,201,201,201,151.14285714285714
52,Ginjaaah Your Flow ft. Mayorkun,Coca Cola,201,201,201,201,201,41,21,152.42857142857142
53,Summer Bounce ft. Joeboy,Blaq Jerzee,35,35,201,201,201,201,201,153.57142857142858
54,High ft. Davido,Adekunle Gold,201,201,201,201,201,201,3,172.71428571428572
55,Situation,Sherry Boss,201,201,201,20,201,201,201,175.14285714285714
56,Searching ft. DJ Tainny & KPE,Kolski Coolzee,201,201,201,201,20,201,201,175.14285714285714
57,xc3x8cmxe1xbbx8dxccx81lxe1xbaxb9xccx80,T Sharp,201,201,201,201,201,201,25,175.85714285714286
58,Thinking,Okal,201,201,201,201,25,201,201,175.85714285714286
59,MAKAVELI,T-Classic,201,201,201,201,201,201,31,176.71428571428572
60,Need For Speed,Olamide,201,201,46,201,201,201,201,178.85714285714286
61,Ojuju ft. Troniq Music,Oxlade,49,201,201,201,201,201,201,179.28571428571428
62,Green Light,Olamide,201,201,50,201,201,201,201,179.42857142857142
63,Alubarika ft. Buju,Zlatan,201,201,201,201,201,50,201,179.42857142857142
