rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Check Yourself,Kaptain,1,1,14,12,12,8,8,8.0
2,Early Momo ft. Good Girl LA,Vector,2,2,21,16,13,13,12,11.285714285714286
3,For the Money ft. Peruzzi,Phyno,3,3,29,22,22,20,17,16.571428571428573
4,Non Living Thing feat. Oxlade,Sarkodie,5,4,36,23,19,17,18,17.428571428571427
5,Many Nites,Erigga,6,5,32,24,24,22,22,19.285714285714285
6,Dick Appointment,Erigga,7,7,42,38,39,33,32,28.285714285714285
7,Fountains ft. Tems,Drake,201,201,2,1,1,1,1,58.285714285714285
8,Girls Want Girls ft. Lil Baby,Drake,201,201,1,2,2,2,2,58.714285714285715
9,Monalisa ft. Sarz,Lojay,201,201,5,3,3,3,3,59.857142857142854
10,TSU,Drake,201,201,3,4,6,6,5,60.857142857142854
11,Off The Grid,Kanye West,201,201,4,5,5,5,6,61.0
12,Wonder ft. Patoranking,Dremo,201,201,7,7,4,4,4,61.142857142857146
13,Praise God,Kanye West,201,201,6,6,7,7,7,62.142857142857146
14,Fair Trade ft. Travis Scott,Drake,201,201,9,9,10,12,9,64.42857142857143
15,Champagne Poetry,Drake,201,201,8,8,8,10,16,64.57142857142857
16,Way 2 Sexy ft. Future & Young Thug,Drake,201,201,12,11,9,9,13,65.14285714285714
17,Love All ft. JA, - Drake,201,201,10,10,11,11,15,65.57142857142857
18,Bounce (UK Remix) ft. Midas The Jagaban,Ruger,201,201,16,17,16,14,11,68.0
19,In The Bible ft. Lil Durk & Giveon,Drake,201,201,11,13,15,18,20,68.42857142857143
20,Jail,Kanye West,201,201,18,15,14,16,23,69.71428571428571
21,Koleyewon,Naira Marley,201,201,23,18,17,15,14,69.85714285714286
22,Papixe2x80x99s Home,Drake,201,201,13,14,20,25,29,71.85714285714286
23,No Friends In The Industry,Drake,201,201,17,20,23,24,25,73.0
24,Late At Night,Roddy Ricch,201,201,30,25,25,19,19,74.28571428571429
25,Dimension ft. Skepta & Rema,Jae5,201,201,34,21,21,21,21,74.28571428571429
26,N 2 Deep ft. Future,Drake,201,201,15,19,27,26,37,75.14285714285714
27,System ft. WizKid,Dave,201,201,40,32,26,23,24,78.14285714285714
28,Pipe Down,Drake,201,201,20,27,29,37,43,79.71428571428571
29,Stay High,Juice WRLD,201,201,41,35,30,28,26,80.28571428571429
30,All My Life (feat. Oxlade),M.I Abaga,201,201,39,37,31,27,28,80.57142857142857
31,Jack,Nasty C,201,201,38,34,37,31,27,81.28571428571429
32,Knife Talk ft. 21 Savage & Project Pat,Drake,201,201,19,26,34,41,47,81.28571428571429
33,7am On Bridle Path,Drake,201,201,25,28,33,40,44,81.71428571428571
34,You Only Live Twice ft. Lil Wayne & Rick Ross,Drake,201,201,22,29,32,42,49,82.28571428571429
35,Hurricane,Kanye West,201,201,44,40,28,30,34,82.57142857142857
36,The Box,Roddy Ricch,201,201,43,39,38,35,31,84.0
37,Robbery,Juice WRLD,201,201,47,43,35,32,33,84.57142857142857
38,Dior,Pop Smoke,201,201,50,48,44,29,30,86.14285714285714
39,Wishing Well,Juice WRLD,201,201,46,42,41,36,38,86.42857142857143
40,Ride,Mrolaide ,4,6,201,201,18,201,10,91.57142857142857
41,Get Along Better ft. Ty Dolla $ign,Drake,201,201,24,30,36,46,201,105.57142857142857
42,Race My Mind,Drake,201,201,27,31,40,48,201,107.0
43,Yebbaxe2x80x99s Heartbreak ft. Yebba,Drake,201,201,26,33,42,47,201,107.28571428571429
44,Die Young,Roddy Ricch,201,201,201,45,43,34,35,108.57142857142857
45,Mood Swings ft. Lil Tjay,Pop Smoke,201,201,201,47,49,39,36,110.57142857142857
46,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,201,201,48,201,46,44,39,111.42857142857143
47,Tonongo ft. Sarz,Lojay,201,201,201,50,50,38,40,111.57142857142857
48,Sorry ft. Mohbad,Balloranking,201,201,49,46,201,45,46,112.71428571428571
49,Second Sermon,Black Sherif,201,201,45,49,201,49,48,113.42857142857143
50,IMY2 ft. Kid Cudi,Drake,201,201,33,36,45,201,201,131.14285714285714
51,The Remorse,Drake,201,201,35,41,48,201,201,132.57142857142858
52,Fucking Fans,Drake,201,201,37,44,201,201,201,155.14285714285714
53,Up,Cardi B,201,201,201,201,201,43,41,155.57142857142858
54,Smile ft. The Weeknd,Juice WRLD,201,201,201,201,47,50,201,157.42857142857142
55,La Vida,M.anifest,201,201,28,201,201,201,201,176.28571428571428
56,Go Low,Ms Banks,201,201,31,201,201,201,201,176.71428571428572
57,"Port Harcourt ft. Illgod, Dr Barz, Timi Kei & Spaceman",Illbliss,201,201,201,201,201,201,42,178.28571428571428
58,Down Below,Roddy Ricch,201,201,201,201,201,201,45,178.71428571428572
59,Tick Tock,Young Thug,201,201,201,201,201,201,50,179.42857142857142
