rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,1,1,1,1,1,1,1,1.0
2,Feeling ft. Buju,LADIPOE,2,2,2,2,2,2,2,2.0
3,Rock,Olamide,3,3,3,3,3,3,3,3.0
4,Bounce,Ruger,4,4,4,4,4,4,4,4.0
5,Medicine,Jaywillz,5,5,5,5,5,5,5,5.0
6,Big Thug Boys,AV,6,6,6,6,6,6,6,6.0
7,Show Me,Joeboy,7,7,7,7,7,7,7,7.0
8,History ft. Fireboy DML,Cheque,8,8,8,8,8,8,8,8.0
9,Focus,Joeboy,10,10,10,9,9,9,9,9.428571428571429
10,Infinity ft. Omah Lay,Olamide,9,9,9,10,11,11,11,10.0
11,Kilometre,Burna Boy,11,11,11,11,12,12,12,11.428571428571429
12,Testimony,Buju,14,14,14,13,10,10,10,12.142857142857142
13,Godly,Omah Lay,12,12,12,14,13,13,13,12.714285714285714
14,Celebrate Me,Patoranking,13,13,13,12,14,14,14,13.285714285714286
15,Running (To You) ft. Simi,Chike,16,15,15,15,15,15,15,15.142857142857142
16,Triumphant ft. Bella Shmurda,Olamide,17,16,16,16,16,16,16,16.142857142857142
17,Rise Up ft. Falz,2Baba,18,18,18,17,17,17,17,17.428571428571427
18,Champion ft. D Smoke,Fireboy DML,20,21,21,19,19,18,18,19.428571428571427
19,Abu Dhabi,Ruger,21,19,19,18,22,21,20,20.0
20,Too Correct ft. Rema,Crayon,22,20,20,20,18,22,21,20.428571428571427
21,Door ft. Kwesi Arthur,Joeboy,23,23,23,21,21,19,22,21.714285714285715
22,Can't Relate,Omah Lay,25,24,24,22,20,20,19,22.0
23,Dorime ,Teni,19,22,22,23,25,25,25,23.0
24,Julie,Olamide,24,25,25,24,23,23,29,24.714285714285715
25,Way Too Big,Burna Boy,26,26,26,25,24,24,23,24.857142857142858
26,Essence ft. Tems,Wizkid,15,17,17,29,28,31,38,25.0
27,Abule,Patoranking,27,28,28,27,32,28,27,28.142857142857142
28,"PAMI ft. Wizkid, Adekunle Gold & Omah Lay",DJ Tunez,29,29,29,30,29,30,28,29.142857142857142
29,Love Like This ft. Fireboy DML,Lil Kesh,33,35,35,28,26,26,26,29.857142857142858
30,Lonely,Joeboy,31,30,30,35,30,32,32,31.428571428571427
31,FOR YOU ft. Davido,Teni,35,32,32,32,33,29,31,32.0
32,Professor Peller ft. Zlatan,Seyi Vibez,30,31,31,38,31,33,30,32.0
33,Need For Speed,Olamide,28,27,27,31,37,39,37,32.285714285714285
34,My Bebe,Omah Lay,34,33,33,34,34,37,36,34.42857142857143
35,23,Burna Boy,37,34,34,33,35,35,34,34.57142857142857
36,Loading ft. BadboyTimz,Olamide,36,36,36,36,36,34,35,35.57142857142857
37,Adura ft. Mohbad,Bella Shmurda,39,39,39,39,39,38,41,39.142857142857146
38,Bad Influence ,Omah Lay,40,41,41,42,40,41,40,40.714285714285715
39,Jailer ft. Jaywillz,Olamide,38,38,38,41,42,43,47,41.0
40,Baba Fela (Remix) ft. Laycon & Zlatan,Mr Real,44,42,42,44,43,42,42,42.714285714285715
41,If You No Love,Chike,43,43,43,45,41,45,43,43.285714285714285
42,Door,Joeboy,47,44,44,46,44,44,46,45.0
43,Felony,CKay,45,49,49,49,46,40,39,45.285714285714285
44,Confession,Omah Lay,46,46,46,47,45,46,45,45.857142857142854
45,Lo Lo,Omah Lay,49,45,45,48,47,47,44,46.42857142857143
46,Aye,Naira Marley,48,48,48,50,48,48,48,48.285714285714285
47,Any More ft. Phyno,Victor AD,41,47,47,201,49,49,49,69.0
48,Ginger ft. Burna Boy,Wizkid,201,201,201,26,27,27,24,101.0
49,Blessed ft. Damian Marley,Wizkid,201,201,201,37,38,36,33,106.71428571428571
50,Mercy,Falz,32,40,40,40,201,201,201,107.85714285714286
51,Bia,Phyno,42,37,37,201,50,201,201,109.85714285714286
52,Pronto ft. Omah Lay,Ajebo Hustlers,201,201,201,201,201,50,50,157.85714285714286
53,You,Omah Lay,201,50,50,201,201,201,201,157.85714285714286
54,"Foreign (So Wavy) ft. Rasaqi NFG, Pa Brymo & Marz",Evih,201,201,201,43,201,201,201,178.42857142857142
55,Black ft. Mr Eazi,Victor AD,50,201,201,201,201,201,201,179.42857142857142
