rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feel,Mrolaide ,1,3,1,1,4,2,1,1.8571428571428572
2,Dimension ft. Skepta & Rema,Jae5,3,2,2,2,1,1,3,2.0
3,Koleyewon,Naira Marley,2,1,3,3,2,3,4,2.5714285714285716
4,Check Yourself,Kaptain,4,4,4,4,3,5,5,4.142857142857143
5,Many Nites,Erigga,5,5,6,5,5,6,6,5.428571428571429
6,Coachella ft. Kwesi Arthur,Sarkodie,7,6,8,6,6,7,8,6.857142857142857
7,Dick Appointment,Erigga,10,11,7,7,8,8,7,8.285714285714286
8,Late At Night,Roddy Ricch,6,8,11,11,10,12,9,9.571428571428571
9,All My Life (feat. Oxlade),M.I Abaga,8,10,14,10,7,9,12,10.0
10,Wahala Dey,Erigga,16,13,5,8,9,10,10,10.142857142857142
11,Early Momo ft. Good Girl LA,Vector,11,14,12,9,11,11,11,11.285714285714286
12,LV N ATTN feat. Wizkid ft. Sarz & Wizkid,Lojay,9,12,13,12,12,15,15,12.571428571428571
13,I No Wear Pant,Erigga,19,7,10,13,13,13,16,13.0
14,Voice of the Heroes ft. Lil Durk,LiL Baby,14,17,18,14,18,16,17,16.285714285714285
15,Ball If I Want To,DaBaby,15,15,9,15,21,18,22,16.428571428571427
16,Ego ft. Jeriq,Dremo,18,16,19,17,16,17,13,16.571428571428573
17,Tonongo ft. Sarz,Lojay,20,21,21,16,17,21,19,19.285714285714285
18,Having Our Way ft. Drake,Migos,12,19,22,19,15,20,29,19.428571428571427
19,The End,Erigga,23,22,17,18,20,19,18,19.571428571428573
20,For the Money ft. Peruzzi,Phyno,27,28,27,20,14,14,14,20.571428571428573
21,LET IT GO ft. Justin Bieber & 21 Savage,DJ Khaled,25,9,15,23,25,25,24,20.857142857142858
22,East To West ft. Jeriq,Dremo,24,23,23,22,19,22,20,21.857142857142858
23,Dont Die Alive,Erigga,17,20,25,24,24,24,23,22.428571428571427
24,Dior,Pop Smoke,22,24,26,21,22,23,21,22.714285714285715
25,Mood Swings ft. Lil Tjay,Pop Smoke,29,29,28,26,27,30,27,28.0
26,Hats Off ft. Lil Durk & Travis Scott,LiL Baby,21,25,32,31,31,29,33,28.857142857142858
27,Stay High,Juice WRLD,31,32,30,28,28,28,25,28.857142857142858
28,Problem,Kaptain,33,37,40,30,23,26,26,30.714285714285715
29,Rich Off Pain ft. Lil Durk & Rod Wave,LiL Baby,40,44,16,25,30,37,34,32.285714285714285
30,Secure The Bag ft. Jeriq,Dremo,34,38,33,32,34,32,30,33.285714285714285
31,Wishing Well,Juice WRLD,35,35,37,29,33,34,31,33.42857142857143
32,RAPSTAR,POLO G,36,39,24,27,35,39,36,33.714285714285715
33,Avalanche,Migos,32,26,29,36,32,35,48,34.0
34,"Body (Remix) ft. Russ Millions, ArrDee, E1 (3x3), ZT (3x3) & Bugzy Malone",Tion Wayne,30,36,39,37,36,38,32,35.42857142857143
35,Fame & Riches ft. Roddy Ricch,POLO G,39,48,20,34,47,49,47,40.57142857142857
36,The Woo ft. 50 Cent & Roddy Ricch,Pop Smoke,43,43,48,46,40,45,41,43.714285714285715
37,For The Night ft. Lil Baby & DaBaby,Pop Smoke,50,49,46,43,49,50,43,47.142857142857146
38,GANG GANG ft. Lil Wayne,POLO G,201,50,50,33,26,27,42,61.285714285714285
39,Jollof Rice ft. Duncan Mighty,Erigga,42,45,201,40,43,46,37,64.85714285714286
40,Up,Cardi B,38,47,201,49,50,42,44,67.28571428571429
41,No Return ft. The Kid LAROI & Lil Durk,POLO G,201,31,43,42,29,31,201,82.57142857142857
42,Oliver Twist,ArrDee,28,41,201,201,46,33,40,84.28571428571429
43,734,Juice WRLD,44,201,201,45,39,36,38,86.28571428571429
44,Straightenin,Migos,45,201,49,39,41,44,201,88.57142857142857
45,Toosie Slide,Drake,47,42,201,48,38,201,49,89.42857142857143
46,All Girls Are The Same,Juice WRLD,46,46,201,47,45,201,45,90.14285714285714
47,Breathe ft. Chike,A-Q,26,30,47,201,201,201,50,108.0
48,Best I Ever Had,Nasty C,201,201,31,38,42,47,201,108.71428571428571
49,Robbery,Juice WRLD,201,201,201,41,48,43,46,111.57142857142857
50,Euphoria,PsychoYP,13,18,41,201,201,201,201,125.14285714285714
