rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Rock,Olamide,1,1,1,1,1,1,1,1.0
2,Feeling ft. Buju,LADIPOE,2,2,2,2,2,2,2,2.0
3,Need For Speed,Olamide,3,3,3,4,4,5,6,4.0
4,History ft. Fireboy DML,Cheque,7,6,5,5,5,4,4,5.142857142857143
5,Bounce,Ruger,11,11,4,3,3,3,3,5.428571428571429
6,Show Me,Joeboy,8,7,6,6,6,6,5,6.285714285714286
7,Somebody ft. Phyno,Olamide,4,4,7,8,8,9,9,7.0
8,Focus,Joeboy,9,9,9,7,7,7,7,7.857142857142857
9,Jailer ft. Jaywillz,Olamide,5,5,8,9,10,10,11,8.285714285714286
10,Kilometre,Burna Boy,14,12,13,10,9,8,8,10.571428571428571
11,Julie,Olamide,6,8,10,11,11,14,14,10.571428571428571
12,Want ft. Fave,Olamide,12,13,12,12,12,12,18,13.0
13,Infinity ft. Omah Lay,Olamide,16,15,14,13,13,11,10,13.142857142857142
14,PonPon ft. Fave,Olamide,10,10,11,14,17,18,17,13.857142857142858
15,Godly,Omah Lay,18,16,16,15,15,15,12,15.285714285714286
16,Running (To You) ft. Simi,Chike,20,18,17,16,14,13,15,16.142857142857142
17,OLOFOFO,Victor AD,22,19,21,17,16,16,13,17.714285714285715
18,Celebrate Me,Patoranking,13,14,20,20,20,19,21,18.142857142857142
19,Cup Of Tea,Olamide,15,17,15,19,21,21,23,18.714285714285715
20,Triumphant ft. Bella Shmurda,Olamide,23,21,19,18,19,17,16,19.0
21,Rough Up ft. Layydoe,Olamide,17,20,18,21,24,23,28,21.571428571428573
22,Too Correct ft. Rema,Crayon,25,26,24,22,22,20,19,22.571428571428573
23,Petty (Bonus Track),Olamide,19,22,22,23,25,28,29,24.0
24,PEPE ft. Davido,L.A.X,24,24,27,26,26,24,22,24.714285714285715
25,Essence ft. Tems,Wizkid,27,29,25,24,23,22,24,24.857142857142858
26,So Much More,Olamide,21,23,23,25,29,30,33,26.285714285714285
27,If You No Love,Chike,29,31,26,28,28,26,25,27.571428571428573
28,Forever (Remix) ft. Omah Lay,Gyakie,32,33,30,27,27,25,27,28.714285714285715
29,Door ft. Kwesi Arthur,Joeboy,26,27,28,30,31,31,30,29.0
30,Ayewada,Barry Jhay,34,28,29,29,30,29,26,29.285714285714285
31,La La ft. Ckay,Davido,31,32,31,31,33,32,34,32.0
32,Music Messiah ft. Wande Coal,DJ Neptune,36,35,33,32,34,33,35,34.0
33,Can\'t Relate,Omah Lay,35,34,35,34,35,34,36,34.714285714285715
34,Rotate (Freestyle),Mr Eazi,28,30,34,35,38,41,41,35.285714285714285
35,Champion ft. D Smoke,Fireboy DML,38,36,36,36,36,35,37,36.285714285714285
36,Way Too Big,Burna Boy,37,37,37,37,37,36,40,37.285714285714285
37,"PAMI ft. Wizkid, Adekunle Gold & Omah Lay",DJ Tunez,40,39,39,38,39,37,42,39.142857142857146
38,Abule,Patoranking,41,38,40,40,41,39,38,39.57142857142857
39,The Best ft. Mayorkun,Davido,39,41,38,39,40,40,43,40.0
40,You,Omah Lay,43,42,41,44,47,44,47,44.0
41,23,Burna Boy,46,43,42,45,43,45,46,44.285714285714285
42,Loading ft. BadboyTimz,Olamide,44,45,45,47,46,46,49,46.0
43,Freestyle,2jaja,33,25,201,41,18,27,31,53.714285714285715
44,My Bebe,Omah Lay,47,46,44,48,201,50,48,69.14285714285714
45,Adura ft. Mohbad,Bella Shmurda,201,47,47,49,48,48,50,70.0
46,Lole,Kendickson,30,40,32,33,32,201,201,81.28571428571429
47,Bad Influence,Omah Lay,45,44,43,43,44,201,201,88.71428571428571
48,Cash App ft. Zlatan & Lincoln,Bella Shmurda,201,201,49,42,42,42,45,88.85714285714286
49,Berna Reloaded ft. Fally Ipupa & Diamond Platnumz,Flavour,201,201,201,201,49,47,32,133.14285714285714
50,Big Thug Boys,AV,201,201,201,201,50,43,39,133.71428571428572
51,KPK (Remix) ft. Sho Madjozi & MohBad,Rexxie,42,48,201,46,201,201,201,134.28571428571428
52,Bad Influence ,Omah Lay,48,49,48,201,201,201,201,135.57142857142858
53,Bank On It,Burna Boy,201,50,46,50,201,201,201,135.71428571428572
54,Decision ft. Medikal,Wendy Shay,201,201,201,201,201,38,44,155.28571428571428
55,Damn,Omah Lay,201,201,201,201,45,49,201,157.0
56,All ft. Davido,Rexxie,201,201,201,201,201,201,20,175.14285714285714
57,Love Like This ft. Fireboy DML,Lil Kesh,49,201,201,201,201,201,201,179.28571428571428
58,Green Light,Olamide,50,201,201,201,201,201,201,179.42857142857142
59,Airplane Mode,Fireboy DML,201,201,50,201,201,201,201,179.42857142857142
