Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Sere,Spinall
3,Understand,Omah Lay
4,Lonely,Joeboy
5,Milele,"Somi, Thandiswa"
6,Onyeka (Baby),Burna Boy
7,No Stress,WizKid
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Feeling,LADIPOE
11,Summeryomuthi,Blaq Diamond
12,Celebration,Joeboy
13,Damn (feat. 6lack),Omah Lay
14,Soundgasm,Rema
15,Alright (feat. Shatta Wale),King Promise
16,Kilometre,Burna Boy
17,FOR YOU,Teni
18,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
19,DKT,Oxlade
20,Dangerous Love,Tiwa Savage
21,Activate,Stonebwoy
22,Pretty Girl,Adekunle Gold
23,Sempe,L.A.X
24,Woman,Rema
25,MOSLADO,Teni
26,Cool Me Down (feat. Wizkid),DJ Tunez
27,Rock,Olamide
28,Felony,CKay
29,Tellin Me Something,Nelson Freitas
30,Kini Issue,Runtown
31,Konnect,Maleek Berry
32,Abule,Patoranking
33,Flex,Kizz Daniel
34,Outside,Buju
35,ALREADY,Beyoncé
36,One Shirt (feat. Jonzing World),D'Prince
37,Green Light,Olamide
38,Kiss Me Like You Miss Me,CKay
39,Badman Love,Skales
40,Running (To You),chike
41,Everytime - Remix,Spinall
42,Can't Let You Go - Remix,Stefflon Don
43,Bounce,Ruger
44,NO LONGER BENEFICIAL,Simi
45,Saudi Arabia,Mr Eazi
46,Addicted,Niniola
47,This Your Body,Skales
48,Jeje,Diamond Platnumz
49,JUMPING SHIP,Amaarae
50,Gobe - Remix,L.A.X
51,Tele,Kelvyn Boy
52,Wettin Dey Sup,Burna Boy
53,Ogaranya,Reminisce
54,Everything,Ric Hassani
55,Only One (feat. King Promise),Navy Kenzo
56,Smile (feat. H.E.R.),WizKid
57,The Don,Mr Eazi
58,ELI,Fireboy DML
59,CHOP N PRAY,WurlD
60,Slow Down,King Promise
