Position,song,artist
1,Real,Tim Lyre
2,Gone Girl,"Obongjayar, Sarz"
3,Supersonic (feat. Tay Iwar),Le Mav
4,Money & Laughter,"Boj, Zamir"
5,Bloody Samaritan,Ayra Starr
6,Deja vu,Moliy
7,Slow Down,King Promise
8,Vogue,Wauve
9,Problem,Kida Kudz
10,Caribbeana,Wondamagik
11,Deep End,Adey
12,Chargie,Jay Cliff
13,Call Me Baby,Cheque
14,Radar - Remix,BwoiiDaas
15,DKT,Oxlade
16,Searching,Lady Donli
17,BDMN,Minz
18,4AMIN (feat. SOLIS),Ayüü
19,Pray,Victony
20,Sacred Forest,Ogranya
21,Company,"Higo, WANI"
22,BAD STAR,burningforestboy
23,Early Momo,Vector
24,Fever,Suté Iwar
25,1985,Juls
26,VVS,Studio Magic
27,Bling (feat. Amaarae & Buju),Blaqbonez
28,Walahi (feat. Tidé),D-Truce
29,Magic,Public Goods
30,Eyes But No Eyes,M3NSA
31,Lagos Bad Girls,Bils
32,Hurricane (ft. Buju Banton),Tomi Thomas
33,gentil,Zubi
34,LUV HRTS,Zamir
35,Geneva,Ossaiofficial
36,Up,T'neeya
37,Different Strain,Fasina
38,Broken,Victony
39,Trust Issues,Bankyondbeatz
40,Symbiosis,Ajebo Hustlers
41,London,Tomi Agape
42,so wrong,Dayonthetrack
43,Selense,The Cavemen.
44,PEAKING,Tay Iwar
45,How I Met Your Mother,Aussie Maze
46,Tycoon,Show Dem Camp
47,Don't Be Shy,Kida Kudz
48,Call Up,Ria Boss
49,POPSHIT (feat. Somadina),SGaWD
50,Waiting Outside,Dj Nayiram
51,Only Human,Ukweli
52,Soundgasm,Rema
53,Cash,Lady Donli
54,Fool's Love,Muzi
55,Indifferent,Mo$hpit Cindy
56,Red Eyes,dndSection
57,Prosecco,Th&o.
58,Again,Tomi Thomas
59,Euphoria,PsychoYP
60,body count,Odunsi (The Engine)
61,Ma Pariwo,"DRB Lasgidi, Lady Donli"
62,So Lovely,Buju
63,Table for Two,Bella Alubo
64,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
65,Brag,DETO BLACK
66,cold,Zubi
67,Dark Twisted Fantasy,T'neeya
68,Serenade,Begho
69,Wait,Kinsu
70,It's Okay to Cry,Yinka Bernie
71,Sweet Body,SuperSmashBroz
72,Life of the Party,Yung D3mz
73,Cameras,SuperJazzClub
74,Peace of Mind,Preyé
75,Cigarette,Turunesh
76,Makaveli,Kida Kudz
77,Chance,Juls
78,jorja,Hoosh
79,Island Pink (feat. PsychoYP),Phaemous
80,Free Mind,Tems
81,Nasa,Rvdical the Kid
82,Smooth Papa,WundaB
83,Guala,Teezee
84,TDK (feat. SirBastien),DAP The Contract
85,Tonight,Yung D3mz
86,Yes I Do,Caleb Awiti
87,Runaway,Merry-Lynn
88,Star Friends,Salome
89,Sacrifices (feat. Tim Lyre),DAP The Contract
90,YOGA,Tay Iwar
91,Mary,3rty
92,Passenger,Odeal
93,In My Bag,808vic
94,Salvation,Ogranya
95,LEAVE ME ALONE - A COLORS SHOW,Amaarae
96,FEEL A WAY,Amaarae
97,Whaz E Gonna Be,Wondamagik
