Position,song,artist
1,Bounce,Rema
2,Feeling,"LADIPOE, Buju"
3,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Preck, Nelson Tivane"
4,Outside,Buju
5,Rock,Olamide
6,Soundgasm,Rema
7,Big Thug Boys,AV
8,Confident,Savage
9,Monalisa,Lojay
10,Understand,Omah Lay
11,Naira Marley,Zinoleesky
12,Essence (feat. Tems),WizKid
13,Party Next Door,Dangbana Republik
14,Bling (feat. Amaarae & Buju),Blaqbonez
15,Dimension (feat. Skepta & Rema),JAE5
16,Show Me,Joeboy
17,Coming,Naira Marley
18,Tonongo,Lojay
19,LV N ATTN feat. Wizkid,Lojay
20,Ginger (feat. Burna Boy),WizKid
21,Frenemies,Rexxie
22,Jailer (feat. Jaywillz),Olamide
23,HUSTLE,Teni
24,Blessed (feat. Damian Marley),WizKid
25,It Is What It Is,Adekunle Gold
26,Kilometre,Burna Boy
27,Medicine,Jaywillz
28,Pronto,Ajebo Hustlers
29,Julie,Olamide
30,All,Rexxie
31,Felony,CKay
32,Ke Star - Remix,Focalistic
33,Forever (Remix),Gyakie
34,Need For Speed,Olamide
35,History,Cheque
36,Somebody (feat. Phyno),Olamide
37,World,Dangbana Republik
38,La La (feat. Ckay),DaVido
39,Abu Dhabi,Ruger
40,PonPon (feat. Fave),Olamide
41,Rush,Dangbana Republik
42,Early Momo,Vector
43,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo"
44,Late At Night,Roddy Ricch
45,Focus,Joeboy
46,23,Burna Boy
47,Reckless,WizKid
48,Southy Love,Peruzzi
49,KOLO (feat. Oxlade),Ice Prince
50,Bank On It,Burna Boy
51,Loved By You (feat. Burna Boy),Justin Bieber
52,Running (To You),chike
53,Somebody Baby,DaVido
54,The Best (feat. Mayorkun),DaVido
55,Way Too Big,Burna Boy
56,RAPSTAR,Polo G
57,Sweet One,WizKid
58,FOR YOU,Teni
59,Longtime (feat. Skepta),WizKid
60,Oliver Twist,ArrDee
61,Hallelu,Masterkraft
62,No Stress,WizKid
63,Godly,Omah Lay
64,Kilofeshe,Zinoleesky
65,Cup of Tea,Olamide
66,True Love (feat. Tay Iwar & Projexx),WizKid
67,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
68,Mighty Wine,WizKid
69,KPK (Ko Por Ke),Rexxie
70,Real Life (feat. Stormzy),Burna Boy
71,INJURE ME,Teni
72,Jowo,DaVido
73,Piece of Me (feat. Ella Mai),WizKid
74,Omo X 100,Reminisce
75,Celebrate Me,Patoranking
76,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,Justin Bieber
77,High Way,DJ Kaywise
78,Rough Up (feat. Layydoe),Olamide
79,Infinity (feat. Omah Lay),Olamide
80,Ayewada,Barry Jhay
81,Cash App,Bella Shmurda
82,My Crew (feat. Lil5ive),Kiiwii
83,Hats Off (feat. Travis Scott),Lil Baby
84,Bad Influence,Omah Lay
85,Voice of the Heroes,Lil Baby
86,Smile (feat. H.E.R.),WizKid
87,Too Correct,Crayon
88,Want (feat. Fave),Olamide
89,Out There,Dangbana Republik
90,Gyrate,WizKid
91,Ruger,Ruger
92,Kiss Me More (feat. SZA),Doja Cat
93,Rich Off Pain (feat. Rod Wave),Lil Baby
94,Holy Ground (feat. Nicki Minaj),DaVido
95,Damages,Tems
96,Commitment Issues,Central Cee
97,So Much More,Olamide
98,PEPE,L.A.X
