rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Peru,Fireboy DML,1,1,1,1,1,1,1,1.0
2,Anoti,WizKid,2,2,2,2,2,2,2,2.0
3,Big Thug Boys,AV,4,4,4,4,4,3,3,3.7142857142857144
4,Understand,Omah Lay,3,3,3,3,3,6,6,3.857142857142857
5,Question (feat. Don Jazzy),Burna Boy,6,6,6,6,6,9,9,6.857142857142857
6,Lie,Kizz Daniel,7,7,7,7,7,8,8,7.285714285714286
7,Soundgasm,Rema,8,8,8,8,8,11,11,8.857142857142858
8,Celebrate Me,Patoranking,11,11,11,11,11,16,16,12.428571428571429
9,Bounce,UK Remix - Ruger,13,13,13,13,13,13,13,13.0
10,Izolo,"DJ Maphorisa, Madumane, Mpura, Daliwonga",15,15,15,15,15,12,12,14.142857142857142
11,Feeling,LADIPOE,16,16,16,16,16,19,19,16.857142857142858
12,Summer Bounce,Blaq Jerzee,9,9,9,9,9,39,39,17.571428571428573
13,Fashion Killer,Ayra Starr,17,17,17,17,17,21,21,18.142857142857142
14,Fiction (feat. Busy Signal),Rotimi,12,12,12,12,12,35,35,18.571428571428573
15,Ojuju,Troniq Music,18,18,18,18,18,22,22,19.142857142857142
16,Ababuyanga,Aymos,19,19,19,19,19,25,25,20.714285714285715
17,Bankroll (feat. Tiwa Savage & Avelino),Not3s,14,14,14,14,14,44,44,22.571428571428573
18,All of This (Jorja Smith x GuiltyBeatz),Jorja Smith,23,23,23,23,23,26,26,23.857142857142858
19,Joy,Blxckie,22,22,22,22,22,29,29,24.0
20,Somebody’s Son (Ft Brandy),Tiwa Savage,21,21,21,21,21,36,36,25.285714285714285
21,Door,Joeboy,27,27,27,27,27,24,24,26.142857142857142
22,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,20,20,20,20,20,49,49,28.285714285714285
23,Kamata,Diamond Platnumz,38,38,38,38,38,10,10,30.0
24,Essence (feat. Justin Bieber & Tems),WizKid,24,24,24,24,24,46,46,30.285714285714285
25,Ring My Line (feat. Headie One),King Promise,26,26,26,26,26,41,41,30.285714285714285
26,Ex,Nikita Kering',25,25,25,25,25,45,45,30.714285714285715
27,SPUNK,WurlD,29,29,29,29,29,40,40,32.142857142857146
28,Kilometre,Burna Boy,32,32,32,32,32,33,33,32.285714285714285
29,Testimony,Buju,35,35,35,35,35,28,28,33.0
30,Dimension (feat. Skepta & Rema),JAE5,36,36,36,36,36,27,27,33.42857142857143
31,KPK (Ko Por Ke),Rexxie,34,34,34,34,34,37,37,34.857142857142854
32,System (feat. WizKid),Dave,37,37,37,37,37,31,31,35.285714285714285
33,Lakiriboto,Liya,31,31,31,31,31,47,47,35.57142857142857
34,Love Me,Juls,30,30,30,30,30,50,50,35.714285714285715
35,Non Living Thing (feat. Oxlade),Sarkodie,45,45,45,45,45,14,14,36.142857142857146
36,Yaba Buluku (feat. Preck & Nelson Tivane),Remix - DJ Tarico,46,46,46,46,46,15,15,37.142857142857146
37,Running (To You),chike,40,40,40,40,40,32,32,37.714285714285715
38,MOSLADO,Teni,41,41,41,41,41,30,30,37.857142857142854
39,Music Messiah,DJ Neptune,39,39,39,39,39,42,42,39.857142857142854
40,Ba Xolele,729 Street Vocal - Dzo 729,42,42,42,42,42,48,48,43.714285714285715
41,Only You,GIMS,49,49,49,49,49,34,34,44.714285714285715
42,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour)",Alikiba,47,47,47,47,47,43,43,45.857142857142854
43,Bosana,El Mukuka,50,50,50,50,50,38,38,46.57142857142857
44,Sinner,"Adekunle Gold, Lucky Daye",5,5,5,5,5,301,301,89.57142857142857
45,LV N ATTN feat. Wizkid,"Lojay, WizKid",10,10,10,10,10,301,301,93.14285714285714
46,Forever (Remix),Gyakie,28,28,28,28,28,301,301,106.0
47,GUPTA,Focalistic,33,33,33,33,33,301,301,109.57142857142857
48,Coming,Naira Marley,43,43,43,43,43,301,301,116.71428571428571
49,Sweety,Yemi Alade,44,44,44,44,44,301,301,117.42857142857143
50,Emlanjeni,De Mthuda,48,48,48,48,48,301,301,120.28571428571429
51,Siyathandana,"Cassper Nyovest, Abidoza, Boohle",301,301,301,301,301,4,4,216.14285714285714
52,High,Adekunle Gold,301,301,301,301,301,5,5,216.42857142857142
53,Sinner,Adekunle Gold,301,301,301,301,301,7,7,217.0
54,LV N ATTN feat. Wizkid,Lojay,301,301,301,301,301,17,17,219.85714285714286
55,LOML (feat. Olamide),Cheque,301,301,301,301,301,18,18,220.14285714285714
56,Salungano,Makhadzi,301,301,301,301,301,20,20,220.71428571428572
57,Ghana Jollof (feat. Falz & Kwabena Kwabena),Basketmouth,301,301,301,301,301,23,23,221.57142857142858
