Position,song,artist
1,ATL,Ecool
2,Mood (feat. Buju),"WizKid, Buju"
3,Anoti,WizKid
4,Peru,Fireboy DML
5,Bloody Samaritan,Ayra Starr
6,Lie,Kizz Daniel
7,What's Gwanin,Zarion Uti
8,Steady,WizKid
9,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
10,Question (feat. Don Jazzy),Burna Boy
11,Tale Bana,Zarion Uti
12,Understand,Omah Lay
13,Monalisa,Lojay
14,Feel Good,Mohbad
15,Sinner,Adekunle Gold
16,Bounce,Ruger
17,Hurricane,Kanye West
18,Let Me Know,Mayorkun
19,Outside,Buju
20,Cocaine,Dai Verse
21,Ojuju,Troniq Music
22,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
23,Big Thug Boys,AV
24,Somebody’s Son (Ft Brandy),Tiwa Savage
25,Feeling,LADIPOE
26,Jail,Kanye West
27,Naira Marley,Zinoleesky
28,Medicine,Jaywillz
29,Confident,Savage
30,Essence (feat. Tems),WizKid
31,Off The Grid,Kanye West
32,So Cold,Bella Shmurda
33,Ginger (feat. Burna Boy),WizKid
34,Praise God,Kanye West
35,Soundgasm,Rema
36,Fashion Killer,Ayra Starr
37,Jonah,Kanye West
38,Rock,Olamide
39,Testimony,Buju
40,Blessed (feat. Damian Marley),WizKid
41,Colorado,Zugo
42,Moon,Kanye West
43,God Breathed,Kanye West
44,Party Next Door,Dangbana Republik
45,Ok Ok,Kanye West
46,No Child Left Behind,Kanye West
47,Reckless,WizKid
48,Dimension (feat. Skepta & Rema),JAE5
49,Bling (feat. Amaarae & Buju),Blaqbonez
50,System (feat. WizKid),Dave
51,Junya,Kanye West
52,Believe What I Say,Kanye West
53,Remote Control,Kanye West
54,Jesus Lord,Kanye West
55,High,Adekunle Gold
56,Coming,Naira Marley
57,Longtime (feat. Skepta),WizKid
58,Clash (feat. Stormzy),Dave
59,Beggie Beggie,Ayra Starr
60,Cast (Gen Z Anthem),Ayra Starr
61,Show Me,Joeboy
62,24,Kanye West
63,Sweet One,WizKid
64,Donda,Kanye West
65,Pay Me,Troniq Music
66,Pure Souls,Kanye West
67,Mighty Wine,WizKid
68,True Love (feat. Tay Iwar & Projexx),WizKid
69,Heaven and Hell,Kanye West
70,Far Away,Dangbana Republik
71,No Stress,WizKid
72,Lazarus (feat. Boj),Dave
73,Lord I Need You,Kanye West
74,Tonongo,Lojay
75,Keep My Spirit Alive,Kanye West
76,HUSTLE,Teni
77,Piece of Me (feat. Ella Mai),WizKid
78,Felony,CKay
79,Jail pt 2,Kanye West
80,Pronto,Ajebo Hustlers
81,Grace,WizKid
82,It Is What It Is,Adekunle Gold
83,Gyrate,WizKid
84,23,Burna Boy
85,Smile (feat. H.E.R.),WizKid
86,STAY (with Justin Bieber),The Kid LAROI
87,Abu Dhabi,Ruger
88,Southy Love,Peruzzi
89,Rush,Dangbana Republik
90,Need To Know,Doja Cat
91,Way Too Big,Burna Boy
92,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
93,Ke Star - Remix,Focalistic
94,Roma (feat. Terri),WizKid
95,Come to Life,Kanye West
96,Ok Ok pt 2,Kanye West
97,New Again,Kanye West
98,Donda Chant,Kanye West
99,Jesus Lord pt 2,Kanye West
100,Alubarika,Zlatan
