Position,song,artist
1,Tycoon,"Show Dem Camp, Reminisce, Mojo"
2,Feeling,LADIPOE
3,Make Up Your Mind (feat. Tekno),Ice Prince
4,Alakori,Falz
5,African Girl Bad,Zoro
6,Guestlist,Frenna
7,Jack,Nasty C
8,Animalistic,Kida Kudz
9,Longtime (feat. Skepta),WizKid
10,Midf (Money I Dey Find),Ycee
11,Dragon Roll,Frenna
12,Siberia (feat. Burna Boy),Headie One
13,Black And White,Nasty C
14,Crown Of Clay,Vector
15,A Million,Mannywellz
16,God's Work (feat. iLL BLU),IAMDDB
17,FAIS ÇA BIEN,Damso
18,Play Play (feat. Burna Boy),J Hus
19,First Sermon,Black Sherif
20,Level Up,Kmw
21,Sore - Remix,Yaw Tog
22,Smoke From Fire (with The Hics),Bas
23,Location (feat. Burna Boy),Dave
24,Grandad,NSG
25,Hapo Tu (feat. Chris Kaiga),Nyashinski
26,Coachella,Sarkodie
27,Best I Ever Had,Nasty C
28,Hmm - Remix,G4 Boyz
29,My Brudda,Yung Nnelg
30,Ball Till We Fall,Kida Kudz
31,Winning,Kwesi Arthur
32,Wavy (feat. Sarkodie),Khaligraph Jones
33,Africana (feat. Victoria Kimani),Silverstone Barz
34,Problem No Dey Finish,BRYAN THE MENSAH
35,Amigo,Lous and The Yakuza
36,Heartbreaker (feat. Nasty C),Blaqbonez
37,Medusa,H Magnum
38,AMMO,Shane Eagle
39,Ox,Gabe 'Nandez
40,TBDK (feat. Sinzu & Erigga),M.I. Abaga
41,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
42,Vibration,Sarkodie
43,Second Sermon,Black Sherif
44,Euphoria,PsychoYP
45,Django,Frenna
46,Fantastic!,Suté Iwar
47,DONE,Frida Amani
48,RE(a)D (with Bas),Dua Saleh
49,ASTRONAUTE,Youssoupha
50,Ye x4,Blxckie
51,Σ. MOROSE,Damso
52,Mona Lisa,Booba
53,THE 5 YEAR PLAN,A-Reece
54,GYM,Kiki Marley
55,Deep In Da Streets,TNT Kenya
56,Long Way From Home,PsychoYP
57,Real Ones,Breeder LW
58,K:HOVA,K.O
59,It's Not A Gun,DAP The Contract
60,David,Blxckie
61,My Heart,Pappy Kojo
62,Question For The Gods,M3NSA
