Position,song,artist
1,It Is What It Is,Adekunle Gold
2,Understand,Omah Lay
3,Feeling,"LADIPOE, Buju"
4,Essence (feat. Tems),WizKid
5,Somebody’s Son (Ft Brandy),Tiwa Savage
6,Sere,Spinall
7,Kilometre,Burna Boy
8,Soundgasm,Rema
9,Sinner,Adekunle Gold
10,CHOP N PRAY,WurlD
11,Test Me,"Jeune Lio, Yung D3mz"
12,Essence (feat. Justin Bieber & Tems),WizKid
13,FOR YOU,Teni
14,Onyeka (Baby),Burna Boy
15,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
16,Bounce,Ruger
17,Fountains (with Tems),Drake
18,DKT,Oxlade
19,Proud,Oladapo
20,Summeryomuthi,Blaq Diamond
21,Everytime - Remix,Spinall
22,Sempe,L.A.X
23,Alright (feat. Shatta Wale),King Promise
24,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
25,Celebration,Joeboy
26,Peru,Fireboy DML
27,No Stress,WizKid
28,Lie,Kizz Daniel
29,"Jam Now, Simmer Down",Blinky Bill
30,Confident,Savage
31,Pretty Girl,Adekunle Gold
32,Gobe - Remix,L.A.X
33,Lonely,Joeboy
34,Green Light,Olamide
35,ELI,Fireboy DML
36,One Shirt (feat. Jonzing World),D'Prince
37,Saudi Arabia,Mr Eazi
38,This Your Body,Skales
39,Chargie,Sean Tizzle
40,Smile (feat. H.E.R.),WizKid
41,Woman,Rema
42,MOSLADO,Teni
43,Activate,Stonebwoy
44,Flex,Kizz Daniel
45,Addicted,Niniola
46,Slow Down,King Promise
47,Jeje de Whine,CKay
48,Abule,Patoranking
49,Damn (feat. 6lack),Omah Lay
50,Dangerous Love,Tiwa Savage
51,Somebody (feat. Phyno),Olamide
52,Mood (feat. Buju),WizKid
53,Need You,Fitila
54,Question (feat. Don Jazzy),Burna Boy
55,JUMPING SHIP,Amaarae
56,Ex,Nikita Kering'
57,Angel,Ric Hassani
58,Running (To You),chike
59,Rock,Olamide
60,Tellin Me Something,Nelson Freitas
