Position,song,artist
1,Understand (remake),"Ifedapomola, Omah Lay"
2,Monalisa,Lojay
3,Bounce,Rema
4,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Preck, Nelson Tivane"
5,Outside,Buju
6,Feeling,LADIPOE
7,Testimony,Buju
8,Sinner,Adekunle Gold
9,Big Thug Boys,AV
10,Feel Good,Mohbad
11,Confident,Savage
12,Rock,Olamide
13,Soundgasm,Rema
14,Naira Marley,Zinoleesky
15,Essence (feat. Tems),WizKid
16,Party Next Door,Dangbana Republik
17,Bling (feat. Amaarae & Buju),Blaqbonez
18,Medicine,Jaywillz
19,Peru,Fireboy DML
20,Dimension (feat. Skepta & Rema),JAE5
21,Far Away,Dangbana Republik
22,Clash (feat. Stormzy),Dave
23,Show Me,Joeboy
24,Tonongo,Lojay
25,Coming,Naira Marley
26,System (feat. WizKid),Dave
27,Ginger (feat. Burna Boy),WizKid
28,LV N ATTN feat. Wizkid,Lojay
29,Out There,Dangbana Republik
30,HUSTLE,Teni
31,Rush,Dangbana Republik
32,World,Dangbana Republik
33,Abu Dhabi,Ruger
34,Tell The Vision (feat. Kanye West & Pusha T),Pop Smoke
35,La La (feat. Ckay),DaVido
36,Blessed (feat. Damian Marley),WizKid
37,It Is What It Is,Adekunle Gold
38,Kilometre,Burna Boy
39,Felony,CKay
40,Ke Star - Remix,Focalistic
41,Forever (Remix),Gyakie
42,Southy Love,Peruzzi
43,Jailer (feat. Jaywillz),Olamide
44,Pronto,Ajebo Hustlers
45,Bout A Million (feat. 42 Dugg & 21 Savage),Pop Smoke
46,History,Cheque
47,Lazarus (feat. Boj),Dave
48,Celebrate Me,Patoranking
49,Bank On It,Burna Boy
50,Early Momo,Vector
51,We're All Alone,Dave
52,23,Burna Boy
53,Julie,Olamide
54,KOLO (feat. Oxlade),Ice Prince
55,Somebody Baby,DaVido
56,Focus,Joeboy
57,Late At Night,Roddy Ricch
58,The Best (feat. Mayorkun),DaVido
59,Reckless,WizKid
60,Soldier Go,Dangbana Republik
61,Way Too Big,Burna Boy
62,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo"
63,Yafun Yafun,Ajebo Hustlers
64,True Love (feat. Tay Iwar & Projexx),WizKid
65,Champion,Dangbana Republik
66,More Time,Pop Smoke
67,Manslaughter (feat. Rick Ross & The-Dream),Pop Smoke
68,Loved By You (feat. Burna Boy),Justin Bieber
69,Mr. Jones (feat. Future),Pop Smoke
70,FOR YOU,Teni
71,Lako,Dangbana Republik
72,Sweet One,WizKid
73,Hallelu,Masterkraft
74,Verdansk,Dave
75,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
76,Running (To You),chike
77,No Stress,WizKid
78,Oliver Twist,ArrDee
79,PonPon (feat. Fave),Olamide
80,Longtime (feat. Skepta),WizKid
81,Somebody (feat. Phyno),Olamide
82,All,Rexxie
83,RAPSTAR,Polo G
84,Law Of Attraction (feat. Snoh Aalegra),Dave
85,Real Life (feat. Stormzy),Burna Boy
86,Godly,Omah Lay
87,Woo Baby (feat. Chris Brown),Pop Smoke
88,Frenemies,Rexxie
89,INJURE ME,Teni
90,Mighty Wine,WizKid
91,High Way,DJ Kaywise
92,Kilofeshe,Zinoleesky
93,In The Fire,Dave
94,Cash App,Bella Shmurda
95,Need For Speed,Olamide
96,Good News,Pop Smoke
97,Piece of Me (feat. Ella Mai),WizKid
98,Money & Laughter,Boj
