Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Black And White,Nasty C
5,Animalistic,Kida Kudz
6,Play Play (feat. Burna Boy),J Hus
7,Wavy (feat. Sarkodie),Khaligraph Jones
8,Django,Frenna
9,Midf (Money I Dey Find),Ycee
10,AMMO,Shane Eagle
11,Lazarus (feat. Boj),Dave
12,Siberia (feat. Burna Boy),Headie One
13,Jack,Nasty C
14,God's Work (feat. iLL BLU),IAMDDB
15,Longtime (feat. Skepta),WizKid
16,A Million,Mannywellz
17,Make Up Your Mind (feat. Tekno),Ice Prince
18,Second Sermon,Black Sherif
19,K:HOVA,K.O
20,Alakori,Falz
21,Location (feat. Burna Boy),Dave
22,Sinner,"Smallgod, O'Kenneth, Kwaku DMC, Lp2loose"
23,Ball Till We Fall,Kida Kudz
24,African Girl Bad,Zoro
25,Best I Ever Had,Nasty C
26,Sore - Remix,Yaw Tog
27,Dragon Roll,Frenna
28,Crown Of Clay,Vector
29,FAIS ÇA BIEN,Damso
30,Ye x4,Blxckie
31,Vibration,Sarkodie
32,Ox,Gabe 'Nandez
33,First Sermon,Black Sherif
34,Level Up,Kmw
35,THE 5 YEAR PLAN,A-Reece
36,Winning,Kwesi Arthur
37,David,Blxckie
38,Long Way From Home,PsychoYP
39,Smoke From Fire (with The Hics),Bas
40,Problem No Dey Finish,BRYAN THE MENSAH
41,Coachella,Sarkodie
42,Grandad,NSG
43,DONE,Frida Amani
44,Real Ones,Breeder LW
45,TBDK (feat. Sinzu & Erigga),M.I. Abaga
46,Africana (feat. Victoria Kimani),Silverstone Barz
47,My Brudda,Yung Nnelg
48,Peace of Mind,Skepta
49,Mona Lisa,Booba
50,Euphoria,PsychoYP
51,Heartbreaker (feat. Nasty C),Blaqbonez
52,My Heart,Pappy Kojo
53,GYM,Kiki Marley
54,Fantastic!,Suté Iwar
55,Medusa,H Magnum
56,It's Not A Gun,DAP The Contract
57,Hapo Tu (feat. Chris Kaiga),Nyashinski
58,Hmm - Remix,G4 Boyz
59,Deep In Da Streets,TNT Kenya
60,Tycoon,Show Dem Camp
61,Cheki,Oznardi
62,RE(a)D (with Bas),Dua Saleh
63,Solace,Ajebo Hustlers
64,Σ. MOROSE,Damso
65,ASTRONAUTE,Youssoupha
66,Amigo,Lous and The Yakuza
67,Question For The Gods,M3NSA
