Position,song,artist
1,Feeling,"LADIPOE, Buju"
2,Soundgasm,Rema
3,Bounce,Rema
4,Rock,Olamide
5,Outside,Buju
6,Bling (feat. Amaarae & Buju),"Blaqbonez, Buju"
7,LV N ATTN feat. Wizkid,Lojay
8,Essence (feat. Tems),WizKid
9,Dimension (feat. Skepta & Rema),JAE5
10,Show Me,Joeboy
11,Coming,Naira Marley
12,Kilometre,Burna Boy
13,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo"
14,It Is What It Is,Adekunle Gold
15,History,Cheque
16,Having Our Way (feat. Drake),Migos
17,Tonongo,Lojay
18,Felony,CKay
19,Ke Star - Remix,Focalistic
20,Pronto,Ajebo Hustlers
21,La La (feat. Ckay),DaVido
22,Ginger (feat. Burna Boy),WizKid
23,RAPSTAR,Polo G
24,Late At Night,Roddy Ricch
25,Forever (Remix),Gyakie
26,Monalisa,Lojay
27,Southy Love,Peruzzi
28,Blessed (feat. Damian Marley),WizKid
29,Avalanche,Migos
30,Straightenin,Migos
31,KOLO (feat. Oxlade),Ice Prince
32,Somebody Baby,DaVido
33,Loved By You (feat. Burna Boy),Justin Bieber
34,Early Momo,Vector
35,Bank On It,Burna Boy
36,Running (To You),chike
37,23,Burna Boy
38,Epidemic,Polo G
39,Abu Dhabi,Ruger
40,FOR YOU,Teni
41,Voice of the Heroes,Lil Baby
42,Malibu (feat. Polo G),Migos
43,Antisocial (feat. Juice WRLD),Migos
44,World,Dangbana Republik
45,The Best (feat. Mayorkun),DaVido
46,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
47,Rush,Dangbana Republik
48,Godly,Omah Lay
49,Reckless,WizKid
50,Hats Off (feat. Travis Scott),Lil Baby
51,Oliver Twist,ArrDee
52,INJURE ME,Teni
53,Hallelu,Masterkraft
54,Type Shit (feat. Cardi B),Migos
55,High Way,DJ Kaywise
56,Kilofeshe,Zinoleesky
57,Way Too Big,Burna Boy
58,Jowo,DaVido
59,Longtime (feat. Skepta),WizKid
60,For the Love of New York (with Nicki Minaj),Polo G
61,Too Correct,Crayon
62,No Stress,WizKid
63,Rich Off Pain (feat. Rod Wave),Lil Baby
64,Picasso (feat. Future),Migos
65,Modern Day,Migos
66,Sweet One,WizKid
67,GANG GANG (with Lil Wayne),Polo G
68,Cash App,Bella Shmurda
69,Mighty Wine,WizKid
70,Infinity (feat. Omah Lay),Olamide
71,KPK (Ko Por Ke),Rexxie
72,Commitment Issues,Central Cee
73,True Love (feat. Tay Iwar & Projexx),WizKid
74,Real Life (feat. Stormzy),Burna Boy
75,No Return (with The Kid LAROI & Lil Durk),Polo G
76,Painting Pictures,Polo G
77,Light It Up (feat. Pop Smoke),Migos
78,Piece of Me (feat. Ella Mai),WizKid
79,PEPE,L.A.X
80,Fame & Riches (with Roddy Ricch),Polo G
81,What You See (feat. Justin Bieber),Migos
82,Vaccine,Migos
83,Okwaraji,Blaqbonez
84,Park O X3,Lojay
85,Birthday,Migos
86,Heartbreak Anniversary,Giveon
87,Panty!,Lojay
88,Bad Influence,Omah Lay
89,2040,Lil Baby
90,Black Hearted,Polo G
91,Jane,Migos
92,Smile (feat. H.E.R.),WizKid
93,Kilofese - Remix,Zinoleesky
94,Ruger,Ruger
95,Time For Me,Migos
96,Who I Want,Lil Baby
97,Clueless (with Pop Smoke & Fivio Foreign),Polo G
98,Leave The Door Open,Bruno Mars
99,Holy Ground (feat. Nicki Minaj),DaVido
