Position,song,artist
1,Essence (feat. Tems),"WizKid, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Mandy,Scribz Riley
4,Damn (feat. 6lack),Omah Lay
5,Boom Bam (feat. Young T & Bugsey),Not3s
6,D & G (feat. Summer Walker),DaVido
7,Real Life (feat. Stormzy),Burna Boy
8,Ginger (feat. Burna Boy),WizKid
9,Love Somebody,Rotimi
10,Slow Down (feat. Tion Wayne),Darkoo
11,Lo Lo,Omah Lay
12,ALREADY,"Beyoncé, Major Lazer"
13,Strong & Solid,GMK
14,Blessings REMIX (feat. French Montana & Davido),Angel
15,Testimony,Buju
16,No Stress,WizKid
17,Eve Bounce - Remix,Yung L
18,Godly,Omah Lay
19,Lonely,Joeboy
20,Rumour,Kaien Cruz
21,Dimension (feat. Skepta & Rema),JAE5
22,Know Your Worth,"Khalid, Tems"
23,AWAY,Oxlade
24,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
25,MOSLADO,Teni
26,4AM,"Manny Norté, Love Renaissance (LVRN)"
27,Trouble,DRB Lasgidi
28,Dream Girl - Global Remix,Ir Sais
29,E Be Mad,Mr Eazi
30,Sacrifices (feat. Tim Lyre),DAP The Contract
31,In My Bed,Rotimi
32,Blessed (feat. Damian Marley),WizKid
33,Ginger Me,Rema
34,It Go Bad,Nnabu
35,Silver Tongue Devil (feat. Shenseea),Masego
36,Nigeria (feat. CallMeTheKidd),One Acen
37,Gum Body (feat. Jorja Smith),Burna Boy
38,Killa (feat. DaVido),Teyana Taylor
39,Attention,Tiwa Savage
40,Oh My,Lavaud
41,Come Over (Remix),Jorja Smith
42,Nnobody,Nnabu
43,MAD,Sarz
44,Can't Let You Go,Stefflon Don
45,See Through,Chip
46,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
47,Enter Body,DJ Flex
48,Soweto Blues,Juls
49,Lenu - Remix,Buju
50,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
51,Koroba,Tiwa Savage
52,Princess Cuts (feat. Young T & Bugsey),Headie One
53,Tattoo,Fireboy DML
54,Baby I'm Jealous,Mr Eazi
55,Longtime (feat. Skepta),WizKid
56,Carefully,Nana Fofie
57,Peace Of Mind,Ayo Jay
58,Play Play (feat. Burna Boy),J Hus
59,I Spy,Lila Iké
60,Pretty Girl,Adekunle Gold
61,Under Pressure,Jay Teazer
62,Lento,Mr Eazi
63,Joro,WizKid
64,Sponono,Kabza De Small
65,Doudou,Aya Nakamura
66,Oreke,E Kelly
67,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
68,Nu Riddim,Ycee
69,Smile (feat. H.E.R.),WizKid
70,REQUIRE,DJ Tunez
71,KOLO (feat. Oxlade),Ice Prince
72,God's Work (feat. iLL BLU),IAMDDB
73,Say Cheese,KiDi
74,Champion,Fireboy DML
75,Peace,Mannywellz
76,Bad Shit,Jarreau Vandal
77,Big Thug Boys,AV
78,Solo,Shakka
79,Do To Me,H.E.R.
80,FOR YOU,Teni
81,Confirmed,DarkoVibes
82,Repeat (feat. Koffee),J Hus
83,Can't Let You Go - Remix,Stefflon Don
84,Take Me Home,Lady Donli
85,A Million,Mannywellz
86,Dollas and Cents,TOBi
87,Location (feat. Burna Boy),Dave
88,Bobo,Aya Nakamura
89,Smooth MF,Agho
90,Everytime,Spinall
91,Ryde,Niniola
92,Simmer (feat. Burna Boy),Mahalia
93,COMO UN BEBÉ,J Balvin
94,Baajo,Kwesi Arthur
95,Guestlist,Frenna
96,My Oasis (feat. Burna Boy),Sam Smith
97,The Don,Mr Eazi
98,African Girl Bad,Zoro
99,Fiesta,Opvibes
