Position,song,artist
1,Searching,Lady Donli
2,BDMN,Minz
3,Sacred Forest,"Ogranya, Tchella"
4,Company,"Higo, Buju, WANI"
5,Fever,Suté Iwar
6,Haba,Blaqbonez
7,DKT,Oxlade
8,Magic,Public Goods
9,Lagos Bad Girls,Bils
10,Bling (feat. Amaarae & Buju),Blaqbonez
11,Hurricane (ft. Buju Banton),Tomi Thomas
12,Secret,Papi ojo
13,Money & Laughter,Boj
14,Early Momo,Vector
15,Up,T'neeya
16,Vogue,Wauve
17,Different Strain,Fasina
18,London,Tomi Agape
19,Selense,The Cavemen.
20,PEAKING,Tay Iwar
21,How I Met Your Mother,Aussie Maze
22,Radar - Remix,BwoiiDaas
23,Tycoon,Show Dem Camp
24,Don't Be Shy,Kida Kudz
25,Call Up,Ria Boss
26,POPSHIT (feat. Somadina),SGaWD
27,Only Human,Ukweli
28,Soundgasm,Rema
29,Fool's Love,Muzi
30,Indifferent,Mo$hpit Cindy
31,Prosecco,Th&o.
32,Again,Tomi Thomas
33,Euphoria,PsychoYP
34,body count,Odunsi (The Engine)
35,Ma Pariwo,"DRB Lasgidi, Lady Donli"
36,Table for Two,Bella Alubo
37,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
38,Brag,DETO BLACK
39,cold,Zubi
40,recharge,Zubi
41,Dark Twisted Fantasy,T'neeya
42,Symbiosis,Ajebo Hustlers
43,Serenade,Begho
44,It's Okay to Cry,Yinka Bernie
45,Sweet Body,SuperSmashBroz
46,Life of the Party,Yung D3mz
47,LUV HRTS,Zamir
48,Rise Of The Underdogs 2,Show Dem Camp
49,Cameras,SuperJazzClub
50,Figure 8,Kida Kudz
51,Peace of Mind,Preyé
52,So Lovely,Buju
53,Cigarette,Turunesh
54,Makaveli,Kida Kudz
55,Living In Bondage,prettyboydo
56,Chance,Juls
57,VVS,Studio Magic
58,jorja,Hoosh
59,Island Pink (feat. PsychoYP),Phaemous
60,Chargie,Jay Cliff
61,Free Mind,Tems
62,Nasa,Rvdical the Kid
63,Smooth Papa,WundaB
64,Guala,Teezee
65,4AMIN (feat. SOLIS),Ayüü
66,1985,Juls
67,CÉLINE,Amaarae
68,Deep End,Adey
69,TDK (feat. SirBastien),DAP The Contract
70,Cash,Lady Donli
71,Tonight,Yung D3mz
72,Missed Call,Mike Keyz
73,Trust Issues,Bankyondbeatz
74,Broken,Victony
75,Yes I Do,Caleb Awiti
76,Something,Odeal
77,Slow Down,King Promise
78,Runaway,Merry-Lynn
79,Star Friends,Salome
80,Sacrifices (feat. Tim Lyre),DAP The Contract
81,Can You See Her (Acoustic),Tha Beatsmith
82,Walahi (feat. Tidé),D-Truce
83,Supersonic (feat. Tay Iwar),Le Mav
84,YOGA,Tay Iwar
85,Mary,3rty
86,Passenger,Odeal
87,In My Bag,808vic
88,gentil,Zubi
89,Geneva,Ossaiofficial
90,Salvation,Ogranya
91,LEAVE ME ALONE - A COLORS SHOW,Amaarae
92,FEEL A WAY,Amaarae
93,Abracadabra - Remix,Boj
94,Waiting Outside,Dj Nayiram
95,sugar,Zubi
96,Whaz E Gonna Be,Wondamagik
97,Confirmed,DarkoVibes
98,Scream and Shout,Ejoya
99,GHOST TOWN,WurlD
