Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Summeryomuthi,Blaq Diamond
3,Understand,Omah Lay
4,Sere,Spinall
5,Milele,"Somi, Thandiswa"
6,Lonely,Joeboy
7,It Is What It Is,Adekunle Gold
8,Essence (feat. Tems),WizKid
9,Feeling,LADIPOE
10,FOR YOU,Teni
11,Sempe,L.A.X
12,Onyeka (Baby),Burna Boy
13,DKT,Oxlade
14,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
15,Alright (feat. Shatta Wale),King Promise
16,Woman,Rema
17,Mamela,Mi Casa
18,No Stress,WizKid
19,Kilometre,Burna Boy
20,Bounce,Ruger
21,Angel,Ric Hassani
22,Jeshi,Harmonize
23,Konna,HarrySong
24,Badman Love,Skales
25,Soundgasm,Rema
26,Dangerous Love,Tiwa Savage
27,Cool Me Down (feat. Wizkid),DJ Tunez
28,Celebration,Joeboy
29,Jeje de Whine,CKay
30,Rock,Olamide
31,Proud,Oladapo
32,Smile (feat. H.E.R.),WizKid
33,Tellin Me Something,Nelson Freitas
34,Damn (feat. 6lack),Omah Lay
35,Tele,Kelvyn Boy
36,Pretty Girl,Adekunle Gold
37,This Your Body,Skales
38,MOSLADO,Teni
39,Wettin Dey Sup,Burna Boy
40,ELI,Fireboy DML
41,Ubomi Abumanga,Sun-El Musician
42,JUMPING SHIP,Amaarae
43,Activate,Stonebwoy
44,Everytime - Remix,Spinall
45,Addicted,Niniola
46,Kini Issue,Runtown
47,Can't Let You Go - Remix,Stefflon Don
48,Ohema,Buju
49,Saudi Arabia,Mr Eazi
50,Ogaranya,Reminisce
51,Slow Down,King Promise
52,Nana Nyame,Gyakie
53,Need You,Fitila
54,Abule,Patoranking
55,Chance,Juls
56,The Don,Mr Eazi
57,Only One (feat. King Promise),Navy Kenzo
58,Green Light,Olamide
59,Flex,Kizz Daniel
60,ALREADY,Beyoncé
