Position,song,artist
1,It's Not A Gun,DAP The Contract
2,Life of the Party,Yung D3mz
3,Sweet Body,"SuperSmashBroz, Buju, Moliy"
4,Cameras,SuperJazzClub
5,Paris!,AYLØ
6,Different Strain,Fasina
7,Only Human,Ukweli
8,Fever,Yung D3mz
9,Radar - Remix,BwoiiDaas
10,Don't Be Shy,Kida Kudz
11,Forever,Jason Nkanga
12,Indifferent,Mo$hpit Cindy
13,Call Up,Ria Boss
14,Patience ft. lmbskn,AYLØ
15,Prosecco,Th&o.
16,be my guest,Internet Girl
17,Blow You Away (Delilah),Blue Lab Beats
18,Euphoria,PsychoYP
19,body count,"Odunsi (The Engine), Gigi Atlantis"
20,Ma Pariwo,"DRB Lasgidi, Lady Donli"
21,Bling (feat. Amaarae & Buju),Blaqbonez
22,Wonda Wonda,Lady Donli
23,Soundgasm,Rema
24,Serenade,Begho
25,It's Okay to Cry,Yinka Bernie
26,LUV HRTS,Zamir
27,Rise Of The Underdogs 2,Show Dem Camp
28,Peace of Mind,Preyé
29,Cigarette,Turunesh
30,PANTIES,Kagwe Mungai
31,Makaveli,Kida Kudz
32,Living In Bondage,prettyboydo
33,Hurricane (ft. Buju Banton),Tomi Thomas
34,Pluto,Aussie Maze
35,Dark Twisted Fantasy,T'neeya
36,Tesla,DETO BLACK
37,Chance,Juls
38,VVS,Studio Magic
39,follow follow,Zubi
40,jorja,Hoosh
41,Island Pink (feat. PsychoYP),Phaemous
42,Chargie,Jay Cliff
43,So Lovely,Buju
44,Free Mind,Tems
45,Nasa,Rvdical the Kid
46,Good Time,Lady Donli
47,Company,Higo
48,Smooth Papa,WundaB
49,Swayy,Suté Iwar
50,Casios,Tano Jackson
51,Again,Tomi Thomas
52,Body On Fire (feat. Buju & Inci),Jess ETA
53,Guala,Teezee
54,Bounce,Rema
55,4AMIN (feat. SOLIS),Ayüü
56,1985,Juls
57,CÉLINE,Amaarae
58,Deep End,Adey
59,TDK (feat. SirBastien),DAP The Contract
60,Cash,Lady Donli
61,Tonight,Yung D3mz
62,Haba,Blaqbonez
63,DKT,Oxlade
64,Yoruba Samurai,LADIPOE
65,Tonongo,Lojay
66,London,Tomi Agape
67,I Hope It Takes You Higher,Toulouse
68,Early Momo,Vector
69,Missed Call,Mike Keyz
70,Symbiosis,Ajebo Hustlers
71,I Won't,FELICIA
72,Insecure,Barzini
73,Trust Issues,Bankyondbeatz
74,Broken,Victony
75,Yes I Do,Caleb Awiti
76,Something,Odeal
77,Slow Down,King Promise
78,Runaway,Merry-Lynn
79,PEAKING,Tay Iwar
80,Stay With Me,Layzee Ella
81,Star Friends,Salome
82,Sacrifices (feat. Tim Lyre),DAP The Contract
83,Can You See Her (Acoustic),Tha Beatsmith
84,Vogue,Wauve
85,STEPPING,POst Annam
86,Gold,Jomande
87,The Thrill,WAYNE SNOW
88,brush u,Ragz Originale
89,Lagos Bad Girls,Bils
90,Friday,Musmah
91,Sacred Forest,Ogranya
92,Area 51,New World Ray
93,Gravity,Tommy WÁ
94,Onye Alana Nwanne Ya,Barzini
95,Aye,Tolü Makay
96,Walahi (feat. Tidé),D-Truce
97,Heartbreaker (feat. Nasty C),Blaqbonez
98,Supersonic (feat. Tay Iwar),Le Mav
99,Run The Cheque,D-Truce
