Position,song,artist
1,ATL,Ecool
2,Fountains (with Tems),"Drake, Tems"
3,Girls Want Girls (with Lil Baby),Drake
4,Champagne Poetry,Drake
5,Fair Trade (with Travis Scott),Drake
6,Mood (feat. Buju),WizKid
7,In The Bible (with Lil Durk & Giveon),"Drake, Giveon"
8,Love All (with JAY-Z),Drake
9,Papi’s Home,Drake
10,Way 2 Sexy (with Future & Young Thug),Drake
11,Tale Bana,Zarion Uti
12,Peru,Fireboy DML
13,What's Gwanin,Zarion Uti
14,Anoti,WizKid
15,High,Adekunle Gold
16,Bloody Samaritan,Ayra Starr
17,TSU,Drake
18,Lie,Kizz Daniel
19,N 2 Deep,Drake
20,Get Along Better,Drake
21,Knife Talk (with 21 Savage ft. Project Pat),Drake
22,No Friends In The Industry,Drake
23,You Only Live Twice (with Lil Wayne & Rick Ross),Drake
24,7am On Bridle Path,Drake
25,Pipe Down,Drake
26,Steady,WizKid
27,Understand,Omah Lay
28,Essence (feat. Justin Bieber & Tems),WizKid
29,Question (feat. Don Jazzy),Burna Boy
30,Yebba’s Heartbreak,Drake
31,Monalisa,Lojay
32,Feel Good,Mohbad
33,IMY2 (with Kid Cudi),Drake
34,Race My Mind,Drake
35,Sinner,Adekunle Gold
36,Fucking Fans,Drake
37,Bounce,Ruger
38,The Remorse,Drake
39,Outside,Buju
40,Cocaine,Dai Verse
41,Let Me Know,Mayorkun
42,Hurricane,Kanye West
43,Somebody’s Son (Ft Brandy),Tiwa Savage
44,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
45,Ojuju,Troniq Music
46,Big Thug Boys,AV
47,Feeling,LADIPOE
48,Medicine,Jaywillz
49,Naira Marley,Zinoleesky
50,Jail,Kanye West
51,Confident,Savage
52,Essence (feat. Tems),WizKid
53,Off The Grid,Kanye West
54,Testimony,Buju
55,Soundgasm,Rema
56,Ginger (feat. Burna Boy),WizKid
57,Rock,Olamide
58,Fashion Killer,Ayra Starr
59,Praise God,Kanye West
60,So Cold,Bella Shmurda
61,ova,Johnny Drille
62,Jonah,Kanye West
63,Blessed (feat. Damian Marley),WizKid
64,Colorado,Zugo
65,Party Next Door,Dangbana Republik
66,loving is harder,Johnny Drille
67,LOML (feat. Olamide),Cheque
68,Moon,Kanye West
69,MY KIND OF BROWN,Johnny Drille
70,God Breathed,Kanye West
71,Reckless,WizKid
72,Bling (feat. Amaarae & Buju),Blaqbonez
73,Dimension (feat. Skepta & Rema),JAE5
74,Ok Ok,Kanye West
75,odo,Johnny Drille
76,No Child Left Behind,Kanye West
77,Coming,Naira Marley
78,ludo,Johnny Drille
79,System (feat. WizKid),Dave
80,driving in the rain,Johnny Drille
81,Clash (feat. Stormzy),Dave
82,Cast (Gen Z Anthem),Ayra Starr
83,Longtime (feat. Skepta),WizKid
84,Show Me,Joeboy
85,Junya,Kanye West
86,Beggie Beggie,Ayra Starr
87,Believe What I Say,Kanye West
88,Jesus Lord,Kanye West
89,Remote Control,Kanye West
90,in the light,Johnny Drille
91,Shako,Barry Jhay
92,Far Away,Dangbana Republik
93,Tonongo,Lojay
94,Felony,CKay
95,BEFORE I LET GO,Johnny Drille
96,Sweet One,WizKid
97,Southy Love,Peruzzi
98,Mighty Wine,WizKid
99,HUSTLE,Teni
100,True Love (feat. Tay Iwar & Projexx),WizKid
