rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,1,2,2,1,1,1,1,1.2857142857142858
2,It Is What It Is,Adekunle Gold,2,1,1,6,4,4,7,3.5714285714285716
3,Soundgasm,Rema,9,8,8,3,6,3,8,6.428571428571429
4,Essence (feat. Tems),WizKid,7,4,6,17,8,6,3,7.285714285714286
5,Summeryomuthi,Blaq Diamond,6,20,7,4,3,11,6,8.142857142857142
6,Sinner,Adekunle Gold,8,9,9,16,10,12,17,11.571428571428571
7,Peru,Fireboy DML,14,26,11,10,9,2,10,11.714285714285714
8,Sempe,L.A.X,15,22,25,8,11,9,14,14.857142857142858
9,FOR YOU,Teni,10,13,10,13,16,25,21,15.428571428571429
10,Kilometre,Burna Boy,20,7,26,12,20,16,9,15.714285714285714
11,Onyeka (Baby),Burna Boy,11,14,17,20,12,24,22,17.142857142857142
12,Lonely,Joeboy,19,33,27,9,14,15,16,19.0
13,DKT,Oxlade,25,18,30,15,36,19,19,23.142857142857142
14,No Stress,WizKid,18,27,21,35,23,23,29,25.142857142857142
15,Woman,Rema,24,41,31,19,18,21,31,26.428571428571427
16,Alright (feat. Shatta Wale),King Promise,12,23,22,50,25,17,38,26.714285714285715
17,Celebration,Joeboy,26,25,19,37,31,26,24,26.857142857142858
18,Bounce,Ruger,34,16,23,41,33,44,13,29.142857142857142
19,Lie,Kizz Daniel,22,28,29,29,35,52,18,30.428571428571427
20,MOSLADO,Teni,17,42,52,36,28,8,30,30.428571428571427
21,Green Light,Olamide,21,34,28,54,50,22,34,34.714285714285715
22,Saudi Arabia,Mr Eazi,43,37,51,28,22,33,39,36.142857142857146
23,Slow Down,King Promise,23,46,45,40,40,37,23,36.285714285714285
24,Pretty Girl,Adekunle Gold,47,31,35,32,26,46,43,37.142857142857146
25,This Your Body,Skales,57,38,49,53,32,35,50,44.857142857142854
26,Tellin Me Something,Nelson Freitas,53,60,41,33,27,56,44,44.857142857142854
27,Activate,Stonebwoy,31,43,38,47,49,50,57,45.0
28,Gobe,Remix - L.A.X,52,32,33,49,47,58,54,46.42857142857143
29,Somebody’s Son (Ft Brandy),Tiwa Savage,5,5,5,5,5,301,5,47.285714285714285
30,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,16,24,20,18,21,14,301,59.142857142857146
31,Essence (feat. Justin Bieber & Tems),WizKid,28,12,13,26,15,301,20,59.285714285714285
32,Everytime,Remix - Spinall,46,21,301,30,37,18,26,68.42857142857143
33,Damn (feat. 6lack),Omah Lay,33,49,301,38,24,30,28,71.85714285714286
34,Flex,Kizz Daniel,301,44,59,21,19,36,27,72.42857142857143
35,Dangerous Love,Tiwa Savage,37,50,54,27,34,39,301,77.42857142857143
36,Rock,Olamide,29,59,48,301,60,42,25,80.57142857142857
37,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",301,15,16,301,17,20,12,97.42857142857143
38,Cool Me Down (feat. Wizkid),DJ Tunez,32,301,301,23,44,38,36,110.71428571428571
39,Proud,Oladapo,55,19,18,301,55,301,41,112.85714285714286
40,Kiss Me Like You Miss Me,CKay,54,301,42,31,29,301,33,113.0
41,Question (feat. Don Jazzy),Burna Boy,301,54,301,25,30,40,51,114.57142857142857
42,Mood (feat. Buju),WizKid,301,52,301,45,39,28,45,115.85714285714286
43,Addicted,Niniola,301,45,44,44,301,47,37,117.0
44,Abule,Patoranking,30,48,301,55,45,301,55,119.28571428571429
45,Need You,Fitila,50,53,55,46,41,301,301,121.0
46,Running (To You),chike,36,58,50,56,54,301,301,122.28571428571429
47,Smile (feat. H.E.R.),WizKid,58,40,301,51,53,53,301,122.42857142857143
