Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Woman,Rema
3,Understand,Omah Lay
4,Sere,Spinall
5,Milele,"Somi, Thandiswa"
6,Sempe,L.A.X
7,Onyeka (Baby),Burna Boy
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Summeryomuthi,Blaq Diamond
11,MOSLADO,Teni
12,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
13,Alright (feat. Shatta Wale),King Promise
14,Feeling,LADIPOE
15,Badman Love,Skales
16,Can't Let You Go - Remix,Stefflon Don
17,FOR YOU,Teni
18,Lonely,Joeboy
19,Tele,Kelvyn Boy
20,Kilometre,Burna Boy
21,Pretty Girl,Adekunle Gold
22,Dangerous Love,Tiwa Savage
23,Soundgasm,Rema
24,Cool Me Down (feat. Wizkid),DJ Tunez
25,Proud,Oladapo
26,Flex,Kizz Daniel
27,Addicted,Niniola
28,Everytime - Remix,Spinall
29,No Stress,WizKid
30,DKT,Oxlade
31,Celebration,Joeboy
32,Abule,Patoranking
33,Tellin Me Something,Nelson Freitas
34,Only One (feat. King Promise),Navy Kenzo
35,Bounce,Ruger
36,Green Light,Olamide
37,Damn (feat. 6lack),Omah Lay
38,Running (To You),chike
39,Smile (feat. H.E.R.),WizKid
40,Konnect,Maleek Berry
41,One Shirt (feat. Jonzing World),D'Prince
42,Chargie,Sean Tizzle
43,JUMPING SHIP,Amaarae
44,The Don,Mr Eazi
45,Konna,HarrySong
46,Jeje de Whine,CKay
47,Why (Afrobeat),DJ Flex
48,"Jam Now, Simmer Down",Blinky Bill
49,Ogaranya,Reminisce
50,Activate,Stonebwoy
51,Everything,Ric Hassani
52,ALREADY,Beyoncé
53,Rock,Olamide
54,Saudi Arabia,Mr Eazi
55,Ubomi Abumanga,Sun-El Musician
56,This Your Body,Skales
57,Suzanna,Sauti Sol
58,Nana Nyame,Gyakie
59,Sudden,Tekno
60,Beginning,Joeboy
