rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,3,3,3,3,7,1,2,3.142857142857143
2,Somebody’s Son (Ft Brandy),Tiwa Savage,5,5,5,5,5,5,5,5.0
3,Soundgasm,Rema,6,7,7,7,2,2,6,5.285714285714286
4,It Is What It Is,Adekunle Gold,2,1,1,8,18,9,4,6.142857142857143
5,Essence (feat. Tems),WizKid,4,4,4,9,8,6,8,6.142857142857143
6,Summeryomuthi,Blaq Diamond,28,6,6,4,4,7,9,9.142857142857142
7,Kilometre,Burna Boy,15,9,9,12,11,10,14,11.428571428571429
8,Sempe,L.A.X,13,16,16,11,3,8,17,12.0
9,MOSLADO,Teni,7,21,21,10,12,22,23,16.571428571428573
10,Celebration,Joeboy,21,12,12,30,15,18,12,17.142857142857142
11,Woman,Rema,22,15,15,23,13,16,19,17.571428571428573
12,Onyeka (Baby),Burna Boy,9,18,18,22,21,19,21,18.285714285714285
13,FOR YOU,Teni,14,30,30,19,22,12,11,19.714285714285715
14,No Stress,WizKid,10,17,17,24,26,24,24,20.285714285714285
15,Lonely,Joeboy,11,22,22,15,24,28,22,20.571428571428573
16,Peru,Fireboy DML,35,20,20,21,19,21,16,21.714285714285715
17,Alright (feat. Shatta Wale),King Promise,16,27,27,16,33,20,20,22.714285714285715
18,DKT,Oxlade,31,33,33,25,14,15,33,26.285714285714285
19,Bounce,Ruger,18,40,40,18,25,31,13,26.428571428571427
20,Slow Down,King Promise,46,10,10,40,23,29,42,28.571428571428573
21,Flex,Kizz Daniel,49,34,34,36,30,13,34,32.857142857142854
22,Damn (feat. 6lack),Omah Lay,27,24,24,43,44,37,36,33.57142857142857
23,Cool Me Down (feat. Wizkid),DJ Tunez,30,25,25,59,31,34,39,34.714285714285715
24,Pretty Girl,Adekunle Gold,36,28,28,27,37,39,56,35.857142857142854
25,Green Light,Olamide,55,32,32,38,38,32,32,37.0
26,Saudi Arabia,Mr Eazi,29,41,41,34,29,36,57,38.142857142857146
27,This Your Body,Skales,37,51,51,33,40,47,38,42.42857142857143
28,Outside,Buju,34,39,39,52,59,53,30,43.714285714285715
29,Jeje de Whine,CKay,33,58,58,58,43,56,40,49.42857142857143
30,Sere,Spinall,301,14,14,2,10,11,3,50.714285714285715
31,The Don,Mr Eazi,43,57,57,48,50,49,51,50.714285714285715
32,Sinner,Adekunle Gold,12,8,8,13,9,301,10,51.57142857142857
33,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",20,13,13,17,301,17,18,57.0
34,Proud,Oladapo,301,23,23,42,27,30,37,69.0
35,Tellin Me Something,Nelson Freitas,23,31,31,39,34,26,301,69.28571428571429
36,Everytime,Remix - Spinall,24,26,26,37,41,44,301,71.28571428571429
37,Kiss Me Like You Miss Me,CKay,301,19,19,28,53,45,49,73.42857142857143
38,Addicted,Niniola,40,36,36,54,301,51,27,77.85714285714286
39,Rock,Olamide,25,38,38,32,60,301,54,78.28571428571429
40,Abule,Patoranking,41,42,42,44,42,46,301,79.71428571428571
41,Konnect,Maleek Berry,44,47,47,51,45,41,301,82.28571428571429
42,Feeling,LADIPOE,8,301,301,6,6,4,7,90.42857142857143
43,Essence (feat. Justin Bieber & Tems),WizKid,19,29,29,301,16,301,31,103.71428571428571
44,Lie,Kizz Daniel,58,301,301,29,20,23,28,108.57142857142857
45,Activate,Stonebwoy,42,301,301,20,28,38,44,110.57142857142857
46,Dangerous Love,Tiwa Savage,32,301,301,41,17,35,53,111.42857142857143
47,Only One (feat. King Promise),Navy Kenzo,56,35,35,35,301,301,52,116.42857142857143
48,Running (To You),chike,38,43,43,60,301,54,301,120.0
49,"Jam Now, Simmer Down",Blinky Bill,301,45,45,301,54,60,47,121.85714285714286
50,Berna,Flavour,54,44,44,301,56,55,301,122.14285714285714
51,Smile (feat. H.E.R.),WizKid,301,53,53,49,48,50,301,122.14285714285714
52,JUMPING SHIP,Amaarae,53,301,301,50,52,40,59,122.28571428571429
53,Tele,Kelvyn Boy,59,301,301,45,39,58,58,123.0
54,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,301,301,301,26,35,27,25,145.14285714285714
55,Badman Love,Skales,45,301,301,46,49,25,301,152.57142857142858
56,Fine Wine (feat. King Promise & Joeboy),R2Bees,301,48,48,47,301,301,46,156.0
57,CHOP N PRAY,WurlD,301,52,52,53,301,301,41,157.28571428571428
58,Chance,Juls,39,50,50,301,301,301,60,157.42857142857142
59,Ojuju,Troniq Music,301,56,56,301,47,43,301,157.85714285714286
60,Haunisumbui,Diamond Platnumz,301,55,55,301,46,57,301,159.42857142857142
61,Wettin Dey Sup,Burna Boy,301,54,54,301,57,52,301,160.0
62,Shopping Spree (feat. Chris Brown & Young Thug),"DaVido, Young Thug",17,11,11,301,301,301,301,177.57142857142858
63,Need You,Fitila,301,301,301,55,36,33,301,189.71428571428572
64,I Choose You,Yemi Alade,47,46,46,301,301,301,301,191.85714285714286
65,Testimony,Buju,301,49,49,301,301,301,55,193.85714285714286
66,Feeling,"LADIPOE, Buju",301,2,2,301,301,301,301,215.57142857142858
67,Essence (feat. Justin Bieber & Tems),"WizKid, Tems",301,301,301,14,301,14,301,219.0
68,One Shirt (feat. Jonzing World),D'Prince,26,301,301,301,301,301,43,224.85714285714286
