Position,song,artist
1,Feeling,"LADIPOE, Buju"
2,Summeryomuthi,Blaq Diamond
3,Somebody (feat. Phyno),Olamide
4,It Is What It Is,Adekunle Gold
5,Milele,"Somi, Thandiswa"
6,Saudi Arabia,Mr Eazi
7,MOSLADO,Teni
8,Essence (feat. Tems),WizKid
9,Celebration,Joeboy
10,Alright (feat. Shatta Wale),King Promise
11,Sempe,L.A.X
12,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
13,Onyeka (Baby),Burna Boy
14,Bounce,Ruger
15,DKT,Oxlade
16,Sere,Spinall
17,Flex,Kizz Daniel
18,Lonely,Joeboy
19,No Stress,WizKid
20,Kilometre,Burna Boy
21,Green Light,Olamide
22,Soundgasm,Rema
23,FOR YOU,Teni
24,Everytime - Remix,Spinall
25,Cool Me Down (feat. Wizkid),DJ Tunez
26,Abule,Patoranking
27,Rock,Olamide
28,Can't Let You Go - Remix,Stefflon Don
29,Activate,Stonebwoy
30,The Don,Mr Eazi
31,Pretty Girl,Adekunle Gold
32,Why (Afrobeat),DJ Flex
33,Woman,Rema
34,Wettin Dey Sup,Burna Boy
35,Jeje de Whine,CKay
36,Only One (feat. King Promise),Navy Kenzo
37,Tele,Kelvyn Boy
38,"Jam Now, Simmer Down",Blinky Bill
39,Damn (feat. 6lack),Omah Lay
40,Tellin Me Something,Nelson Freitas
41,Slow Down,King Promise
42,Dangerous Love,Tiwa Savage
43,Smile (feat. H.E.R.),WizKid
44,Badman Love,Skales
45,One Shirt (feat. Jonzing World),D'Prince
46,Addicted,Niniola
47,Mamela,Mi Casa
48,Niko Sawa,Nviiri The Storyteller
49,CHOP N PRAY,WurlD
50,NO LONGER BENEFICIAL,Simi
51,Ogaranya,Reminisce
52,Kini Issue,Runtown
53,Ubomi Abumanga,Sun-El Musician
54,Chance,Juls
55,Outside,Buju
56,ELI,Fireboy DML
57,Konnect,Maleek Berry
58,This Your Body,Skales
59,Felony,CKay
60,Konna,HarrySong
