Position,song,artist
1,Nasa,"Rvdical the Kid, Amaarae"
2,Real,Tim Lyre
3,SPUNK,WurlD
4,Gone Girl,Obongjayar
5,Searching,Lady Donli
6,Supersonic (feat. Tay Iwar),Le Mav
7,Money & Laughter,"Boj, Zamir"
8,BDMN,Minz
9,Bloody Samaritan,Ayra Starr
10,Pray,Victony
11,Deja vu,Moliy
12,Slow Down,King Promise
13,Early Momo,Vector
14,Sweet Body,SuperSmashBroz
15,Vogue,Wauve
16,Waiting Outside,Dj Nayiram
17,Problem,Kida Kudz
18,Caribbeana,Wondamagik
19,Deep End,Adey
20,Chargie,Jay Cliff
21,Call Me Baby,Cheque
22,Different Strain,Fasina
23,Radar - Remix,BwoiiDaas
24,1985,Juls
25,Cigarette,Turunesh
26,TDK (feat. SirBastien),DAP The Contract
27,Don't Be Shy,Kida Kudz
28,three5zero,DETO BLACK
29,Guala,Teezee
30,Call Up,Ria Boss
31,Inside Out,Fiona Sleek
32,Chance,Juls
33,Soundgasm,Rema
34,Ma Pariwo,"DRB Lasgidi, Fresh L., Lady Donli"
35,Only Human,Ukweli
36,Bling (feat. Amaarae & Buju),Blaqbonez
37,Island Pink (feat. PsychoYP),Phaemous
38,4AMIN (feat. SOLIS),Ayüü
39,fools,Zubi
40,London,Tomi Agape
41,Hole in My Heart,Tarrah
42,Sacred Forest,Ogranya
43,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
44,Cameras,SuperJazzClub
45,Company,Higo
46,Euphoria,PsychoYP
47,BAD STAR,burningforestboy
48,Free Mind,Tems
49,VVS,Studio Magic
50,Fever,Suté Iwar
51,DKT,Oxlade
52,Fallin' Hard,The.wav
53,Walahi (feat. Tidé),D-Truce
54,Magic,Public Goods
55,Eyes But No Eyes,M3NSA
56,Lagos Bad Girls,Bils
57,Hurricane (ft. Buju Banton),Tomi Thomas
58,gentil,Zubi
59,LUV HRTS,Zamir
60,Geneva,Ossaiofficial
61,Up,T'neeya
62,Broken,Victony
63,Trust Issues,Bankyondbeatz
64,Symbiosis,Ajebo Hustlers
65,so wrong,Dayonthetrack
66,Selense,The Cavemen.
67,PEAKING,Tay Iwar
68,How I Met Your Mother,Aussie Maze
69,Tycoon,Show Dem Camp
70,POPSHIT (feat. Somadina),SGaWD
71,Cash,Lady Donli
72,Fool's Love,Muzi
73,Indifferent,Mo$hpit Cindy
74,Red Eyes,dndSection
75,Prosecco,Th&o.
76,Again,Tomi Thomas
77,body count,Odunsi (The Engine)
78,So Lovely,Buju
79,Table for Two,Bella Alubo
80,Brag,DETO BLACK
81,Dark Twisted Fantasy,T'neeya
82,Serenade,Begho
83,Wait,Kinsu
84,It's Okay to Cry,Yinka Bernie
85,Life of the Party,Yung D3mz
86,Peace of Mind,Preyé
87,jorja,Hoosh
88,Smooth Papa,WundaB
89,Tonight,Yung D3mz
90,Yes I Do,Caleb Awiti
91,Runaway,Merry-Lynn
92,Star Friends,Salome
93,Sacrifices (feat. Tim Lyre),DAP The Contract
94,Mary,3rty
95,Passenger,Odeal
96,In My Bag,808vic
97,Salvation,Ogranya
98,FEEL A WAY,Amaarae
99,Whaz E Gonna Be,Wondamagik
