Position,song,artist
1,Lie,Kizz Daniel
2,Peru,Fireboy DML
3,Bloody Samaritan,Ayra Starr
4,Let Me Know,Mayorkun
5,Tale Bana,Zarion Uti
6,Understand,Omah Lay
7,Monalisa,"Lojay, Sarz"
8,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
9,Sinner,Adekunle Gold
10,Feel Good,Mohbad
11,Bounce,Rema
12,Outside,Buju
13,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
14,Big Thug Boys,AV
15,Feeling,LADIPOE
16,Naira Marley,Zinoleesky
17,Medicine,Jaywillz
18,Somebody’s Son (Ft Brandy),Tiwa Savage
19,Fashion Killer,Ayra Starr
20,Confident,Savage
21,Tales By Moonlight (Ft Amaarae),Tiwa Savage
22,ATL,Ecool
23,Down On Me,Benson
24,Cocaine,Dai Verse
25,Rock,Olamide
26,Soundgasm,Rema
27,Testimony,Buju
28,Essence (feat. Tems),WizKid
29,Party Next Door,Dangbana Republik
30,"Work Fada (Ft Nas, Rich King)",Tiwa Savage
31,System (feat. WizKid),Dave
32,Cast (Gen Z Anthem),Ayra Starr
33,Bling (feat. Amaarae & Buju),Blaqbonez
34,Dimension (feat. Skepta & Rema),JAE5
35,Beggie Beggie,Ayra Starr
36,Special Kinda (Ft Tay Iwar),Tiwa Savage
37,Coming,Naira Marley
38,Clash (feat. Stormzy),Dave
39,Ginger (feat. Burna Boy),WizKid
40,Show Me,Joeboy
41,Tonongo,Lojay
42,Ade Ori,Tiwa Savage
43,Lazarus (feat. Boj),Dave
44,Alubarika,Zlatan
45,Blessed (feat. Damian Marley),WizKid
46,Pronto,Ajebo Hustlers
47,HUSTLE,Teni
48,It Is What It Is,Adekunle Gold
49,Drug Test,Naira Marley
50,Need To Know,Doja Cat
51,Mercy,Falz
52,Felony,CKay
53,Abu Dhabi,Ruger
54,Southy Love,Peruzzi
55,Far Away,Dangbana Republik
56,La La (feat. Ckay),DaVido
57,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
58,Lonely,Ayra Starr
59,Kilometre,Burna Boy
60,Colorado,Zugo
61,LV N ATTN feat. Wizkid,Lojay
62,Ke Star - Remix,Focalistic
63,Bridgertn,Ayra Starr
64,Pray,Victony
65,23,Burna Boy
66,Rush,Dangbana Republik
67,STAY (with Justin Bieber),The Kid LAROI
68,Reckless,WizKid
69,Snitch,Ayra Starr
70,Way Too Big,Burna Boy
71,World,Dangbana Republik
72,Forever (Remix),Gyakie
73,Bank On It,Burna Boy
74,Chosen (feat. Ty Dolla $ign),Blxst
75,Loved By You (feat. Burna Boy),Justin Bieber
76,Early Momo,Vector
77,Petite,NSG
78,Out There,Dangbana Republik
79,Celebrate Me,Patoranking
80,Karma,Ayra Starr
81,History,Cheque
82,Kilofeshe,Zinoleesky
83,Toxic,Ayra Starr
84,Focus,Joeboy
85,Wade In The Water - Live,The Spirituals
86,Real Life (feat. Stormzy),Burna Boy
87,True Love (feat. Tay Iwar & Projexx),WizKid
88,Late At Night,Roddy Ricch
89,The Best (feat. Mayorkun),DaVido
90,Sweet One,WizKid
91,Hallelu,Masterkraft
92,Longtime (feat. Skepta),WizKid
93,Solace,Ajebo Hustlers
94,Running (To You),chike
95,Lakiriboto,Liya
96,RAPSTAR,Polo G
97,KOLO (feat. Oxlade),Ice Prince
