Position,song,artist
1,Understand,Omah Lay
2,Bounce,Rema
3,Feeling,"LADIPOE, Buju"
4,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Preck, Nelson Tivane"
5,Outside,Buju
6,Party Next Door,Dangbana Republik
7,Rock,Olamide
8,Soundgasm,Rema
9,Monalisa,Lojay
10,Big Thug Boys,AV
11,Confident,Savage
12,Out There,Dangbana Republik
13,Far Away,Dangbana Republik
14,Naira Marley,Zinoleesky
15,World,Dangbana Republik
16,Essence (feat. Tems),WizKid
17,Soldier Go,Dangbana Republik
18,Rush,Dangbana Republik
19,Bling (feat. Amaarae & Buju),Blaqbonez
20,Lako,Dangbana Republik
21,Sinner,Adekunle Gold
22,Champion,Dangbana Republik
23,Dimension (feat. Skepta & Rema),JAE5
24,Show Me,Joeboy
25,Coming,Naira Marley
26,Tonongo,Lojay
27,LV N ATTN feat. Wizkid,Lojay
28,Ginger (feat. Burna Boy),WizKid
29,Jailer (feat. Jaywillz),Olamide
30,It Is What It Is,Adekunle Gold
31,HUSTLE,Teni
32,Medicine,Jaywillz
33,Frenemies,Rexxie
34,Kilometre,Burna Boy
35,Blessed (feat. Damian Marley),WizKid
36,Pronto,Ajebo Hustlers
37,Felony,CKay
38,Clash (feat. Stormzy),Dave
39,Ke Star - Remix,Focalistic
40,Julie,Olamide
41,Forever (Remix),Gyakie
42,All,Rexxie
43,La La (feat. Ckay),DaVido
44,History,Cheque
45,Need For Speed,Olamide
46,Abu Dhabi,Ruger
47,Early Momo,Vector
48,Somebody (feat. Phyno),Olamide
49,Bia,Phyno
50,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo"
51,Southy Love,Peruzzi
52,Money & Laughter,Boj
53,PonPon (feat. Fave),Olamide
54,Focus,Joeboy
55,Late At Night,Roddy Ricch
56,23,Burna Boy
57,Bank On It,Burna Boy
58,KOLO (feat. Oxlade),Ice Prince
59,Somebody Baby,DaVido
60,Reckless,WizKid
61,Loved By You (feat. Burna Boy),Justin Bieber
62,The Best (feat. Mayorkun),DaVido
63,Running (To You),chike
64,Way Too Big,Burna Boy
65,Rise Of The Underdogs 2,Show Dem Camp
66,Godly,Omah Lay
67,FOR YOU,Teni
68,RAPSTAR,Polo G
69,Baba Nla,Dr Dolor
70,INJURE ME,Teni
71,Selense,The Cavemen.
72,Hallelu,Masterkraft
73,Oliver Twist,ArrDee
74,Longtime (feat. Skepta),WizKid
75,Kilofeshe,Zinoleesky
76,No Stress,WizKid
77,Align,Show Dem Camp
78,KPK (Ko Por Ke),Rexxie
79,Sweet One,WizKid
80,Jowo,DaVido
81,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
82,High Way,DJ Kaywise
83,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,Justin Bieber
84,Cup of Tea,Olamide
85,Real Life (feat. Stormzy),Burna Boy
86,True Love (feat. Tay Iwar & Projexx),WizKid
87,Omo X 100,Reminisce
88,Mighty Wine,WizKid
89,Bad Influence,Omah Lay
90,Celebrate Me,Patoranking
91,Cash App,Bella Shmurda
92,Piece of Me (feat. Ella Mai),WizKid
93,YKTV,Show Dem Camp
94,Infinity (feat. Omah Lay),Olamide
95,Ayewada,Barry Jhay
96,Rough Up (feat. Layydoe),Olamide
97,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA
98,Intro,Show Dem Camp
