Position,song,artist
1,Peru,Fireboy DML
2,Anoti,WizKid
3,Understand,Omah Lay
4,Big Thug Boys,AV
5,Sinner,"Adekunle Gold, Lucky Daye"
6,Question (feat. Don Jazzy),Burna Boy
7,Lie,Kizz Daniel
8,Soundgasm,Rema
9,Summer Bounce,Blaq Jerzee
10,LV N ATTN feat. Wizkid,"Lojay, WizKid"
11,Celebrate Me,Patoranking
12,Fiction (feat. Busy Signal),Rotimi
13,Bounce - UK Remix,Ruger
14,Bankroll (feat. Tiwa Savage & Avelino),Not3s
15,Izolo,"DJ Maphorisa, Madumane, Mpura, Daliwonga"
16,Feeling,LADIPOE
17,Fashion Killer,Ayra Starr
18,Ojuju,Troniq Music
19,Ababuyanga,Aymos
20,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
21,Somebody’s Son (Ft Brandy),Tiwa Savage
22,Joy,Blxckie
23,All of This (Jorja Smith x GuiltyBeatz),Jorja Smith
24,Essence (feat. Justin Bieber & Tems),WizKid
25,Ex,Nikita Kering'
26,Ring My Line (feat. Headie One),King Promise
27,Door,Joeboy
28,Forever (Remix),Gyakie
29,SPUNK,WurlD
30,Love Me,Juls
31,Lakiriboto,Liya
32,Kilometre,Burna Boy
33,GUPTA,Focalistic
34,KPK (Ko Por Ke),Rexxie
35,Testimony,Buju
36,Dimension (feat. Skepta & Rema),JAE5
37,System (feat. WizKid),Dave
38,Kamata,Diamond Platnumz
39,Music Messiah,DJ Neptune
40,Running (To You),chike
41,MOSLADO,Teni
42,Ba Xolele - 729 Street Vocal,Dzo 729
43,Coming,Naira Marley
44,Sweety,Yemi Alade
45,Non Living Thing (feat. Oxlade),Sarkodie
46,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,DJ Tarico
47,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour)",Alikiba
48,Emlanjeni,De Mthuda
49,Only You,GIMS
50,Bosana,El Mukuka
