Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Sere,Spinall
3,Understand,Omah Lay
4,Sempe,L.A.X
5,Milele,"Somi, Thandiswa"
6,Onyeka (Baby),Burna Boy
7,Alright (feat. Shatta Wale),King Promise
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,MOSLADO,Teni
11,Summeryomuthi,Blaq Diamond
12,DKT,Oxlade
13,Lonely,Joeboy
14,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
15,Woman,Rema
16,Kilometre,Burna Boy
17,FOR YOU,Teni
18,No Stress,WizKid
19,Feeling,LADIPOE
20,Saudi Arabia,Mr Eazi
21,Soundgasm,Rema
22,Celebration,Joeboy
23,Activate,Stonebwoy
24,Bounce,Ruger
25,Green Light,Olamide
26,Pretty Girl,Adekunle Gold
27,Can't Let You Go - Remix,Stefflon Don
28,Damn (feat. 6lack),Omah Lay
29,Everytime - Remix,Spinall
30,Running (To You),chike
31,Flex,Kizz Daniel
32,Dangerous Love,Tiwa Savage
33,The Don,Mr Eazi
34,Cool Me Down (feat. Wizkid),DJ Tunez
35,Konnect,Maleek Berry
36,Wettin Dey Sup,Burna Boy
37,Outside,Buju
38,Nana Nyame,Gyakie
39,Slow Down,King Promise
40,Kiss Me Like You Miss Me,CKay
41,Tele,Kelvyn Boy
42,Rock,Olamide
43,Abule,Patoranking
44,JUMPING SHIP,Amaarae
45,ALREADY,Beyoncé
46,Berna,Flavour
47,Jeje de Whine,CKay
48,Badman Love,Skales
49,Smile (feat. H.E.R.),WizKid
50,Tellin Me Something,Nelson Freitas
51,Addicted,Niniola
52,One Shirt (feat. Jonzing World),D'Prince
53,Kini Issue,Runtown
54,Ohema,Buju
55,ELI,Fireboy DML
56,I Choose You,Yemi Alade
57,Gobe - Remix,L.A.X
58,Proud,Oladapo
59,Jeje,Diamond Platnumz
60,Ogaranya,Reminisce
