Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Black And White,Nasty C
5,Longtime (feat. Skepta),WizKid
6,Animalistic,Kida Kudz
7,Level Up,Kmw
8,First Sermon,Black Sherif
9,Django,Frenna
10,Jack,Nasty C
11,God's Work (feat. iLL BLU),IAMDDB
12,Crown Of Clay,"Vector, Pheelz"
13,Siberia (feat. Burna Boy),Headie One
14,A Million,Mannywellz
15,Tycoon,Show Dem Camp
16,Ball Till We Fall,Kida Kudz
17,TBDK (feat. Sinzu & Erigga),M.I. Abaga
18,Make Up Your Mind (feat. Tekno),Ice Prince
19,Long Way From Home,PsychoYP
20,AMMO,Shane Eagle
21,Wavy (feat. Sarkodie),Khaligraph Jones
22,Sore - Remix,Yaw Tog
23,Alakori,Falz
24,African Girl Bad,Zoro
25,Dragon Roll,Frenna
26,Solace,Ajebo Hustlers
27,Africana (feat. Victoria Kimani),Silverstone Barz
28,Location (feat. Burna Boy),Dave
29,Smoke From Fire (with The Hics),Bas
30,Winning,Kwesi Arthur
31,Best I Ever Had,Nasty C
32,Second Sermon,Black Sherif
33,Midf (Money I Dey Find),Ycee
34,Lazarus (feat. Boj),Dave
35,Coachella,Sarkodie
36,Ye x4,Blxckie
37,Ox,Gabe 'Nandez
38,Play Play (feat. Burna Boy),J Hus
39,Euphoria,PsychoYP
40,Vibration,Sarkodie
41,Heartbreaker (feat. Nasty C),Blaqbonez
42,Question For The Gods,M3NSA
43,Fantastic!,Suté Iwar
44,Medusa,H Magnum
45,DONE,Frida Amani
46,It's Not A Gun,DAP The Contract
47,Hapo Tu (feat. Chris Kaiga),Nyashinski
48,K:HOVA,K.O
49,Hmm - Remix,G4 Boyz
50,Grandad,NSG
51,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
52,Cheki,Oznardi
53,Σ. MOROSE,Damso
54,RE(a)D (with Bas),Dua Saleh
55,David,Blxckie
56,Deep In Da Streets,TNT Kenya
57,Peace of Mind,Skepta
58,My Heart,Pappy Kojo
59,My Brudda,Yung Nnelg
60,THE 5 YEAR PLAN,A-Reece
61,FAIS ÇA BIEN,Damso
62,Real Ones,Breeder LW
63,Problem No Dey Finish,BRYAN THE MENSAH
64,ASTRONAUTE,Youssoupha
65,Mona Lisa,Booba
66,GYM,Kiki Marley
67,Amigo,Lous and The Yakuza
