Position,song,artist
1,Round 2 (feat. Giggs),"Sarkodie, Giggs"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Longtime (feat. Skepta),WizKid
5,Jack,Nasty C
6,Siberia (feat. Burna Boy),Headie One
7,Alakori,Falz
8,Winning,Kwesi Arthur
9,Second Sermon,Black Sherif
10,Animalistic,Kida Kudz
11,Crown Of Clay,"Vector, Pheelz"
12,Dragon Roll,Frenna
13,Make Up Your Mind (feat. Tekno),Ice Prince
14,Coachella,Sarkodie
15,Ball Till We Fall,Kida Kudz
16,Best I Ever Had,Nasty C
17,First Sermon,Black Sherif
18,Long Way From Home,PsychoYP
19,African Girl Bad,Zoro
20,Sore - Remix,Yaw Tog
21,Play Play (feat. Burna Boy),J Hus
22,Ye x4,Blxckie
23,Wavy (feat. Sarkodie),Khaligraph Jones
24,God's Work (feat. iLL BLU),IAMDDB
25,A Million,Mannywellz
26,Location (feat. Burna Boy),Dave
27,Level Up,Kmw
28,Vibration,Sarkodie
29,Black And White,Nasty C
30,AMMO,Shane Eagle
31,Tycoon,Show Dem Camp
32,THE 5 YEAR PLAN,A-Reece
33,Ox,Gabe 'Nandez
34,Euphoria,PsychoYP
35,Midf (Money I Dey Find),Ycee
36,GYM,Kiki Marley
37,Hmm - Remix,G4 Boyz
38,TBDK (feat. Sinzu & Erigga),M.I. Abaga
39,Smoke From Fire (with The Hics),Bas
40,Grandad,NSG
41,My Brudda,Yung Nnelg
42,K:HOVA,K.O
43,Deep In Da Streets,TNT Kenya
44,David,Blxckie
45,Hapo Tu (feat. Chris Kaiga),Nyashinski
46,FAIS ÇA BIEN,Damso
47,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
48,Heartbreaker (feat. Nasty C),Blaqbonez
49,It's Not A Gun,DAP The Contract
50,Problem No Dey Finish,BRYAN THE MENSAH
51,Fantastic!,Suté Iwar
52,Django,Frenna
53,ASTRONAUTE,Youssoupha
54,Africana (feat. Victoria Kimani),Silverstone Barz
55,Question For The Gods,M3NSA
56,My Heart,Pappy Kojo
57,Medusa,H Magnum
58,Real Ones,Breeder LW
59,Solace,Ajebo Hustlers
60,DONE,Frida Amani
61,Σ. MOROSE,Damso
62,Mona Lisa,Booba
63,Amigo,Lous and The Yakuza
64,RE(a)D (with Bas),Dua Saleh
65,Cheki,Oznardi
