rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Peru,Fireboy DML,1,1,1,1,1,2,2,1.2857142857142858
2,Anoti,WizKid,2,2,2,2,2,3,3,2.2857142857142856
3,Big Thug Boys,AV,3,3,3,3,3,5,5,3.5714285714285716
4,Siyathandana,"Cassper Nyovest, Abidoza, Boohle",4,4,4,4,4,6,6,4.571428571428571
5,High,Adekunle Gold,5,5,5,5,5,7,7,5.571428571428571
6,Lie,Kizz Daniel,8,8,8,8,8,1,1,6.0
7,Understand,Omah Lay,6,6,6,6,6,8,8,6.571428571428571
8,Sinner,Adekunle Gold,7,7,7,7,7,10,10,7.857142857142857
9,Question (feat. Don Jazzy),Burna Boy,9,9,9,9,9,11,11,9.571428571428571
10,Kamata,Diamond Platnumz,10,10,10,10,10,12,12,10.571428571428571
11,Soundgasm,Rema,11,11,11,11,11,14,14,11.857142857142858
12,Izolo,"DJ Maphorisa, Madumane, Mpura, Daliwonga",12,12,12,12,12,15,15,12.857142857142858
13,Bounce,UK Remix - Ruger,13,13,13,13,13,16,16,13.857142857142858
14,Non Living Thing (feat. Oxlade),Sarkodie,14,14,14,14,14,17,17,14.857142857142858
15,Yaba Buluku (feat. Preck & Nelson Tivane),Remix - DJ Tarico,15,15,15,15,15,18,18,15.857142857142858
16,Celebrate Me,Patoranking,16,16,16,16,16,19,19,16.857142857142858
17,LV N ATTN feat. Wizkid,Lojay,17,17,17,17,17,21,21,18.142857142857142
18,LOML (feat. Olamide),Cheque,18,18,18,18,18,22,22,19.142857142857142
19,Feeling,LADIPOE,19,19,19,19,19,23,23,20.142857142857142
20,Salungano,Makhadzi,20,20,20,20,20,24,24,21.142857142857142
21,Fashion Killer,Ayra Starr,21,21,21,21,21,25,25,22.142857142857142
22,Ojuju,Troniq Music,22,22,22,22,22,26,26,23.142857142857142
23,Ghana Jollof (feat. Falz & Kwabena Kwabena),Basketmouth,23,23,23,23,23,27,27,24.142857142857142
24,Door,Joeboy,24,24,24,24,24,28,28,25.142857142857142
25,Ababuyanga,Aymos,25,25,25,25,25,29,29,26.142857142857142
26,All of This (Jorja Smith x GuiltyBeatz),Jorja Smith,26,26,26,26,26,30,30,27.142857142857142
27,Dimension (feat. Skepta & Rema),JAE5,27,27,27,27,27,31,31,28.142857142857142
28,Testimony,Buju,28,28,28,28,28,32,32,29.142857142857142
29,Joy,Blxckie,29,29,29,29,29,33,33,30.142857142857142
30,MOSLADO,Teni,30,30,30,30,30,34,34,31.142857142857142
31,System (feat. WizKid),Dave,31,31,31,31,31,35,35,32.142857142857146
32,Running (To You),chike,32,32,32,32,32,36,36,33.142857142857146
33,Kilometre,Burna Boy,33,33,33,33,33,37,37,34.142857142857146
34,Only You,GIMS,34,34,34,34,34,38,38,35.142857142857146
35,Fiction (feat. Busy Signal),Rotimi,35,35,35,35,35,39,39,36.142857142857146
36,Somebody’s Son (Ft Brandy),Tiwa Savage,36,36,36,36,36,40,40,37.142857142857146
37,KPK (Ko Por Ke),Rexxie,37,37,37,37,37,41,41,38.142857142857146
38,Bosana,El Mukuka,38,38,38,38,38,42,42,39.142857142857146
39,SPUNK,WurlD,40,40,40,40,40,43,43,40.857142857142854
40,Ring My Line (feat. Headie One),King Promise,41,41,41,41,41,44,44,41.857142857142854
41,Music Messiah,DJ Neptune,42,42,42,42,42,45,45,42.857142857142854
42,Ex,Nikita Kering',45,45,45,45,45,46,46,45.285714285714285
43,Essence (feat. Justin Bieber & Tems),WizKid,46,46,46,46,46,47,47,46.285714285714285
44,Lakiriboto,Liya,47,47,47,47,47,48,48,47.285714285714285
45,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,49,49,49,49,49,49,49,49.0
46,Love Me,Juls,50,50,50,50,50,50,50,50.0
47,Summer Bounce,Blaq Jerzee,39,39,39,39,39,301,301,113.85714285714286
48,"Ndombolo (feat. AbduKiba, K2ga & Tommy Flavour)",Alikiba,43,43,43,43,43,301,301,116.71428571428571
49,Bankroll (feat. Tiwa Savage & Avelino),Not3s,44,44,44,44,44,301,301,117.42857142857143
50,Ba Xolele,729 Street Vocal - Dzo 729,48,48,48,48,48,301,301,120.28571428571429
51,Crazy Tings,Tems,301,301,301,301,301,4,4,216.14285714285714
52,Osama,Zakes Bantwini,301,301,301,301,301,9,9,217.57142857142858
53,Faster,L.A.X,301,301,301,301,301,13,13,218.71428571428572
54,Touch It,KiDi,301,301,301,301,301,20,20,220.71428571428572
