Position,song,artist
1,Fountains (with Tems),"Drake, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Essence (feat. Tems),WizKid
4,Love Somebody,Rotimi
5,High,Adekunle Gold
6,Real Life (feat. Stormzy),Burna Boy
7,Mandy,Scribz Riley
8,D & G (feat. Summer Walker),DaVido
9,Smooth MF,"Agho, DJ Tunez"
10,Slow Down (feat. Tion Wayne),Darkoo
11,Silver Tongue Devil (feat. Shenseea),Masego
12,Dimension (feat. Skepta & Rema),JAE5
13,E Be Mad,Mr Eazi
14,Ginger (feat. Burna Boy),WizKid
15,Essence (feat. Justin Bieber & Tems),WizKid
16,Trouble,"DRB Lasgidi, Fresh L., Tems"
17,AWAY,Oxlade
18,Godly,Omah Lay
19,Can't Let You Go,Stefflon Don
20,Woman,Doja Cat
21,It Go Bad,Nnabu
22,Everytime,Spinall
23,Blessed (feat. Damian Marley),WizKid
24,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
25,Fiction (feat. Busy Signal),Rotimi
26,Blessings REMIX (feat. French Montana & Davido),Angel
27,Eve Bounce - Remix,Yung L
28,Damn (feat. 6lack),Omah Lay
29,Nnobody,Nnabu
30,Point and Kill,Little Simz
31,Ginger Me,Rema
32,Know Your Worth,Khalid
33,I No Go Give Up On You,Mr Eazi
34,Rumour,Kaien Cruz
35,Lo Lo,Omah Lay
36,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
37,Oh My,Lavaud
38,FOR YOU,Teni
39,Peace,Mannywellz
40,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
41,No Stress,WizKid
42,Gum Body (feat. Jorja Smith),Burna Boy
43,Dream Girl - Global Remix,Ir Sais
44,Domitilla,Lisa Yaro
45,Say Cheese,KiDi
46,Baby I'm Jealous,Mr Eazi
47,Come Over (Remix),Jorja Smith
48,Smile (feat. H.E.R.),WizKid
49,Ryde,Niniola
50,Bloody Samaritan,Ayra Starr
51,Lonely,Joeboy
52,Tattoo,Fireboy DML
53,Pretty Girl,Adekunle Gold
54,Killa (feat. DaVido),Teyana Taylor
55,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
56,Marry Me,Smallgod
57,Longtime (feat. Skepta),WizKid
58,Peace Of Mind,Rema
59,CHOP N PRAY,WurlD
60,Sponono,Kabza De Small
61,Badman Love - Remix,Skales
62,Guestlist,Frenna
63,4AM,Manny Norté
64,KOLO (feat. Oxlade),Ice Prince
65,God's Work (feat. iLL BLU),IAMDDB
66,Enjoyment,Jujuboy Star
67,Soweto Blues,Juls
68,Can't Let You Go - Remix,Stefflon Don
69,Lenu - Remix,Buju
70,Joro,WizKid
71,Oreke,E Kelly
72,REQUIRE,DJ Tunez
73,In My Bed,Rotimi
74,Bobo,Aya Nakamura
75,The Recipe,Aluna
76,See Through,Chip
77,System (feat. WizKid),Dave
78,ALREADY,Beyoncé
79,MAD,Sarz
80,MOSLADO,Teni
81,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
82,DRUNK GUITAR (feat. Potter Payper),NSG
83,Wonderful,Burna Boy
84,Love Nobody,WurlD
85,Under Pressure,Jay Teazer
86,Attention,Tiwa Savage
87,Luva Luva,Runtown
88,African Girl Bad,Zoro
89,Karma,Cuppy
90,I Spy,Lila Iké
91,Location (feat. Burna Boy),Dave
92,Midnight Boom - with ChocQuibTown & Afro B,Ir Sais
93,Nu Riddim,Ycee
94,Princess Cuts (feat. Young T & Bugsey),Headie One
95,juju,Zubi
96,Lento,Mr Eazi
97,Whine It (feat. Sauti Sol),Patoranking
98,Higher,Tems
99,Slow Down,VanJess
100,Fever,Iyanya
