rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1.0
2,Rock,Olamide,2,2,2,2,2,2,2,2.0
3,Bounce,Rema,3,3,3,3,3,3,3,3.0
4,LV N ATTN feat. Wizkid,"Lojay, WizKid",4,4,4,4,4,5,5,4.285714285714286
5,Outside,Buju,5,5,5,5,5,4,4,4.714285714285714
6,Bling (feat. Amaarae & Buju),Blaqbonez,6,6,6,6,6,6,6,6.0
7,Dimension (feat. Skepta & Rema),JAE5,7,7,7,7,7,7,7,7.0
8,Essence (feat. Tems),WizKid,10,8,8,8,8,8,8,8.285714285714286
9,Coming,Naira Marley,9,9,9,9,9,9,9,9.0
10,Kilometre,Burna Boy,12,12,11,13,11,11,11,11.571428571428571
11,Show Me,Joeboy,14,14,13,12,10,10,10,11.857142857142858
12,Tonongo,Lojay,11,13,12,11,12,12,12,11.857142857142858
13,Voice of the Heroes,Lil Baby,8,11,10,10,14,17,18,12.571428571428571
14,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",13,16,15,14,13,13,13,13.857142857142858
15,History,Cheque,16,18,17,17,16,14,14,16.0
16,It Is What It Is,Adekunle Gold,17,20,18,16,15,15,15,16.571428571428573
17,Hats Off (feat. Travis Scott),Lil Baby,19,15,14,15,17,19,22,17.285714285714285
18,Forever (Remix),Gyakie,15,17,16,19,20,20,19,18.0
19,Felony,CKay,21,22,20,21,19,18,17,19.714285714285715
20,Pronto,Ajebo Hustlers,18,21,19,20,22,21,20,20.142857142857142
21,La La (feat. Ckay),DaVido,22,24,22,22,23,22,21,22.285714285714285
22,Ke Star,Remix - Focalistic,20,23,21,23,24,25,23,22.714285714285715
23,Monalisa,Lojay,25,25,23,18,21,23,24,22.714285714285715
24,Somebody Baby,DaVido,23,10,26,26,27,27,27,23.714285714285715
25,Focus,Joeboy,24,19,25,25,26,26,26,24.428571428571427
26,Late At Night,Roddy Ricch,54,26,24,24,18,16,16,25.428571428571427
27,Ginger (feat. Burna Boy),WizKid,28,28,28,27,25,24,25,26.428571428571427
28,Loved By You (feat. Burna Boy),Justin Bieber,32,31,31,29,28,28,29,29.714285714285715
29,Southy Love,Peruzzi,31,29,29,30,30,30,30,29.857142857142858
