rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Searching,Lady Donli,1,1,1,1,1,1,14,2.857142857142857
2,BDMN,Minz,2,2,2,2,2,2,15,3.857142857142857
3,Fever,Suté Iwar,5,5,5,5,5,5,21,7.285714285714286
4,DKT,Oxlade,7,7,7,7,7,7,13,7.857142857142857
5,Magic,Public Goods,8,8,8,8,8,8,26,10.571428571428571
6,Lagos Bad Girls,Bils,9,9,9,9,9,9,28,11.714285714285714
7,Bling (feat. Amaarae & Buju),Blaqbonez,10,10,10,10,10,10,24,12.0
8,Hurricane (ft. Buju Banton),Tomi Thomas,11,11,11,11,11,11,29,13.571428571428571
9,Secret,Papi ojo,12,12,12,12,12,12,30,14.571428571428571
10,Vogue,Wauve,16,16,16,16,16,16,6,14.571428571428571
11,Early Momo,Vector,14,14,14,14,14,14,20,14.857142857142858
12,Up,T'neeya,15,15,15,15,15,15,34,17.714285714285715
13,Different Strain,Fasina,17,17,17,17,17,17,35,19.571428571428573
14,Radar,Remix - BwoiiDaas,22,22,22,22,22,22,12,20.571428571428573
15,London,Tomi Agape,18,18,18,18,18,18,39,21.0
16,Selense,The Cavemen.,19,19,19,19,19,19,41,22.142857142857142
17,PEAKING,Tay Iwar,20,20,20,20,20,20,42,23.142857142857142
18,How I Met Your Mother,Aussie Maze,21,21,21,21,21,21,43,24.142857142857142
19,Tycoon,Show Dem Camp,23,23,23,23,23,23,44,26.0
20,Don't Be Shy,Kida Kudz,24,24,24,24,24,24,45,27.0
21,Call Up,Ria Boss,25,25,25,25,25,25,46,28.0
22,POPSHIT (feat. Somadina),SGaWD,26,26,26,26,26,26,47,29.0
23,Only Human,Ukweli,27,27,27,27,27,27,49,30.142857142857142
24,Soundgasm,Rema,28,28,28,28,28,28,50,31.142857142857142
25,Fool's Love,Muzi,29,29,29,29,29,29,52,32.285714285714285
26,Indifferent,Mo$hpit Cindy,30,30,30,30,30,30,53,33.285714285714285
27,Prosecco,Th&o.,31,31,31,31,31,31,55,34.42857142857143
28,Again,Tomi Thomas,32,32,32,32,32,32,56,35.42857142857143
29,Euphoria,PsychoYP,33,33,33,33,33,33,57,36.42857142857143
30,body count,Odunsi (The Engine),34,34,34,34,34,34,58,37.42857142857143
31,Ma Pariwo,"DRB Lasgidi, Lady Donli",35,35,35,35,35,35,59,38.42857142857143
32,Table for Two,Bella Alubo,36,36,36,36,36,36,61,39.57142857142857
