Position,song,artist
1,Essence (feat. Tems),"WizKid, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,D & G (feat. Summer Walker),DaVido
4,Can't Let You Go,Stefflon Don
5,Boom Bam (feat. Young T & Bugsey),Not3s
6,Love Somebody,Rotimi
7,Real Life (feat. Stormzy),Burna Boy
8,Ginger (feat. Burna Boy),WizKid
9,Mandy,Scribz Riley
10,Slow Down (feat. Tion Wayne),Darkoo
11,Godly,Omah Lay
12,Attention,Tiwa Savage
13,Lonely,Joeboy
14,Trouble,"DRB Lasgidi, Boj, Fresh L., Tems"
15,Testimony,Buju
16,Blessed (feat. Damian Marley),WizKid
17,ALREADY,Beyoncé
18,Come Over (Remix),Jorja Smith
19,Blessings REMIX (feat. French Montana & Davido),Angel
20,Rumour,Kaien Cruz
21,Eve Bounce - Remix,Yung L
22,Damn (feat. 6lack),Omah Lay
23,Silver Tongue Devil (feat. Shenseea),Masego
24,AWAY,Oxlade
25,Know Your Worth,Khalid
26,No Stress,WizKid
27,Dimension (feat. Skepta & Rema),JAE5
28,It Go Bad,Nnabu
29,MOSLADO,Teni
30,Sacrifices (feat. Tim Lyre),DAP The Contract
31,Tattoo,Fireboy DML
32,Lo Lo,Omah Lay
33,Lenu - Remix,Buju
34,Bobo,Aya Nakamura
35,4AM,Manny Norté
36,Smile (feat. H.E.R.),WizKid
37,FOR YOU,Teni
38,God's Work (feat. iLL BLU),IAMDDB
39,Ryde,Niniola
40,Princess Cuts (feat. Young T & Bugsey),Headie One
41,Killa (feat. DaVido),Teyana Taylor
42,Peace,Mannywellz
43,Gum Body (feat. Jorja Smith),Burna Boy
44,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
45,Baby I'm Jealous,Mr Eazi
46,KOLO (feat. Oxlade),Ice Prince
47,Ginger Me,Rema
48,Longtime (feat. Skepta),WizKid
49,Koroba,Tiwa Savage
50,Dream Girl - Global Remix,Ir Sais
51,Higher,Tems
52,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
53,E Be Mad,Mr Eazi
54,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
55,Simmer (feat. Burna Boy),Mahalia
56,Beg Friend,Juls
57,Solo,Shakka
58,In My Bed,Rotimi
59,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
60,Sponono,Kabza De Small
61,Badman Love - Remix,Skales
62,Luva Luva,Runtown
63,Nu Riddim,Ycee
64,Holy Ground (feat. Nicki Minaj),DaVido
65,CHOP N PRAY,WurlD
66,Can't Let You Go - Remix,Stefflon Don
67,Soweto Blues,Juls
68,Location (feat. Burna Boy),Dave
69,Pretty Girl,Adekunle Gold
70,MAD,Sarz
71,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
72,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
73,Play Play (feat. Burna Boy),J Hus
74,Going Out Of My Way (feat. Mr Eazi),M.O
75,Proppa,Etana
76,Oreke,E Kelly
77,FIND YOUR WAY BACK,Beyoncé
78,Be Honest (feat. Burna Boy),Jorja Smith
79,Bad Shit,Jarreau Vandal
80,See Through,Chip
81,Doudou,Aya Nakamura
82,A Million,Mannywellz
83,Enjoyment,Jujuboy Star
84,Peace Of Mind,Rema
85,Angelina,Juls
86,Guestlist,Frenna
87,Love Nobody,WurlD
88,Smooth MF,Agho
89,Lento,Mr Eazi
90,Pamela,Wauve
91,Do To Me,H.E.R.
92,I Spy,Lila Iké
93,REQUIRE,DJ Tunez
94,Say Cheese,KiDi
95,Beamer (Bad Boys),Rema
96,JA ARA E,Burna Boy
97,Slow Down,VanJess
98,Everytime,Spinall
99,Take Me Home,Lady Donli
100,Temptation,Tiwa Savage
