Position,song,artist
1,Tycoon,"Show Dem Camp, Reminisce, Mojo"
2,Feeling,LADIPOE
3,Guestlist,Frenna
4,Longtime (feat. Skepta),WizKid
5,Animalistic,Kida Kudz
6,African Girl Bad,Zoro
7,Siberia (feat. Burna Boy),Headie One
8,A Million,Mannywellz
9,Jack,Nasty C
10,Dragon Roll,Frenna
11,Alakori,Falz
12,Make Up Your Mind (feat. Tekno),Ice Prince
13,God's Work (feat. iLL BLU),IAMDDB
14,Crown Of Clay,Vector
15,Winning,Kwesi Arthur
16,Black And White,Nasty C
17,Midf (Money I Dey Find),Ycee
18,Location (feat. Burna Boy),Dave
19,TBDK (feat. Sinzu & Erigga),M.I. Abaga
20,Sore - Remix,Yaw Tog
21,Grandad,NSG
22,First Sermon,Black Sherif
23,Long Way From Home,PsychoYP
24,Heartbreaker (feat. Nasty C),Blaqbonez
25,Play Play (feat. Burna Boy),J Hus
26,Best I Ever Had,Nasty C
27,Wavy (feat. Sarkodie),Khaligraph Jones
28,AMMO,Shane Eagle
29,FAIS ÇA BIEN,Damso
30,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
31,Django,Frenna
32,Ye x4,Blxckie
33,Hapo Tu (feat. Chris Kaiga),Nyashinski
34,Smoke From Fire (with The Hics),Bas
35,Question For The Gods,M3NSA
36,Σ. MOROSE,Damso
37,Hmm - Remix,G4 Boyz
38,THE 5 YEAR PLAN,A-Reece
39,My Brudda,Yung Nnelg
40,Ball Till We Fall,Kida Kudz
41,Ox,Gabe 'Nandez
42,Fantastic!,Suté Iwar
43,Amigo,Lous and The Yakuza
44,Level Up,Kmw
45,Coachella,Sarkodie
46,Mona Lisa,Booba
47,Medusa,H Magnum
48,K:HOVA,K.O
49,David,Blxckie
50,RE(a)D (with Bas),Dua Saleh
51,My Heart,Pappy Kojo
52,Deep In Da Streets,TNT Kenya
53,Africana (feat. Victoria Kimani),Silverstone Barz
54,It's Not A Gun,DAP The Contract
55,DONE,Frida Amani
56,Vibration,Sarkodie
57,Euphoria,PsychoYP
58,ASTRONAUTE,Youssoupha
59,Problem No Dey Finish,BRYAN THE MENSAH
60,Real Ones,Breeder LW
61,GYM,Kiki Marley
62,Second Sermon,Black Sherif
