rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Understand,Omah Lay,3,3,3,3,3,2,2,2.7142857142857144
2,Feeling,LADIPOE,5,4,4,10,7,4,4,5.428571428571429
3,Essence (feat. Tems),WizKid,14,5,5,5,5,3,3,5.714285714285714
4,It Is What It Is,Adekunle Gold,6,6,6,7,6,6,6,6.142857142857143
5,Soundgasm,Rema,7,7,7,17,9,10,10,9.571428571428571
6,Sempe,L.A.X,11,11,13,12,10,7,7,10.142857142857142
7,Summeryomuthi,Blaq Diamond,10,12,12,6,11,17,17,12.142857142857142
8,Onyeka (Baby),Burna Boy,9,18,17,13,22,8,8,13.571428571428571
9,Lonely,Joeboy,13,15,15,9,13,16,16,13.857142857142858
10,Kilometre,Burna Boy,18,10,11,19,12,14,14,14.0
11,Alright (feat. Shatta Wale),King Promise,12,24,21,15,16,11,11,15.714285714285714
12,FOR YOU,Teni,16,16,19,23,23,9,9,16.428571428571427
13,No Stress,WizKid,21,17,18,14,18,19,19,18.0
14,Woman,Rema,17,28,20,11,14,20,20,18.571428571428573
15,Shopping Spree (feat. Chris Brown & Young Thug),DaVido,24,22,14,27,27,15,15,20.571428571428573
16,DKT,Oxlade,19,21,16,24,17,24,24,20.714285714285715
17,MOSLADO,Teni,25,23,26,16,15,25,25,22.142857142857142
18,Bounce,Ruger,31,19,32,21,20,18,18,22.714285714285715
19,Green Light,Olamide,32,14,10,34,36,22,22,24.285714285714285
20,Dangerous Love,Tiwa Savage,30,25,25,18,19,32,32,25.857142857142858
21,Damn (feat. 6lack),Omah Lay,22,20,27,32,29,27,27,26.285714285714285
22,Slow Down,King Promise,43,33,30,22,21,26,26,28.714285714285715
23,Pretty Girl,Adekunle Gold,23,29,28,43,32,30,30,30.714285714285715
24,Activate,Stonebwoy,33,26,24,33,31,36,36,31.285714285714285
25,Flex,Kizz Daniel,26,27,31,31,26,39,39,31.285714285714285
26,Celebration,Joeboy,20,37,37,41,43,21,21,31.428571428571427
27,Saudi Arabia,Mr Eazi,35,31,22,28,25,40,40,31.571428571428573
28,Everytime,Remix - Spinall,29,43,40,26,51,23,23,33.57142857142857
29,Cool Me Down (feat. Wizkid),DJ Tunez,28,41,36,30,33,37,37,34.57142857142857
30,Kiss Me Like You Miss Me,CKay,39,34,38,38,52,28,28,36.714285714285715
31,Rock,Olamide,42,32,33,59,58,29,29,40.285714285714285
32,Tellin Me Something,Nelson Freitas,27,38,46,56,56,35,35,41.857142857142854
33,This Your Body,Skales,37,35,29,42,38,60,60,43.0
34,Addicted,Niniola,46,56,58,35,35,44,44,45.42857142857143
35,Abule,Patoranking,38,39,45,60,48,49,49,46.857142857142854
36,Smile (feat. H.E.R.),WizKid,44,55,57,53,44,48,48,49.857142857142854
37,JUMPING SHIP,Amaarae,51,47,47,37,55,56,56,49.857142857142854
38,Lie,Kizz Daniel,301,57,54,25,34,31,31,76.14285714285714
39,Outside,Buju,36,301,56,29,30,46,46,77.71428571428571
40,Sinner,"Adekunle Gold, Lucky Daye",1,1,1,1,1,301,301,86.71428571428571
41,Fashion Killer,Ayra Starr,2,2,2,2,2,301,301,87.42857142857143
42,Sere,Spinall,4,9,9,4,4,301,301,90.28571428571429
43,Essence (feat. Justin Bieber & Tems),"WizKid, Tems",8,8,8,8,8,301,301,91.71428571428571
44,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay",15,13,23,20,24,301,301,99.57142857142857
45,Tele,Kelvyn Boy,45,54,39,301,301,33,33,115.14285714285714
46,I Choose You,Yemi Alade,301,30,35,46,301,47,47,115.28571428571429
47,NO LONGER BENEFICIAL,Simi,41,45,60,301,301,38,38,117.71428571428571
48,Wettin Dey Sup,Burna Boy,34,53,43,48,47,301,301,118.14285714285714
49,The Don,Mr Eazi,40,301,301,36,49,52,52,118.71428571428571
50,Running (To You),chike,47,51,41,301,301,45,45,118.71428571428571
51,Gobe,Remix - L.A.X,57,301,301,50,28,53,53,120.42857142857143
52,Badman Love,Skales,50,44,50,58,50,301,301,122.0
53,One Shirt (feat. Jonzing World),D'Prince,53,58,301,301,59,42,42,122.28571428571429
54,Konnect,Maleek Berry,52,301,301,49,39,59,59,122.85714285714286
55,Haunisumbui,Diamond Platnumz,301,49,44,40,37,301,301,153.28571428571428
56,Jeje de Whine,CKay,301,40,49,301,301,41,41,153.42857142857142
57,Berna,Flavour,301,36,34,301,301,51,51,153.57142857142858
58,System (feat. WizKid),Dave,49,301,301,301,54,43,43,156.0
