rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Mandy,Scribz Riley,2,11,8,2,1,4,3,4.428571428571429
2,Love Somebody,Rotimi,8,3,3,3,14,3,9,6.142857142857143
3,Ginger (feat. Burna Boy),WizKid,10,10,10,10,10,8,8,9.428571428571429
4,No Stress,WizKid,4,6,18,6,6,16,16,10.285714285714286
5,See Through,Chip,5,5,5,5,5,22,45,13.142857142857142
6,Antidote (feat. Adekunle Gold),Nao,20,20,20,20,20,2,2,14.857142857142858
7,Silver Tongue Devil (feat. Shenseea),Masego,11,9,9,8,7,37,35,16.571428571428573
8,Can't Let You Go,Stefflon Don,17,12,12,12,3,25,44,17.857142857142858
9,AWAY,Oxlade,7,21,19,14,29,18,23,18.714285714285715
10,Eve Bounce,Remix - Yung L,16,17,23,22,18,19,17,18.857142857142858
11,Blessed (feat. Damian Marley),WizKid,18,18,4,18,16,26,32,18.857142857142858
12,Ginger Me,Rema,36,8,7,9,13,28,33,19.142857142857142
13,Blessings REMIX (feat. French Montana & Davido),Angel,14,25,24,16,23,21,14,19.571428571428573
14,Godly,Omah Lay,15,22,21,11,31,36,18,22.0
15,Gum Body (feat. Jorja Smith),Burna Boy,13,15,13,19,11,51,37,22.714285714285715
16,Lo Lo,Omah Lay,9,36,31,37,40,12,11,25.142857142857142
17,Damn (feat. 6lack),Omah Lay,24,41,43,50,21,23,4,29.428571428571427
18,Sacrifices (feat. Tim Lyre),DAP The Contract,30,30,30,30,30,30,30,30.0
19,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez,26,29,38,27,44,29,24,31.0
20,Come Over (Remix),Jorja Smith,39,31,27,44,19,24,41,32.142857142857146
21,E Be Mad,Mr Eazi,57,67,64,1,12,17,29,35.285714285714285
22,Killa (feat. DaVido),Teyana Taylor,44,13,29,67,66,7,38,37.714285714285715
23,Dream Girl,Global Remix - Ir Sais,38,48,40,41,61,13,28,38.42857142857143
24,KOLO (feat. Oxlade),Ice Prince,28,34,25,21,35,61,71,39.285714285714285
25,In My Bed,Rotimi,31,42,41,51,42,40,31,39.714285714285715
26,Koroba,Tiwa Savage,47,28,42,17,15,86,51,40.857142857142854
27,Champion,Fireboy DML,34,45,11,38,53,32,74,41.0
28,Attention,Tiwa Savage,32,23,37,55,41,67,39,42.0
29,Smile (feat. H.E.R.),WizKid,45,35,28,42,38,38,69,42.142857142857146
30,Sponono,Kabza De Small,48,24,16,46,26,77,64,43.0
31,Tattoo,Fireboy DML,27,37,53,31,45,55,53,43.0
32,Lonely,Joeboy,22,55,49,64,52,44,19,43.57142857142857
33,Lenu,Remix - Buju,61,71,54,13,32,43,49,46.142857142857146
34,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello],DJ Tunez Remix - Robert Glasper,54,46,44,34,50,49,46,46.142857142857146
35,Real Life (feat. Stormzy),Burna Boy,6,7,6,301,4,6,7,48.142857142857146
36,Pretty Girl,Adekunle Gold,40,38,33,48,34,87,60,48.57142857142857
37,MOSLADO,Teni,60,50,26,66,68,54,25,49.857142857142854
38,Longtime (feat. Skepta),WizKid,35,58,93,36,33,52,55,51.714285714285715
39,D & G (feat. Summer Walker),DaVido,3,4,301,7,9,34,6,52.0
40,Oreke,E Kelly,43,60,35,49,73,39,66,52.142857142857146
