Position,song,artist
1,Understand,Omah Lay
2,Feeling,"LADIPOE, Buju"
3,It Is What It Is,Adekunle Gold
4,Lonely,Joeboy
5,Somebody’s Son (Ft Brandy),Tiwa Savage
6,Sere,Spinall
7,Essence (feat. Tems),WizKid
8,Summeryomuthi,Blaq Diamond
9,Sinner,Adekunle Gold
10,Alright (feat. Shatta Wale),King Promise
11,Peru,Fireboy DML
12,Woman,Rema
13,No Stress,WizKid
14,Kilometre,Burna Boy
15,Sempe,L.A.X
16,FOR YOU,Teni
17,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Adekunle Gold, Omah Lay"
18,Bounce,Ruger
19,DKT,Oxlade
20,NO LONGER BENEFICIAL,Simi
21,Slow Down,King Promise
22,Soundgasm,Rema
23,MOSLADO,Teni
24,Essence (feat. Justin Bieber & Tems),WizKid
25,Onyeka (Baby),Burna Boy
26,Green Light,Olamide
27,Lie,Kizz Daniel
28,Proud,Oladapo
29,Activate,Stonebwoy
30,Tellin Me Something,Nelson Freitas
31,Running (To You),chike
32,ELI,Fireboy DML
33,Abule,Patoranking
34,Shopping Spree (feat. Chris Brown & Young Thug),DaVido
35,Saudi Arabia,Mr Eazi
36,Everytime - Remix,Spinall
37,Celebration,Joeboy
38,Flex,Kizz Daniel
39,Cool Me Down (feat. Wizkid),DJ Tunez
40,Jeje de Whine,CKay
41,Damn (feat. 6lack),Omah Lay
42,Only One (feat. King Promise),Navy Kenzo
43,Fashion Killer,Ayra Starr
44,Rock,Olamide
45,The Don,Mr Eazi
46,Addicted,Niniola
47,Dangerous Love,Tiwa Savage
48,This Your Body,Skales
49,Kiss Me Like You Miss Me,CKay
50,Mood (feat. Buju),WizKid
51,Pretty Girl,Adekunle Gold
52,Question (feat. Don Jazzy),Burna Boy
53,Gobe - Remix,L.A.X
54,Testimony,Buju
55,CHOP N PRAY,WurlD
56,Luva Luva,Runtown
57,Badman Love,Skales
58,JUMPING SHIP,Amaarae
59,Ogaranya,Reminisce
60,Confident,Savage
