rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Essence (feat. Justin Bieber & Tems),"WizKid, Justin Bieber, Tems",1,1,1,1,2,2,2,1.4285714285714286
2,Lie,Kizz Daniel,2,2,2,2,1,1,1,1.5714285714285714
3,Understand,Omah Lay,3,3,3,3,4,4,4,3.4285714285714284
4,Peru,Fireboy DML,4,4,4,4,3,3,3,3.5714285714285716
5,Monalisa,Lojay,5,5,5,5,5,6,6,5.285714285714286
6,Sinner,Adekunle Gold,6,6,6,6,6,8,8,6.571428571428571
7,Feel Good,Mohbad,8,8,8,8,8,9,9,8.285714285714286
8,Bounce,Rema,7,7,7,9,9,10,10,8.428571428571429
9,Bloody Samaritan,Ayra Starr,12,12,12,7,7,7,7,9.142857142857142
10,Outside,Buju,9,9,9,10,10,11,11,9.857142857142858
11,Ojuju,Oxlade,11,11,11,11,11,12,12,11.285714285714286
12,Yaba Buluku (feat. Preck & Nelson Tivane),"Remix - DJ Tarico, Nelson Tivane",10,10,10,12,12,13,13,11.428571428571429
13,Big Thug Boys,AV,13,13,13,13,13,15,15,13.571428571428571
14,Feeling,LADIPOE,14,14,14,14,14,14,14,14.0
15,Medicine,Jaywillz,15,15,15,15,15,17,17,15.571428571428571
16,Naira Marley,Zinoleesky,16,16,16,16,16,16,16,16.0
17,Soundgasm,Rema,18,18,18,19,18,19,19,18.428571428571427
18,Fashion Killer,Ayra Starr,20,20,20,17,17,18,18,18.571428571428573
19,Essence (feat. Tems),WizKid,17,17,17,18,20,23,23,19.285714285714285
20,Confident,Savage,19,19,19,20,19,20,20,19.428571428571427
21,Cocaine,Dai Verse,22,22,22,21,21,21,21,21.428571428571427
22,Rock,Olamide,21,21,21,22,22,22,22,21.571428571428573
23,Testimony,Buju,24,24,24,23,23,24,24,23.714285714285715
24,System (feat. WizKid),Dave,23,23,23,24,24,25,25,23.857142857142858
25,Cast (Gen Z Anthem),Ayra Starr,25,25,25,25,25,26,26,25.285714285714285
26,Party Next Door,Dangbana Republik,26,26,26,26,26,27,27,26.285714285714285
27,Beggie Beggie,Ayra Starr,28,28,28,27,27,29,29,28.0
28,Dimension (feat. Skepta & Rema),JAE5,29,29,29,28,28,28,28,28.428571428571427
