Position,song,artist
1,Be My Guest,"WSTRN, Fireboy DML"
2,Salvation,Ogranya
3,Money & Laughter,"Boj, Zamir"
4,loving is harder,Johnny Drille
5,Selense,The Cavemen.
6,Sacrifices (feat. Tim Lyre),DAP The Contract
7,Early Momo,Vector
8,London,Tomi Agape
9,Fever,Suté Iwar
10,4AMIN (feat. SOLIS),Ayüü
11,Island Pink (feat. PsychoYP),Phaemous
12,TDK (feat. SirBastien),DAP The Contract
13,Harmonies,Wavy The Creator
14,Pray,Victony
15,Chance,Juls
16,Bloody Samaritan,Ayra Starr
17,Deep End,Adey
18,Don't Be Shy,Kida Kudz
19,1985,Juls
20,Radar - Remix,BwoiiDaas
21,Nasa,Rvdical the Kid
22,Different Strain,Fasina
23,Bling (feat. Amaarae & Buju),Blaqbonez
24,Gone Girl,Obongjayar
25,SPUNK,WurlD
26,Searching,Lady Donli
27,BDMN,Minz
28,Real,Tim Lyre
29,Supersonic (feat. Tay Iwar),Le Mav
30,Commas,Hoosh
31,Deja vu,Moliy
32,Chargie,Jay Cliff
33,Amnesia,Zamir
34,Slow Down,King Promise
35,Sweet Body,SuperSmashBroz
36,Vogue,Wauve
37,sippycup,AGBNOTNICE
38,Waiting Outside,Dj Nayiram
39,Problem,Kida Kudz
40,Caribbeana,Wondamagik
41,Call Me Baby,Cheque
42,Cigarette,Turunesh
43,Guala,Teezee
44,Call Up,Ria Boss
45,Free All The Baddies Dealing With Clowns,Khalifina
46,Inside Out,Fiona Sleek
47,Soundgasm,Rema
48,Ma Pariwo,"DRB Lasgidi, Fresh L., Lady Donli"
49,Only Human,Ukweli
50,fools,Zubi
51,Hole in My Heart,Tarrah
52,Sacred Forest,Ogranya
53,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi
54,Cameras,SuperJazzClub
55,Company,Higo
56,Euphoria,PsychoYP
57,BAD STAR,burningforestboy
58,Free Mind,Tems
59,VVS,Studio Magic
60,DKT,Oxlade
61,Fallin' Hard,The.wav
62,Walahi (feat. Tidé),D-Truce
63,Magic,Public Goods
64,Eyes But No Eyes,M3NSA
65,Lagos Bad Girls,Bils
66,Hurricane (ft. Buju Banton),Tomi Thomas
67,gentil,Zubi
68,Up,T'neeya
69,Broken,Victony
70,Trust Issues,Bankyondbeatz
71,Symbiosis,Ajebo Hustlers
72,so wrong,Dayonthetrack
73,PEAKING,Tay Iwar
74,How I Met Your Mother,Aussie Maze
75,Tycoon,Show Dem Camp
76,POPSHIT (feat. Somadina),SGaWD
77,Cash,Lady Donli
78,Fool's Love,Muzi
79,Indifferent,Mo$hpit Cindy
80,Prosecco,Th&o.
81,Again,Tomi Thomas
82,body count,Odunsi (The Engine)
83,So Lovely,Buju
84,Table for Two,Bella Alubo
85,Brag,DETO BLACK
86,Dark Twisted Fantasy,T'neeya
87,Serenade,Begho
88,Wait,Kinsu
89,It's Okay to Cry,Yinka Bernie
90,Life of the Party,Yung D3mz
91,Peace of Mind,Preyé
92,jorja,Hoosh
93,Tonight,Yung D3mz
94,Yes I Do,Caleb Awiti
95,Star Friends,Salome
96,Mary,3rty
97,In My Bag,808vic
98,FEEL A WAY,Amaarae
