Position,song,artist
1,Soundgasm,Rema
2,Feeling,"LADIPOE, Buju"
3,Bounce,Rema
4,Rock,Olamide
5,Outside,Buju
6,Bling (feat. Amaarae & Buju),"Blaqbonez, Buju"
7,LV N ATTN feat. Wizkid,Lojay
8,Dimension (feat. Skepta & Rema),JAE5
9,Essence (feat. Tems),WizKid
10,Show Me,Joeboy
11,Coming,Naira Marley
12,Having Our Way (feat. Drake),Migos
13,Kilometre,Burna Boy
14,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo"
15,It Is What It Is,Adekunle Gold
16,History,Cheque
17,Tonongo,Lojay
18,Felony,CKay
19,Ke Star - Remix,Focalistic
20,RAPSTAR,Polo G
21,Pronto,Ajebo Hustlers
22,Avalanche,Migos
23,Late At Night,Roddy Ricch
24,La La (feat. Ckay),DaVido
25,Forever (Remix),Gyakie
26,Ginger (feat. Burna Boy),WizKid
27,Straightenin,Migos
28,Focus,Joeboy
29,Monalisa,Lojay
30,Southy Love,Peruzzi
31,Blessed (feat. Damian Marley),WizKid
32,KOLO (feat. Oxlade),Ice Prince
33,Somebody Baby,DaVido
34,Loved By You (feat. Burna Boy),Justin Bieber
35,Early Momo,Vector
36,Malibu (feat. Polo G),Migos
37,Epidemic,Polo G
38,Antisocial (feat. Juice WRLD),Migos
39,Running (To You),chike
40,Bank On It,Burna Boy
41,Voice of the Heroes,Lil Baby
42,23,Burna Boy
43,Abu Dhabi,Ruger
44,Type Shit (feat. Cardi B),Migos
45,World,Dangbana Republik
46,Hats Off (feat. Travis Scott),Lil Baby
47,FOR YOU,Teni
48,The Best (feat. Mayorkun),DaVido
49,Godly,Omah Lay
50,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
51,Rush,Dangbana Republik
52,For the Love of New York (with Nicki Minaj),Polo G
53,Picasso (feat. Future),Migos
54,Modern Day,Migos
55,Reckless,WizKid
56,Hallelu,Masterkraft
57,Oliver Twist,ArrDee
58,GANG GANG (with Lil Wayne),Polo G
59,INJURE ME,Teni
60,Light It Up (feat. Pop Smoke),Migos
61,High Way,DJ Kaywise
62,Painting Pictures,Polo G
63,Kilofeshe,Zinoleesky
64,Too Correct,Crayon
65,Jowo,DaVido
66,No Return (with The Kid LAROI & Lil Durk),Polo G
67,Rich Off Pain (feat. Rod Wave),Lil Baby
68,What You See (feat. Justin Bieber),Migos
69,No Stress,WizKid
70,Fame & Riches (with Roddy Ricch),Polo G
71,Vaccine,Migos
72,Birthday,Migos
73,Commitment Issues,Central Cee
74,KPK (Ko Por Ke),Rexxie
75,Longtime (feat. Skepta),WizKid
76,Ayewada,Barry Jhay
77,Infinity (feat. Omah Lay),Olamide
78,Cash App,Bella Shmurda
79,Sweet One,WizKid
80,PEPE,L.A.X
81,Real Life (feat. Stormzy),Burna Boy
82,Park O X3,Lojay
83,Mighty Wine,WizKid
84,True Love (feat. Tay Iwar & Projexx),WizKid
85,Black Hearted,Polo G
86,Jane,Migos
87,Okwaraji,Blaqbonez
88,Piece of Me (feat. Ella Mai),WizKid
89,Panty!,Lojay
90,Clueless (with Pop Smoke & Fivio Foreign),Polo G
91,2040,Lil Baby
92,Heartbreak Anniversary,Giveon
93,Time For Me,Migos
94,Toxic,Polo G
95,Who I Want,Lil Baby
96,Roadrunner,Migos
97,Why Not,Migos
98,Bad Influence,Omah Lay
99,Mahomes,Migos
