Position,song,artist
1,ATL,Ecool
2,Tale Bana,Zarion Uti
3,Lie,Kizz Daniel
4,Anoti,WizKid
5,Peru,Fireboy DML
6,Steady,WizKid
7,Bloody Samaritan,Ayra Starr
8,Mood (feat. Buju),"WizKid, Buju"
9,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
10,Question (feat. Don Jazzy),Burna Boy
11,Understand,Omah Lay
12,Monalisa,Lojay
13,Jail,Kanye West
14,Feel Good,Mohbad
15,Hurricane,Kanye West
16,Sinner,Adekunle Gold
17,Let Me Know,Mayorkun
18,Bounce,Ruger
19,Off The Grid,Kanye West
20,Outside,Buju
21,God Breathed,Kanye West
22,Praise God,Kanye West
23,Ojuju,Troniq Music
24,Jonah,Kanye West
25,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
26,Big Thug Boys,AV
27,Somebody’s Son (Ft Brandy),Tiwa Savage
28,Ok Ok,Kanye West
29,Feeling,LADIPOE
30,Medicine,Jaywillz
31,Naira Marley,Zinoleesky
32,Junya,Kanye West
33,Moon,Kanye West
34,Essence (feat. Tems),WizKid
35,Cocaine,Dai Verse
36,Believe What I Say,Kanye West
37,No Child Left Behind,Kanye West
38,Remote Control,Kanye West
39,Confident,Savage
40,Donda,Kanye West
41,Ginger (feat. Burna Boy),WizKid
42,Donda Chant,Kanye West
43,So Cold,Bella Shmurda
44,24,Kanye West
45,Jesus Lord,Kanye West
46,Jail pt 2,Kanye West
47,Heaven and Hell,Kanye West
48,Blessed (feat. Damian Marley),WizKid
49,Reckless,WizKid
50,Fashion Killer,Ayra Starr
51,Keep My Spirit Alive,Kanye West
52,Pure Souls,Kanye West
53,Soundgasm,Rema
54,Testimony,Buju
55,Lord I Need You,Kanye West
56,Rock,Olamide
57,Party Next Door,Dangbana Republik
58,Colorado,Zugo
59,Longtime (feat. Skepta),WizKid
60,New Again,Kanye West
61,Ok Ok pt 2,Kanye West
62,Tell The Vision,Kanye West
63,Come to Life,Kanye West
64,Mighty Wine,WizKid
65,Sweet One,WizKid
66,Dimension (feat. Skepta & Rema),JAE5
67,True Love (feat. Tay Iwar & Projexx),WizKid
68,System (feat. WizKid),Dave
69,Jesus Lord pt 2,Kanye West
70,Cast (Gen Z Anthem),Ayra Starr
71,No Stress,WizKid
72,Grace,WizKid
73,Piece of Me (feat. Ella Mai),WizKid
74,Bling (feat. Amaarae & Buju),Blaqbonez
75,Junya pt 2,Kanye West
76,Beggie Beggie,Ayra Starr
77,Clash (feat. Stormzy),Dave
78,Smile (feat. H.E.R.),WizKid
79,Coming,Naira Marley
80,Gyrate,WizKid
81,Show Me,Joeboy
82,Pay Me,Troniq Music
83,Roma (feat. Terri),WizKid
84,HUSTLE,Teni
85,Tonongo,Lojay
86,Lazarus (feat. Boj),Dave
87,Far Away,Dangbana Republik
88,STAY (with Justin Bieber),The Kid LAROI
89,Pronto,Ajebo Hustlers
90,family ties (with Kendrick Lamar),Baby Keem
91,Abu Dhabi,Ruger
92,Need To Know,Doja Cat
93,Felony,CKay
94,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill
95,Alubarika,Zlatan
96,It Is What It Is,Adekunle Gold
97,23,Burna Boy
98,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
99,Rush,Dangbana Republik
