Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Feeling,LADIPOE
3,Understand,Omah Lay
4,Alright (feat. Shatta Wale),King Promise
5,Milele,"Somi, Thandiswa"
6,Sere,Spinall
7,Summeryomuthi,Blaq Diamond
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Sempe,L.A.X
11,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
12,Kilometre,Burna Boy
13,DKT,Oxlade
14,Soundgasm,Rema
15,Bounce,Ruger
16,Lonely,Joeboy
17,Onyeka (Baby),Burna Boy
18,No Stress,WizKid
19,MOSLADO,Teni
20,Activate,Stonebwoy
21,Saudi Arabia,Mr Eazi
22,Cool Me Down (feat. Wizkid),DJ Tunez
23,Badman Love,Skales
24,Woman,Rema
25,Everytime - Remix,Spinall
26,Celebration,Joeboy
27,FOR YOU,Teni
28,Tellin Me Something,Nelson Freitas
29,Damn (feat. 6lack),Omah Lay
30,Need You,Fitila
31,Wettin Dey Sup,Burna Boy
32,CHOP N PRAY,WurlD
33,Ohema,Buju
34,One Shirt (feat. Jonzing World),D'Prince
35,Kiss Me Like You Miss Me,CKay
36,Dangerous Love,Tiwa Savage
37,Flex,Kizz Daniel
38,Abule,Patoranking
39,Outside,Buju
40,I Choose You,Yemi Alade
41,Tele,Kelvyn Boy
42,Konnect,Maleek Berry
43,Confident,Savage
44,Pretty Girl,Adekunle Gold
45,Somebody (feat. Phyno),Olamide
46,The Don,Mr Eazi
47,This Your Body,Skales
48,JUMPING SHIP,Amaarae
49,Addicted,Niniola
50,Gobe - Remix,L.A.X
51,Konna,HarrySong
52,Proud,Oladapo
53,Rock,Olamide
54,Jeje de Whine,CKay
55,Running (To You),chike
56,Sudden,Tekno
57,Only One (feat. King Promise),Navy Kenzo
58,ELI,Fireboy DML
59,Jeje,Diamond Platnumz
60,Green Light,Olamide
