Position,song,artist
1,ATL,Ecool
2,Peru,Fireboy DML
3,Lie,Kizz Daniel
4,Bloody Samaritan,Ayra Starr
5,Tale Bana,Zarion Uti
6,Understand,Omah Lay
7,Let Me Know,Mayorkun
8,Monalisa,"Lojay, Sarz"
9,Essence (feat. Justin Bieber & Tems),"WizKid, Tems"
10,Sinner,Adekunle Gold
11,Ojuju,Troniq Music
12,Feel Good,Mohbad
13,Question (feat. Don Jazzy),Burna Boy
14,Bounce,Rema
15,Outside,Buju
16,Somebody’s Son (Ft Brandy),Tiwa Savage
17,Yaba Buluku (feat. Preck & Nelson Tivane) - Remix,"DJ Tarico, Nelson Tivane"
18,Big Thug Boys,AV
19,Feeling,LADIPOE
20,Naira Marley,Zinoleesky
21,Medicine,Jaywillz
22,Fashion Killer,Ayra Starr
23,Confident,Savage
24,Cocaine,Dai Verse
25,Down On Me,Benson
26,Tales By Moonlight (Ft Amaarae),Tiwa Savage
27,Rock,Olamide
28,Pay Me,Troniq Music
29,Soundgasm,Rema
30,Testimony,Buju
31,Essence (feat. Tems),WizKid
32,Party Next Door,Dangbana Republik
33,System (feat. WizKid),Dave
34,Cast (Gen Z Anthem),Ayra Starr
35,Dimension (feat. Skepta & Rema),JAE5
36,Bling (feat. Amaarae & Buju),Blaqbonez
37,Beggie Beggie,Ayra Starr
38,"Work Fada (Ft Nas, Rich King)",Tiwa Savage
39,Clash (feat. Stormzy),Dave
40,Ginger (feat. Burna Boy),WizKid
41,More,Troniq Music
42,Coming,Naira Marley
43,Special Kinda (Ft Tay Iwar),Tiwa Savage
44,Show Me,Joeboy
45,Lazarus (feat. Boj),Dave
46,Blessed (feat. Damian Marley),WizKid
47,Tonongo,Lojay
48,Colorado,Zugo
49,Alubarika,Zlatan
50,Incomplete,Troniq Music
51,HUSTLE,Teni
52,Pronto,Ajebo Hustlers
53,It Is What It Is,Adekunle Gold
54,Need To Know,Doja Cat
55,Felony,CKay
56,Mercy,Falz
57,Ade Ori,Tiwa Savage
58,Southy Love,Peruzzi
59,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
60,Abu Dhabi,Ruger
61,Far Away,Dangbana Republik
62,La La (feat. Ckay),DaVido
63,23,Burna Boy
64,Bridgertn,Ayra Starr
65,Kilometre,Burna Boy
66,Drug Test,Naira Marley
67,Lonely,Ayra Starr
68,Pray,Victony
69,LV N ATTN feat. Wizkid,Lojay
70,STAY (with Justin Bieber),The Kid LAROI
71,Reckless,WizKid
72,Ke Star - Remix,Focalistic
73,Bank On It,Burna Boy
74,Rush,Dangbana Republik
75,Way Too Big,Burna Boy
76,Snitch,Ayra Starr
77,World,Dangbana Republik
78,Forever (Remix),Gyakie
79,Real Life (feat. Stormzy),Burna Boy
80,Early Momo,Vector
81,Sweet One,WizKid
82,Out There,Dangbana Republik
83,Petite,NSG
84,True Love (feat. Tay Iwar & Projexx),WizKid
85,Loved By You (feat. Burna Boy),Justin Bieber
86,Chosen (feat. Ty Dolla $ign),Blxst
87,Longtime (feat. Skepta),WizKid
88,Celebrate Me,Patoranking
89,Karma,Ayra Starr
90,Solace,Ajebo Hustlers
91,Toxic,Ayra Starr
92,Late At Night,Roddy Ricch
93,History,Cheque
94,The Best (feat. Mayorkun),DaVido
95,No Stress,WizKid
96,Kilofeshe,Zinoleesky
97,Focus,Joeboy
98,Hallelu,Masterkraft
99,Running (To You),chike
