Position,song,artist
1,System (feat. WizKid),"Dave, WizKid"
2,Essence (feat. Tems),WizKid
3,Antidote (feat. Adekunle Gold),Nao
4,Love Somebody,Rotimi
5,Boom Bam (feat. Young T & Bugsey),Not3s
6,Real Life (feat. Stormzy),Burna Boy
7,Mandy,Scribz Riley
8,The Recipe,"Aluna, Rema"
9,No Stress,WizKid
10,Slow Down (feat. Tion Wayne),Darkoo
11,Godly,Omah Lay
12,Killa (feat. DaVido),Teyana Taylor
13,AWAY,Oxlade
14,Dimension (feat. Skepta & Rema),JAE5
15,Testimony,Buju
16,Ginger (feat. Burna Boy),WizKid
17,Lo Lo,Omah Lay
18,ALREADY,Beyoncé
19,Ginger Me,Rema
20,Rumour,Kaien Cruz
21,Know Your Worth,"Khalid, Tems"
22,Gum Body (feat. Jorja Smith),Burna Boy
23,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
24,Can't Let You Go,Stefflon Don
25,Wicked,Juls
26,Silver Tongue Devil (feat. Shenseea),Masego
27,Blessings REMIX (feat. French Montana & Davido),Angel
28,Trouble,"DRB Lasgidi, Tems"
29,Damn (feat. 6lack),Omah Lay
30,Surround Me,Ayotemi
31,Eve Bounce - Remix,Yung L
32,In My Bed,Rotimi
33,Come Over (Remix),Jorja Smith
34,D & G (feat. Summer Walker),DaVido
35,Tattoo,Fireboy DML
36,4AM,Manny Norté
37,Soweto Blues,Juls
38,Baby I'm Jealous,Mr Eazi
39,Dream Girl - Global Remix,Ir Sais
40,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
41,Blessed (feat. Damian Marley),WizKid
42,Princess Cuts (feat. Young T & Bugsey),Headie One
43,Epo,Joe El
44,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
45,Badman Love - Remix,Skales
46,Enter Body,DJ Flex
47,Guestlist,Frenna
48,Lonely,Joeboy
49,Peace,Mannywellz
50,Champion,Fireboy DML
51,Smile (feat. H.E.R.),WizKid
52,MAD,Sarz
53,REQUIRE,DJ Tunez
54,Lento,Mr Eazi
55,Sponono,Kabza De Small
56,A Million,Mannywellz
57,Roll It,Richie Benson
58,Oh My,Lavaud
59,Everytime,Spinall
60,Longtime (feat. Skepta),WizKid
61,Can't Let You Go - Remix,Stefflon Don
62,E Be Mad,Mr Eazi
63,JA ARA E,Burna Boy
64,Ryde,Niniola
65,Do To Me,H.E.R.
66,Say Cheese,KiDi
67,Bad Shit,Jarreau Vandal
68,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
69,Attention,Tiwa Savage
70,It Go Bad,Nnabu
71,Location (feat. Burna Boy),Dave
72,Oreke,E Kelly
73,Pretty Girl,Adekunle Gold
74,Fkn Around (feat. Megan Thee Stallion) - Cuppy Remix,Phony Ppl
75,Simple Things [Feat. Tory Lanez & Rema],DJDS
76,Pamela,Wauve
77,Doudou,Aya Nakamura
78,Risky,DaVido
79,"Sghubu Ses Excellent (feat. Madumane, MDU aka TRP & Bongza)",Focalistic
80,Gimme Love - Remix,Seyi Shay
81,Lenu - Remix,Buju
82,Beg Friend,Juls
83,Whine It (feat. Sauti Sol),Patoranking
84,I No Go Give Up On You,Mr Eazi
85,Holy Ground (feat. Nicki Minaj),DaVido
86,Be Honest (feat. Burna Boy),Jorja Smith
87,Peace Of Mind,Rema
88,FOR YOU,Teni
89,Smooth MF,Agho
90,The Don,Mr Eazi
91,CHOP N PRAY,WurlD
92,Slow Down,VanJess
93,So Crazy (feat. Lil Baby),DaVido
94,Temptation,Tiwa Savage
95,Take Me Home,Lady Donli
96,Anybody,Burna Boy
97,Under Pressure,Jay Teazer
98,KOLO (feat. Oxlade),Ice Prince
99,On It (feat. PnB Rock & K1NG),Crumz
100,Koroba,Tiwa Savage
