Position,song,artist
1,Essence (feat. Justin Bieber & Tems),"WizKid, Justin Bieber, Tems"
2,Antidote (feat. Adekunle Gold),Nao
3,Mandy,Scribz Riley
4,Love Somebody,Rotimi
5,D & G (feat. Summer Walker),DaVido
6,Ginger (feat. Burna Boy),WizKid
7,Real Life (feat. Stormzy),Burna Boy
8,Dimension (feat. Skepta & Rema),JAE5
9,Koroba,Tiwa Savage
10,Slow Down (feat. Tion Wayne),Darkoo
11,Essence (feat. Tems),WizKid
12,Godly,Omah Lay
13,KOLO (feat. Oxlade),Ice Prince
14,Silver Tongue Devil (feat. Shenseea),Masego
15,Can't Let You Go,Stefflon Don
16,Trouble,"DRB Lasgidi, Fresh L., Tems"
17,AWAY,Oxlade
18,Soweto Blues,Juls
19,No Stress,WizKid
20,Eve Bounce - Remix,Yung L
21,Blessings REMIX (feat. French Montana & Davido),Angel
22,Damn (feat. 6lack),Omah Lay
23,Princess Cuts (feat. Young T & Bugsey),Headie One
24,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] - DJ Tunez Remix,Robert Glasper
25,The Jackie (with J. Cole & Lil Tjay),Bas
26,A Million,Mannywellz
27,Ginger Me,Rema
28,Blessed (feat. Damian Marley),WizKid
29,Lo Lo,Omah Lay
30,Dream Girl - Global Remix,Ir Sais
31,Come Over (Remix),Jorja Smith
32,See Through,Chip
33,In My Bed,Rotimi
34,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",DJ Tunez
35,Longtime (feat. Skepta),WizKid
36,Know Your Worth,Khalid
37,Gum Body (feat. Jorja Smith),Burna Boy
38,Peace Of Mind,Rema
39,Do To Me,H.E.R.
40,It Go Bad,Nnabu
41,Sponono,Kabza De Small
42,MOSLADO,Teni
43,4AM,Manny Norté
44,Higher,Tems
45,CHOP N PRAY,WurlD
46,Location (feat. Burna Boy),Dave
47,Ryde,Niniola
48,Pretty Girl,Adekunle Gold
49,Champion,Fireboy DML
50,E Be Mad,Mr Eazi
51,Solo,Shakka
52,Ke Star - Remix,Focalistic
53,So Lovely,Buju
54,Smile (feat. H.E.R.),WizKid
55,Gal Policy (Remix) [feat. Tiwa Savage],Kranium
56,Anybody,Burna Boy
57,Bobo,Aya Nakamura
58,Lonely,Joeboy
59,Attention,Tiwa Savage
60,Nu Riddim,Ycee
61,Joro,WizKid
62,Bad Shit,Jarreau Vandal
63,Guestlist,Frenna
64,System (feat. WizKid),Dave
65,ALREADY,Beyoncé
66,FOR YOU,Teni
67,Wishes,Juls
68,Tattoo,Fireboy DML
69,Carefully,Nana Fofie
70,The Recipe,Aluna
71,JA ARA E,Burna Boy
72,Smooth MF,Agho
73,Slow Down,VanJess
74,The Don,Mr Eazi
75,Can't Let You Go - Remix,Stefflon Don
76,"Slow Down (feat. H.E.R., DaVido, & Oxlade) - P2J Remix",Skip Marley
77,Lenu - Remix,Buju
78,Roll It,Richie Benson
79,Oreke,E Kelly
80,REQUIRE,DJ Tunez
81,Killa (feat. DaVido),Teyana Taylor
82,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix,Alicia Keys
83,MAD,Sarz
84,Make Up Your Mind (feat. Tekno),Ice Prince
85,Baby I'm Jealous,Mr Eazi
86,Play Play (feat. Burna Boy),J Hus
87,God's Work (feat. iLL BLU),IAMDDB
88,Oh My,Lavaud
89,Badman Love - Remix,Skales
90,I Spy,Lila Iké
91,DRUNK GUITAR (feat. Potter Payper),NSG
92,Lento,Mr Eazi
93,Baajo,Kwesi Arthur
94,FIND YOUR WAY BACK,Beyoncé
95,Be Honest (feat. Burna Boy),Jorja Smith
96,Pamela,Wauve
97,Wicked,Juls
98,Marry Me,Smallgod
99,Nnobody,Nnabu
100,Wonderful,Burna Boy
