Position,song,artist
1,Sinner,"Adekunle Gold, Lucky Daye"
2,Feeling,LADIPOE
3,Understand,Omah Lay
4,Summeryomuthi,Blaq Diamond
5,Milele,"Somi, Thandiswa"
6,Alright (feat. Shatta Wale),King Promise
7,Celebration,Joeboy
8,Essence (feat. Tems),WizKid
9,It Is What It Is,Adekunle Gold
10,Sempe,L.A.X
11,Kilometre,Burna Boy
12,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)","DJ Tunez, Omah Lay"
13,FOR YOU,Teni
14,Woman,Rema
15,Sere,Spinall
16,Lonely,Joeboy
17,No Stress,WizKid
18,Flex,Kizz Daniel
19,Rock,Olamide
20,Bounce,Ruger
21,Onyeka (Baby),Burna Boy
22,MOSLADO,Teni
23,Slow Down,King Promise
24,Soundgasm,Rema
25,Ogaranya,Reminisce
26,Nana Nyame,Gyakie
27,Cool Me Down (feat. Wizkid),DJ Tunez
28,Pretty Girl,Adekunle Gold
29,Only One (feat. King Promise),Navy Kenzo
30,Saudi Arabia,Mr Eazi
31,Activate,Stonebwoy
32,Green Light,Olamide
33,Everytime - Remix,Spinall
34,DKT,Oxlade
35,Kini Issue,Runtown
36,This Your Body,Skales
37,Konnect,Maleek Berry
38,Jeje de Whine,CKay
39,Running (To You),chike
40,Proud,Oladapo
41,One Shirt (feat. Jonzing World),D'Prince
42,Badman Love,Skales
43,Tellin Me Something,Nelson Freitas
44,Outside,Buju
45,Gobe - Remix,L.A.X
46,Chargie,Sean Tizzle
47,Ubomi Abumanga,Sun-El Musician
48,Damn (feat. 6lack),Omah Lay
49,The Don,Mr Eazi
50,Abule,Patoranking
51,Jeje,Diamond Platnumz
52,Kiss Me Like You Miss Me,CKay
53,NO LONGER BENEFICIAL,Simi
54,Chance,Juls
55,Everything,Ric Hassani
56,Berna,Flavour
57,Smile (feat. H.E.R.),WizKid
58,True Love,Yemi Alade
59,Addicted,Niniola
60,Dangerous Love,Tiwa Savage
