rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Gone Girl,"Obongjayar, Sarz",1,1,1,1,1,2,2,1.2857142857142858
2,Supersonic (feat. Tay Iwar),Le Mav,2,2,2,2,2,3,3,2.2857142857142856
3,Deja vu,Moliy,4,4,4,4,4,6,6,4.571428571428571
4,Slow Down,King Promise,5,5,5,5,5,7,7,5.571428571428571
5,Vogue,Wauve,6,6,6,6,6,8,8,6.571428571428571
6,Problem,Kida Kudz,7,7,7,7,7,9,9,7.571428571428571
7,Caribbeana,Wondamagik,8,8,8,8,8,10,10,8.571428571428571
8,Deep End,Adey,9,9,9,9,9,11,11,9.571428571428571
9,Chargie,Jay Cliff,10,10,10,10,10,12,12,10.571428571428571
10,Call Me Baby,Cheque,11,11,11,11,11,13,13,11.571428571428571
11,Radar,Remix - BwoiiDaas,12,12,12,12,12,14,14,12.571428571428571
12,DKT,Oxlade,13,13,13,13,13,15,15,13.571428571428571
13,Searching,Lady Donli,14,14,14,14,14,16,16,14.571428571428571
14,BDMN,Minz,15,15,15,15,15,17,17,15.571428571428571
15,4AMIN (feat. SOLIS),Ayüü,16,16,16,16,16,18,18,16.571428571428573
16,Sacred Forest,Ogranya,17,17,17,17,17,20,20,17.857142857142858
17,Company,"Higo, WANI",18,18,18,18,18,21,21,18.857142857142858
18,BAD STAR,burningforestboy,19,19,19,19,19,22,22,19.857142857142858
19,Early Momo,Vector,20,20,20,20,20,23,23,20.857142857142858
20,Fever,Suté Iwar,21,21,21,21,21,24,24,21.857142857142858
21,1985,Juls,22,22,22,22,22,25,25,22.857142857142858
22,VVS,Studio Magic,23,23,23,23,23,26,26,23.857142857142858
23,Bling (feat. Amaarae & Buju),Blaqbonez,24,24,24,24,24,27,27,24.857142857142858
24,Walahi (feat. Tidé),D-Truce,25,25,25,25,25,28,28,25.857142857142858
25,Magic,Public Goods,26,26,26,26,26,29,29,26.857142857142858
26,Eyes But No Eyes,M3NSA,27,27,27,27,27,30,30,27.857142857142858
27,Lagos Bad Girls,Bils,28,28,28,28,28,31,31,28.857142857142858
28,Hurricane (ft. Buju Banton),Tomi Thomas,29,29,29,29,29,32,32,29.857142857142858
29,gentil,Zubi,31,31,31,31,31,33,33,31.571428571428573
30,LUV HRTS,Zamir,32,32,32,32,32,34,34,32.57142857142857
31,Geneva,Ossaiofficial,33,33,33,33,33,35,35,33.57142857142857
32,Up,T'neeya,34,34,34,34,34,36,36,34.57142857142857
33,Different Strain,Fasina,35,35,35,35,35,37,37,35.57142857142857
34,Broken,Victony,36,36,36,36,36,38,38,36.57142857142857
35,Trust Issues,Bankyondbeatz,37,37,37,37,37,39,39,37.57142857142857
36,Symbiosis,Ajebo Hustlers,38,38,38,38,38,40,40,38.57142857142857
37,London,Tomi Agape,39,39,39,39,39,41,41,39.57142857142857
38,so wrong,Dayonthetrack,40,40,40,40,40,42,42,40.57142857142857
39,Selense,The Cavemen.,41,41,41,41,41,43,43,41.57142857142857
40,PEAKING,Tay Iwar,42,42,42,42,42,44,44,42.57142857142857
41,How I Met Your Mother,Aussie Maze,43,43,43,43,43,45,45,43.57142857142857
42,Tycoon,Show Dem Camp,44,44,44,44,44,46,46,44.57142857142857
43,Don't Be Shy,Kida Kudz,45,45,45,45,45,47,47,45.57142857142857
44,Call Up,Ria Boss,46,46,46,46,46,48,48,46.57142857142857
45,POPSHIT (feat. Somadina),SGaWD,47,47,47,47,47,49,49,47.57142857142857
46,Waiting Outside,Dj Nayiram,48,48,48,48,48,50,50,48.57142857142857
47,Only Human,Ukweli,49,49,49,49,49,51,51,49.57142857142857
48,Soundgasm,Rema,50,50,50,50,50,52,52,50.57142857142857
49,Cash,Lady Donli,51,51,51,51,51,53,53,51.57142857142857
50,Fool's Love,Muzi,52,52,52,52,52,54,54,52.57142857142857
51,Indifferent,Mo$hpit Cindy,53,53,53,53,53,55,55,53.57142857142857
52,Red Eyes,dndSection,54,54,54,54,54,56,56,54.57142857142857
53,Prosecco,Th&o.,55,55,55,55,55,57,57,55.57142857142857
54,Again,Tomi Thomas,56,56,56,56,56,58,58,56.57142857142857
55,Euphoria,PsychoYP,57,57,57,57,57,59,59,57.57142857142857
56,body count,Odunsi (The Engine),58,58,58,58,58,60,60,58.57142857142857
57,Ma Pariwo,"DRB Lasgidi, Lady Donli",59,59,59,59,59,61,61,59.57142857142857
58,So Lovely,Buju,60,60,60,60,60,62,62,60.57142857142857
59,Table for Two,Bella Alubo,61,61,61,61,61,63,63,61.57142857142857
60,We Move (Remix) (feat. Kwesta & DJ Capital),Malachi,62,62,62,62,62,64,64,62.57142857142857
61,Brag,DETO BLACK,63,63,63,63,63,65,65,63.57142857142857
62,cold,Zubi,64,64,64,64,64,66,66,64.57142857142857
63,Dark Twisted Fantasy,T'neeya,65,65,65,65,65,67,67,65.57142857142857
64,Serenade,Begho,66,66,66,66,66,68,68,66.57142857142857
65,Wait,Kinsu,67,67,67,67,67,69,69,67.57142857142857
66,It's Okay to Cry,Yinka Bernie,68,68,68,68,68,70,70,68.57142857142857
67,Sweet Body,SuperSmashBroz,69,69,69,69,69,71,71,69.57142857142857
68,Life of the Party,Yung D3mz,70,70,70,70,70,72,72,70.57142857142857
69,Cameras,SuperJazzClub,71,71,71,71,71,73,73,71.57142857142857
70,Peace of Mind,Preyé,72,72,72,72,72,74,74,72.57142857142857
71,Cigarette,Turunesh,73,73,73,73,73,75,75,73.57142857142857
72,Makaveli,Kida Kudz,74,74,74,74,74,76,76,74.57142857142857
73,Chance,Juls,75,75,75,75,75,77,77,75.57142857142857
74,jorja,Hoosh,76,76,76,76,76,78,78,76.57142857142857
75,Island Pink (feat. PsychoYP),Phaemous,77,77,77,77,77,79,79,77.57142857142857
76,Free Mind,Tems,78,78,78,78,78,80,80,78.57142857142857
77,Nasa,Rvdical the Kid,79,79,79,79,79,81,81,79.57142857142857
78,Smooth Papa,WundaB,80,80,80,80,80,82,82,80.57142857142857
79,Guala,Teezee,81,81,81,81,81,83,83,81.57142857142857
80,TDK (feat. SirBastien),DAP The Contract,82,82,82,82,82,84,84,82.57142857142857
81,Tonight,Yung D3mz,83,83,83,83,83,85,85,83.57142857142857
82,Yes I Do,Caleb Awiti,85,85,85,85,85,86,86,85.28571428571429
83,Runaway,Merry-Lynn,86,86,86,86,86,87,87,86.28571428571429
84,Star Friends,Salome,87,87,87,87,87,88,88,87.28571428571429
85,Money & Laughter,"Boj, Amaarae",3,3,3,3,3,301,301,88.14285714285714
86,Sacrifices (feat. Tim Lyre),DAP The Contract,88,88,88,88,88,89,89,88.28571428571429
87,YOGA,Tay Iwar,89,89,89,89,89,90,90,89.28571428571429
88,Mary,3rty,90,90,90,90,90,91,91,90.28571428571429
