Position,song,artist
1,Tycoon,"Show Dem Camp, Reminisce, Mojo"
2,Feeling,LADIPOE
3,Dragon Roll,Frenna
4,Longtime (feat. Skepta),WizKid
5,God's Work (feat. iLL BLU),IAMDDB
6,Animalistic,Kida Kudz
7,Siberia (feat. Burna Boy),Headie One
8,Black And White,Nasty C
9,Guestlist,Frenna
10,Make Up Your Mind (feat. Tekno),Ice Prince
11,Alakori,Falz
12,Play Play (feat. Burna Boy),J Hus
13,Midf (Money I Dey Find),Ycee
14,Jack,Nasty C
15,African Girl Bad,Zoro
16,Crown Of Clay,Vector
17,Location (feat. Burna Boy),Dave
18,Smoke From Fire (with The Hics),Bas
19,Winning,Kwesi Arthur
20,Euphoria,PsychoYP
21,It's Not A Gun,DAP The Contract
22,Ball Till We Fall,Kida Kudz
23,TBDK (feat. Sinzu & Erigga),M.I. Abaga
24,AMMO,Shane Eagle
25,Ye x4,Blxckie
26,Wavy (feat. Sarkodie),Khaligraph Jones
27,Fantastic!,Suté Iwar
28,Grandad,NSG
29,Hmm - Remix,G4 Boyz
30,A Million,Mannywellz
31,First Sermon,Black Sherif
32,FAIS ÇA BIEN,Damso
33,Long Way From Home,PsychoYP
34,Best I Ever Had,Nasty C
35,Sore - Remix,Yaw Tog
36,DONE,Frida Amani
37,Ox,Gabe 'Nandez
38,Sinner,"Smallgod, Kwaku DMC, Lp2loose"
39,Σ. MOROSE,Damso
40,Coachella,Sarkodie
41,David,Blxckie
42,Hapo Tu (feat. Chris Kaiga),Nyashinski
43,ASTRONAUTE,Youssoupha
44,My Brudda,Yung Nnelg
45,My Heart,Pappy Kojo
46,Amigo,Lous and The Yakuza
47,Mona Lisa,Booba
48,Level Up,Kmw
49,Heartbreaker (feat. Nasty C),Blaqbonez
50,Problem No Dey Finish,BRYAN THE MENSAH
51,THE 5 YEAR PLAN,A-Reece
52,Deep In Da Streets,TNT Kenya
53,Django,Frenna
54,Real Ones,Breeder LW
55,GYM,Kiki Marley
56,Africana (feat. Victoria Kimani),Silverstone Barz
57,Medusa,H Magnum
58,Question For The Gods,M3NSA
59,RE(a)D (with Bas),Dua Saleh
60,Vibration,Sarkodie
61,K:HOVA,K.O
